t,x,y,yaw,v
68.974000,9.976,-5.183,-0.63751,0.025
69.065000,9.976,-5.184,-0.63824,0.026
69.161000,9.976,-5.184,-0.63597,0.024
69.165000,9.976,-5.184,-0.63619,0.011
69.236000,9.977,-5.185,-0.63504,0.028
69.269000,9.977,-5.185,-0.63340,0.025
69.361000,9.977,-5.185,-0.63322,0.025
69.389000,9.978,-5.186,-0.63369,0.026
69.471000,9.978,-5.186,-0.63365,0.024
69.568000,9.978,-5.187,-0.63601,0.025
69.569000,9.978,-5.187,-0.63593,0.006
69.624000,9.979,-5.187,-0.63585,0.025
69.665000,9.979,-5.187,-0.63547,0.026
69.764000,9.979,-5.188,-0.63597,0.025
69.842000,9.980,-5.188,-0.63735,0.026
69.885000,9.980,-5.188,-0.63888,0.025
69.968000,9.980,-5.189,-0.64066,0.027
70.065000,9.981,-5.189,-0.63792,0.027
70.127000,9.981,-5.190,-0.63692,0.026
70.176000,9.981,-5.190,-0.63470,0.026
70.267000,9.982,-5.190,-0.63691,0.026
70.326000,9.982,-5.191,-0.63437,0.026
70.371000,9.982,-5.191,-0.63610,0.024
70.372000,9.982,-5.191,-0.63603,0.006
70.465000,9.983,-5.192,-0.63386,0.027
70.514000,9.983,-5.192,-0.63280,0.024
70.569000,9.983,-5.192,-0.63207,0.026
70.669000,9.984,-5.193,-0.63251,0.026
70.670000,9.984,-5.193,-0.63244,0.006
70.709000,9.984,-5.193,-0.62955,0.027
70.773000,9.984,-5.194,-0.62625,0.025
70.865000,9.985,-5.194,-0.62624,0.027
70.964000,9.985,-5.194,-0.62602,0.026
71.023000,9.985,-5.195,-0.62537,0.026
71.077000,9.986,-5.195,-0.62601,0.025
71.168000,9.986,-5.195,-0.62691,0.023
71.270000,9.986,-5.196,-0.62722,0.025
71.271000,9.986,-5.196,-0.62705,0.006
71.369000,9.987,-5.196,-0.62908,0.026
71.380000,9.987,-5.196,-0.62962,0.019
71.466000,9.987,-5.197,-0.63145,0.026
71.543000,9.987,-5.197,-0.63103,0.027
71.569000,9.988,-5.198,-0.63067,0.025
71.651000,9.988,-5.198,-0.63144,0.025
71.668000,9.988,-5.198,-0.63105,0.023
71.765000,9.989,-5.199,-0.62934,0.022
71.857000,9.989,-5.199,-0.63025,0.025
71.894000,9.989,-5.199,-0.62852,0.027
71.965000,9.990,-5.200,-0.62715,0.026
72.065000,9.990,-5.200,-0.62532,0.027
72.125000,9.990,-5.201,-0.62657,0.026
72.169000,9.991,-5.201,-0.62755,0.026
72.267000,9.991,-5.201,-0.63217,0.026
72.268000,9.991,-5.201,-0.63218,0.006
72.337000,9.991,-5.202,-0.63142,0.025
72.371000,9.992,-5.202,-0.63240,0.026
72.462000,9.992,-5.202,-0.62990,0.025
72.468000,9.992,-5.203,-0.63023,0.014
72.567000,9.992,-5.203,-0.63266,0.025
72.569000,9.992,-5.203,-0.63259,0.008
72.667000,9.993,-5.203,-0.63537,0.028
72.769000,9.993,-5.204,-0.63502,0.026
72.821000,9.993,-5.204,-0.63752,0.024
72.867000,9.994,-5.204,-0.63676,0.026
72.966000,9.994,-5.205,-0.63585,0.026
73.067000,9.994,-5.205,-0.63463,0.025
73.068000,9.994,-5.205,-0.63456,0.006
73.096000,9.995,-5.206,-0.63605,0.028
73.167000,9.995,-5.206,-0.63510,0.026
73.213000,9.996,-5.206,-0.63455,0.026
73.269000,9.996,-5.207,-0.63360,0.024
73.270000,9.996,-5.207,-0.63344,0.006
73.369000,9.996,-5.207,-0.63033,0.026
73.370000,9.996,-5.207,-0.63026,0.006
73.440000,9.997,-5.208,-0.62657,0.026
73.465000,9.997,-5.208,-0.62345,0.026
73.569000,9.997,-5.208,-0.62307,0.026
73.643000,9.998,-5.209,-0.62421,0.025
73.668000,9.998,-5.209,-0.62453,0.025
73.768000,9.998,-5.210,-0.62270,0.026
73.863000,9.999,-5.210,-0.62253,0.027
73.868000,9.999,-5.210,-0.62244,0.012
73.963000,9.999,-5.210,-0.62303,0.026
74.029000,9.999,-5.211,-0.62130,0.025
74.089000,10.000,-5.211,-0.62171,0.025
74.168000,10.000,-5.211,-0.62216,0.026
74.266000,10.000,-5.212,-0.62190,0.028
74.339000,10.001,-5.212,-0.62144,0.024
74.377000,10.001,-5.213,-0.62001,0.027
74.465000,10.001,-5.213,-0.61882,0.025
74.567000,10.002,-5.213,-0.61994,0.028
74.568000,10.002,-5.213,-0.61994,0.006
74.665000,10.002,-5.214,-0.61924,0.026
74.666000,10.002,-5.214,-0.61930,0.006
74.687000,10.002,-5.214,-0.61875,0.024
74.766000,10.003,-5.215,-0.61803,0.026
74.772000,10.003,-5.215,-0.61789,0.014
74.870000,10.003,-5.215,-0.61711,0.024
74.871000,10.003,-5.215,-0.61707,0.006
74.935000,10.003,-5.215,-0.61851,0.024
74.965000,10.004,-5.216,-0.61790,0.024
75.069000,10.004,-5.216,-0.62135,0.026
75.143000,10.004,-5.217,-0.62173,0.027
75.178000,10.005,-5.217,-0.62416,0.025
75.269000,10.005,-5.217,-0.62631,0.026
75.364000,10.005,-5.218,-0.62623,0.026
75.412000,10.006,-5.218,-0.62265,0.027
75.465000,10.006,-5.218,-0.62426,0.024
75.566000,10.006,-5.219,-0.62326,0.023
75.648000,10.007,-5.219,-0.62203,0.023
75.679000,10.007,-5.219,-0.62430,0.024
75.770000,10.007,-5.220,-0.62612,0.025
75.864000,10.008,-5.220,-0.62348,0.026
75.891000,10.008,-5.221,-0.62283,0.028
75.968000,10.008,-5.221,-0.62212,0.023
76.067000,10.009,-5.221,-0.62022,0.025
76.127000,10.009,-5.222,-0.62129,0.024
76.184000,10.009,-5.222,-0.62009,0.026
76.269000,10.010,-5.222,-0.61952,0.026
76.371000,10.010,-5.223,-0.62142,0.027
76.372000,10.010,-5.223,-0.62143,0.006
76.426000,10.011,-5.223,-0.62145,0.025
76.468000,10.011,-5.224,-0.62368,0.026
76.469000,10.011,-5.224,-0.62367,0.006
76.566000,10.011,-5.224,-0.62315,0.024
76.567000,10.011,-5.224,-0.62314,0.006
76.669000,10.012,-5.224,-0.62709,0.025
76.686000,10.012,-5.225,-0.62648,0.026
76.770000,10.012,-5.225,-0.62765,0.025
76.866000,10.013,-5.225,-0.62666,0.026
76.951000,10.013,-5.226,-0.63124,0.026
76.990000,10.013,-5.226,-0.63142,0.027
77.075000,10.014,-5.227,-0.63226,0.026
77.076000,10.014,-5.227,-0.63222,0.006
77.167000,10.014,-5.227,-0.63544,0.024
77.203000,10.014,-5.227,-0.63502,0.027
77.271000,10.015,-5.228,-0.63578,0.025
77.365000,10.015,-5.228,-0.63428,0.026
77.433000,10.015,-5.229,-0.63372,0.025
77.499000,10.016,-5.229,-0.63142,0.024
77.574000,10.016,-5.229,-0.63149,0.025
77.575000,10.016,-5.229,-0.63158,0.006
77.612000,10.016,-5.230,-0.63127,0.026
77.672000,10.017,-5.230,-0.63087,0.026
77.701000,10.017,-5.230,-0.63076,0.026
77.771000,10.017,-5.231,-0.62969,0.026
77.772000,10.017,-5.231,-0.62947,0.006
77.844000,10.018,-5.231,-0.63033,0.029
