t,matches,dropped,mean_mahal,p95_mahal,match_frac,N
68.569000,0,6,0.000,0.000,0.00,1200
68.570000,0,6,0.000,0.000,0.00,1200
68.667000,0,6,0.000,0.000,0.00,1200
68.728000,0,6,0.000,0.000,0.00,1200
68.765000,0,6,0.000,0.000,0.00,1200
68.864000,0,6,0.000,0.000,0.00,1200
68.951000,0,6,0.000,0.000,0.00,1200
68.974000,0,6,0.000,0.000,0.00,1200
69.065000,0,6,0.000,0.000,0.00,1200
69.161000,0,6,0.000,0.000,0.00,1200
69.165000,0,6,0.000,0.000,0.00,1200
69.236000,0,6,0.000,0.000,0.00,1200
69.269000,0,6,0.000,0.000,0.00,1200
69.361000,0,6,0.000,0.000,0.00,1200
69.389000,0,6,0.000,0.000,0.00,1200
69.471000,0,6,0.000,0.000,0.00,1200
69.568000,0,6,0.000,0.000,0.00,1200
69.569000,0,6,0.000,0.000,0.00,1200
69.624000,0,6,0.000,0.000,0.00,1200
69.665000,0,6,0.000,0.000,0.00,1200
69.764000,0,6,0.000,0.000,0.00,1200
69.842000,0,6,0.000,0.000,0.00,1200
69.885000,0,6,0.000,0.000,0.00,1200
69.968000,0,6,0.000,0.000,0.00,1200
70.065000,0,6,0.000,0.000,0.00,1200
70.127000,0,6,0.000,0.000,0.00,1200
70.176000,0,6,0.000,0.000,0.00,1200
70.267000,0,6,0.000,0.000,0.00,1200
70.326000,0,6,0.000,0.000,0.00,1200
70.371000,0,6,0.000,0.000,0.00,1200
70.372000,0,6,0.000,0.000,0.00,1200
70.465000,0,6,0.000,0.000,0.00,1200
70.514000,0,6,0.000,0.000,0.00,1200
70.569000,0,6,0.000,0.000,0.00,1200
70.669000,0,6,0.000,0.000,0.00,1200
70.670000,0,6,0.000,0.000,0.00,1200
70.709000,0,6,0.000,0.000,0.00,1200
70.773000,0,6,0.000,0.000,0.00,1200
70.865000,0,6,0.000,0.000,0.00,1200
70.964000,0,6,0.000,0.000,0.00,1200
71.023000,0,6,0.000,0.000,0.00,1200
71.077000,0,6,0.000,0.000,0.00,1200
71.168000,0,6,0.000,0.000,0.00,1200
71.270000,0,6,0.000,0.000,0.00,1200
71.271000,0,6,0.000,0.000,0.00,1200
71.369000,0,6,0.000,0.000,0.00,1200
71.380000,0,6,0.000,0.000,0.00,1200
71.466000,0,6,0.000,0.000,0.00,1200
71.543000,0,6,0.000,0.000,0.00,1200
71.569000,0,6,0.000,0.000,0.00,1200
71.651000,0,6,0.000,0.000,0.00,1200
71.668000,0,6,0.000,0.000,0.00,1200
71.765000,0,6,0.000,0.000,0.00,1200
71.857000,0,6,0.000,0.000,0.00,1200
71.894000,0,6,0.000,0.000,0.00,1200
71.965000,0,6,0.000,0.000,0.00,1200
72.065000,0,6,0.000,0.000,0.00,1200
72.125000,0,6,0.000,0.000,0.00,1200
72.169000,0,6,0.000,0.000,0.00,1200
72.267000,0,6,0.000,0.000,0.00,1200
72.268000,0,6,0.000,0.000,0.00,1200
72.337000,0,6,0.000,0.000,0.00,1200
72.371000,0,6,0.000,0.000,0.00,1200
72.462000,0,6,0.000,0.000,0.00,1200
72.468000,0,6,0.000,0.000,0.00,1200
72.567000,0,6,0.000,0.000,0.00,1200
72.569000,0,6,0.000,0.000,0.00,1200
72.667000,0,6,0.000,0.000,0.00,1200
72.769000,0,6,0.000,0.000,0.00,1200
72.821000,0,6,0.000,0.000,0.00,1200
72.867000,0,6,0.000,0.000,0.00,1200
72.966000,0,6,0.000,0.000,0.00,1200
73.067000,0,6,0.000,0.000,0.00,1200
73.068000,0,6,0.000,0.000,0.00,1200
73.096000,0,6,0.000,0.000,0.00,1200
73.167000,0,6,0.000,0.000,0.00,1200
73.213000,0,6,0.000,0.000,0.00,1200
73.269000,0,6,0.000,0.000,0.00,1200
73.270000,0,6,0.000,0.000,0.00,1200
73.369000,0,6,0.000,0.000,0.00,1200
73.370000,0,6,0.000,0.000,0.00,1200
73.440000,0,6,0.000,0.000,0.00,1200
73.465000,0,6,0.000,0.000,0.00,1200
73.569000,0,6,0.000,0.000,0.00,1200
73.643000,0,6,0.000,0.000,0.00,1200
73.668000,0,6,0.000,0.000,0.00,1200
73.768000,0,6,0.000,0.000,0.00,1200
73.863000,0,6,0.000,0.000,0.00,1200
73.868000,0,6,0.000,0.000,0.00,1200
73.963000,0,6,0.000,0.000,0.00,1200
74.029000,0,6,0.000,0.000,0.00,1200
74.089000,0,6,0.000,0.000,0.00,1200
74.168000,0,6,0.000,0.000,0.00,1200
74.266000,0,6,0.000,0.000,0.00,1200
74.339000,0,6,0.000,0.000,0.00,1200
74.377000,0,6,0.000,0.000,0.00,1200
74.465000,0,6,0.000,0.000,0.00,1200
74.567000,0,6,0.000,0.000,0.00,1200
74.568000,0,6,0.000,0.000,0.00,1200
74.665000,0,6,0.000,0.000,0.00,1200
74.666000,0,6,0.000,0.000,0.00,1200
74.687000,0,6,0.000,0.000,0.00,1200
74.766000,0,6,0.000,0.000,0.00,1200
74.772000,0,6,0.000,0.000,0.00,1200
74.870000,0,6,0.000,0.000,0.00,1200
74.871000,0,6,0.000,0.000,0.00,1200
74.935000,0,6,0.000,0.000,0.00,1200
74.965000,0,6,0.000,0.000,0.00,1200
75.069000,0,6,0.000,0.000,0.00,1200
75.143000,0,6,0.000,0.000,0.00,1200
75.178000,0,6,0.000,0.000,0.00,1200
75.269000,0,6,0.000,0.000,0.00,1200
75.364000,0,6,0.000,0.000,0.00,1200
75.412000,0,6,0.000,0.000,0.00,1200
75.465000,0,6,0.000,0.000,0.00,1200
75.566000,0,6,0.000,0.000,0.00,1200
75.648000,0,6,0.000,0.000,0.00,1200
75.679000,0,6,0.000,0.000,0.00,1200
75.770000,0,6,0.000,0.000,0.00,1200
75.864000,0,6,0.000,0.000,0.00,1200
75.891000,0,6,0.000,0.000,0.00,1200
75.968000,0,6,0.000,0.000,0.00,1200
76.067000,0,6,0.000,0.000,0.00,1200
76.127000,0,6,0.000,0.000,0.00,1200
76.184000,0,6,0.000,0.000,0.00,1200
76.269000,0,6,0.000,0.000,0.00,1200
76.371000,0,6,0.000,0.000,0.00,1200
76.372000,0,6,0.000,0.000,0.00,1200
76.426000,0,6,0.000,0.000,0.00,1200
76.468000,0,6,0.000,0.000,0.00,1200
76.469000,0,6,0.000,0.000,0.00,1200
76.566000,0,6,0.000,0.000,0.00,1200
76.567000,0,6,0.000,0.000,0.00,1200
76.669000,0,6,0.000,0.000,0.00,1200
76.686000,0,6,0.000,0.000,0.00,1200
76.770000,0,6,0.000,0.000,0.00,1200
76.866000,0,6,0.000,0.000,0.00,1200
76.951000,0,6,0.000,0.000,0.00,1200
76.990000,0,6,0.000,0.000,0.00,1200
77.075000,0,6,0.000,0.000,0.00,1200
77.076000,0,6,0.000,0.000,0.00,1200
77.167000,0,6,0.000,0.000,0.00,1200
77.203000,0,6,0.000,0.000,0.00,1200
77.271000,0,6,0.000,0.000,0.00,1200
77.365000,0,6,0.000,0.000,0.00,1200
77.433000,0,6,0.000,0.000,0.00,1200
77.499000,0,6,0.000,0.000,0.00,1200
77.574000,0,6,0.000,0.000,0.00,1200
77.575000,0,6,0.000,0.000,0.00,1200
77.612000,0,6,0.000,0.000,0.00,1200
77.672000,0,6,0.000,0.000,0.00,1200
77.701000,0,6,0.000,0.000,0.00,1200
77.771000,0,6,0.000,0.000,0.00,1200
77.772000,0,6,0.000,0.000,0.00,1200
77.844000,0,6,0.000,0.000,0.00,1200
