t,matches,dropped,mean_mahal,p95_mahal,match_frac,N
515.686000,0,0,0.000,0.000,0.00,300
515.687000,0,0,0.000,0.000,0.00,300
515.688000,0,0,0.000,0.000,0.00,300
515.689000,0,0,0.000,0.000,0.00,300
515.690000,0,0,0.000,0.000,0.00,300
515.691000,0,0,0.000,0.000,0.00,300
515.692000,0,0,0.000,0.000,0.00,300
515.693000,0,0,0.000,0.000,0.00,300
515.694000,0,0,0.000,0.000,0.00,300
515.695000,0,0,0.000,0.000,0.00,300
515.696000,0,0,0.000,0.000,0.00,300
515.697000,0,0,0.000,0.000,0.00,300
515.698000,0,0,0.000,0.000,0.00,300
515.699000,0,0,0.000,0.000,0.00,300
515.700000,0,0,0.000,0.000,0.00,300
515.701000,0,0,0.000,0.000,0.00,300
515.702000,0,0,0.000,0.000,0.00,300
515.703000,0,0,0.000,0.000,0.00,300
515.704000,0,0,0.000,0.000,0.00,300
515.705000,0,0,0.000,0.000,0.00,300
515.706000,0,0,0.000,0.000,0.00,300
515.707000,0,0,0.000,0.000,0.00,300
515.708000,0,0,0.000,0.000,0.00,300
515.709000,0,0,0.000,0.000,0.00,300
515.710000,0,0,0.000,0.000,0.00,300
515.711000,0,0,0.000,0.000,0.00,300
515.713000,0,0,0.000,0.000,0.00,300
515.714000,0,0,0.000,0.000,0.00,300
515.715000,0,0,0.000,0.000,0.00,300
515.716000,0,0,0.000,0.000,0.00,300
515.717000,0,0,0.000,0.000,0.00,300
515.718000,0,0,0.000,0.000,0.00,300
515.719000,0,0,0.000,0.000,0.00,300
515.720000,0,0,0.000,0.000,0.00,300
515.721000,0,0,0.000,0.000,0.00,300
515.722000,0,0,0.000,0.000,0.00,300
515.723000,0,0,0.000,0.000,0.00,300
515.724000,0,0,0.000,0.000,0.00,300
515.725000,0,0,0.000,0.000,0.00,300
515.726000,0,0,0.000,0.000,0.00,300
515.727000,0,0,0.000,0.000,0.00,300
515.728000,0,0,0.000,0.000,0.00,300
515.729000,0,0,0.000,0.000,0.00,300
515.730000,0,0,0.000,0.000,0.00,300
515.731000,0,0,0.000,0.000,0.00,300
515.732000,0,0,0.000,0.000,0.00,300
515.733000,0,0,0.000,0.000,0.00,300
515.734000,0,0,0.000,0.000,0.00,300
515.735000,0,0,0.000,0.000,0.00,300
515.736000,0,0,0.000,0.000,0.00,300
515.737000,0,0,0.000,0.000,0.00,300
515.738000,0,0,0.000,0.000,0.00,300
515.739000,0,0,0.000,0.000,0.00,300
515.740000,0,0,0.000,0.000,0.00,300
515.741000,0,0,0.000,0.000,0.00,300
515.742000,0,0,0.000,0.000,0.00,300
515.743000,0,0,0.000,0.000,0.00,300
515.744000,0,0,0.000,0.000,0.00,300
515.745000,0,0,0.000,0.000,0.00,300
515.746000,0,0,0.000,0.000,0.00,300
515.747000,0,0,0.000,0.000,0.00,300
515.748000,0,0,0.000,0.000,0.00,300
515.749000,0,0,0.000,0.000,0.00,300
515.750000,0,0,0.000,0.000,0.00,300
515.751000,0,0,0.000,0.000,0.00,300
515.752000,0,0,0.000,0.000,0.00,300
515.753000,0,0,0.000,0.000,0.00,300
515.754000,0,0,0.000,0.000,0.00,300
515.756000,0,0,0.000,0.000,0.00,300
515.757000,0,0,0.000,0.000,0.00,300
515.758000,0,0,0.000,0.000,0.00,300
515.759000,0,0,0.000,0.000,0.00,300
515.760000,0,0,0.000,0.000,0.00,300
515.761000,0,0,0.000,0.000,0.00,300
515.762000,0,0,0.000,0.000,0.00,300
515.763000,0,0,0.000,0.000,0.00,300
515.765000,0,0,0.000,0.000,0.00,300
515.766000,0,0,0.000,0.000,0.00,300
515.767000,0,0,0.000,0.000,0.00,300
515.768000,0,0,0.000,0.000,0.00,300
515.769000,0,0,0.000,0.000,0.00,300
515.770000,0,0,0.000,0.000,0.00,300
515.771000,0,0,0.000,0.000,0.00,300
515.772000,0,0,0.000,0.000,0.00,300
515.773000,0,0,0.000,0.000,0.00,300
515.774000,0,0,0.000,0.000,0.00,300
515.775000,0,0,0.000,0.000,0.00,300
515.776000,0,0,0.000,0.000,0.00,300
515.777000,0,0,0.000,0.000,0.00,300
515.778000,0,0,0.000,0.000,0.00,300
515.779000,0,0,0.000,0.000,0.00,300
515.780000,0,0,0.000,0.000,0.00,300
515.781000,0,0,0.000,0.000,0.00,300
515.782000,0,0,0.000,0.000,0.00,300
515.784000,0,0,0.000,0.000,0.00,300
515.785000,0,0,0.000,0.000,0.00,300
515.786000,0,0,0.000,0.000,0.00,300
515.787000,0,0,0.000,0.000,0.00,300
515.788000,0,0,0.000,0.000,0.00,300
515.789000,0,0,0.000,0.000,0.00,300
515.790000,0,0,0.000,0.000,0.00,300
515.791000,0,0,0.000,0.000,0.00,300
515.792000,0,0,0.000,0.000,0.00,300
515.793000,0,0,0.000,0.000,0.00,300
515.794000,0,0,0.000,0.000,0.00,300
515.795000,0,0,0.000,0.000,0.00,300
515.796000,0,0,0.000,0.000,0.00,300
515.797000,0,0,0.000,0.000,0.00,300
515.798000,0,0,0.000,0.000,0.00,300
515.799000,0,0,0.000,0.000,0.00,300
515.800000,0,0,0.000,0.000,0.00,300
515.801000,0,0,0.000,0.000,0.00,300
515.802000,0,0,0.000,0.000,0.00,300
515.803000,0,0,0.000,0.000,0.00,300
515.804000,0,0,0.000,0.000,0.00,300
515.805000,0,0,0.000,0.000,0.00,300
515.806000,0,0,0.000,0.000,0.00,300
515.807000,0,0,0.000,0.000,0.00,300
515.808000,0,0,0.000,0.000,0.00,300
515.809000,0,0,0.000,0.000,0.00,300
515.810000,0,0,0.000,0.000,0.00,300
515.811000,0,0,0.000,0.000,0.00,300
515.812000,0,0,0.000,0.000,0.00,300
515.814000,0,0,0.000,0.000,0.00,300
515.815000,0,0,0.000,0.000,0.00,300
515.816000,0,0,0.000,0.000,0.00,300
515.817000,0,0,0.000,0.000,0.00,300
515.818000,0,0,0.000,0.000,0.00,300
515.819000,0,0,0.000,0.000,0.00,300
515.820000,0,0,0.000,0.000,0.00,300
515.821000,0,0,0.000,0.000,0.00,300
515.822000,0,0,0.000,0.000,0.00,300
515.823000,0,0,0.000,0.000,0.00,300
515.824000,0,0,0.000,0.000,0.00,300
515.825000,0,0,0.000,0.000,0.00,300
515.826000,0,0,0.000,0.000,0.00,300
515.827000,0,0,0.000,0.000,0.00,300
515.828000,0,0,0.000,0.000,0.00,300
515.829000,0,0,0.000,0.000,0.00,300
515.830000,0,0,0.000,0.000,0.00,300
515.831000,0,0,0.000,0.000,0.00,300
515.832000,0,0,0.000,0.000,0.00,300
515.834000,0,0,0.000,0.000,0.00,300
515.835000,0,0,0.000,0.000,0.00,300
515.836000,0,0,0.000,0.000,0.00,300
515.837000,0,0,0.000,0.000,0.00,300
515.838000,0,0,0.000,0.000,0.00,300
515.839000,0,0,0.000,0.000,0.00,300
515.840000,0,0,0.000,0.000,0.00,300
515.841000,0,0,0.000,0.000,0.00,300
515.842000,0,0,0.000,0.000,0.00,300
515.843000,0,0,0.000,0.000,0.00,300
515.844000,0,0,0.000,0.000,0.00,300
515.845000,0,0,0.000,0.000,0.00,300
515.846000,0,0,0.000,0.000,0.00,300
515.847000,0,0,0.000,0.000,0.00,300
515.848000,0,0,0.000,0.000,0.00,300
515.849000,0,0,0.000,0.000,0.00,300
515.850000,0,0,0.000,0.000,0.00,300
515.851000,0,0,0.000,0.000,0.00,300
515.852000,0,0,0.000,0.000,0.00,300
515.853000,0,0,0.000,0.000,0.00,300
515.854000,0,0,0.000,0.000,0.00,300
515.855000,0,0,0.000,0.000,0.00,300
515.856000,0,0,0.000,0.000,0.00,300
515.857000,0,0,0.000,0.000,0.00,300
515.858000,0,0,0.000,0.000,0.00,300
515.859000,0,0,0.000,0.000,0.00,300
515.860000,0,0,0.000,0.000,0.00,300
515.861000,0,0,0.000,0.000,0.00,300
515.862000,0,0,0.000,0.000,0.00,300
515.863000,0,0,0.000,0.000,0.00,300
515.864000,0,0,0.000,0.000,0.00,300
515.865000,0,0,0.000,0.000,0.00,300
515.866000,0,0,0.000,0.000,0.00,300
515.867000,0,0,0.000,0.000,0.00,300
515.868000,0,0,0.000,0.000,0.00,300
515.869000,0,0,0.000,0.000,0.00,300
515.870000,0,0,0.000,0.000,0.00,300
515.871000,0,0,0.000,0.000,0.00,300
515.872000,0,0,0.000,0.000,0.00,300
515.873000,0,0,0.000,0.000,0.00,300
515.874000,0,0,0.000,0.000,0.00,300
515.875000,0,0,0.000,0.000,0.00,300
515.876000,0,0,0.000,0.000,0.00,300
515.877000,0,0,0.000,0.000,0.00,300
515.878000,0,0,0.000,0.000,0.00,300
515.879000,0,0,0.000,0.000,0.00,300
515.880000,0,0,0.000,0.000,0.00,300
515.881000,0,0,0.000,0.000,0.00,300
515.882000,0,0,0.000,0.000,0.00,300
515.884000,0,0,0.000,0.000,0.00,300
515.885000,0,0,0.000,0.000,0.00,300
515.886000,0,0,0.000,0.000,0.00,300
515.887000,0,0,0.000,0.000,0.00,300
515.888000,0,0,0.000,0.000,0.00,300
515.889000,0,0,0.000,0.000,0.00,300
515.890000,0,0,0.000,0.000,0.00,300
515.891000,0,0,0.000,0.000,0.00,300
515.892000,0,0,0.000,0.000,0.00,300
515.893000,0,0,0.000,0.000,0.00,300
515.894000,0,0,0.000,0.000,0.00,300
515.895000,0,0,0.000,0.000,0.00,300
515.896000,0,0,0.000,0.000,0.00,300
515.897000,0,0,0.000,0.000,0.00,300
515.898000,0,0,0.000,0.000,0.00,300
515.899000,0,0,0.000,0.000,0.00,300
515.900000,0,0,0.000,0.000,0.00,300
515.901000,0,0,0.000,0.000,0.00,300
515.902000,0,0,0.000,0.000,0.00,300
515.903000,0,0,0.000,0.000,0.00,300
515.905000,0,0,0.000,0.000,0.00,300
515.906000,0,0,0.000,0.000,0.00,300
515.907000,0,0,0.000,0.000,0.00,300
515.908000,0,0,0.000,0.000,0.00,300
515.909000,0,0,0.000,0.000,0.00,300
515.910000,0,0,0.000,0.000,0.00,300
515.911000,0,0,0.000,0.000,0.00,300
515.912000,0,0,0.000,0.000,0.00,300
515.913000,0,0,0.000,0.000,0.00,300
515.914000,0,0,0.000,0.000,0.00,300
515.915000,0,0,0.000,0.000,0.00,300
515.916000,0,0,0.000,0.000,0.00,300
515.917000,0,0,0.000,0.000,0.00,300
515.918000,0,0,0.000,0.000,0.00,300
515.919000,0,0,0.000,0.000,0.00,300
515.920000,0,0,0.000,0.000,0.00,300
515.921000,0,0,0.000,0.000,0.00,300
515.922000,0,0,0.000,0.000,0.00,300
515.923000,0,0,0.000,0.000,0.00,300
515.924000,0,0,0.000,0.000,0.00,300
515.925000,0,0,0.000,0.000,0.00,300
515.926000,0,0,0.000,0.000,0.00,300
515.927000,0,0,0.000,0.000,0.00,300
515.928000,0,0,0.000,0.000,0.00,300
515.929000,0,0,0.000,0.000,0.00,300
515.930000,0,0,0.000,0.000,0.00,300
515.931000,0,0,0.000,0.000,0.00,300
515.932000,0,0,0.000,0.000,0.00,300
515.933000,0,0,0.000,0.000,0.00,300
515.934000,0,0,0.000,0.000,0.00,300
515.935000,0,0,0.000,0.000,0.00,300
515.936000,0,0,0.000,0.000,0.00,300
515.937000,0,0,0.000,0.000,0.00,300
515.938000,0,0,0.000,0.000,0.00,300
515.939000,0,0,0.000,0.000,0.00,300
515.940000,0,0,0.000,0.000,0.00,300
515.941000,0,0,0.000,0.000,0.00,300
515.942000,0,0,0.000,0.000,0.00,300
515.943000,0,0,0.000,0.000,0.00,300
515.944000,0,0,0.000,0.000,0.00,300
515.945000,0,0,0.000,0.000,0.00,300
515.946000,0,0,0.000,0.000,0.00,300
515.947000,0,0,0.000,0.000,0.00,300
515.948000,0,0,0.000,0.000,0.00,300
515.949000,0,0,0.000,0.000,0.00,300
515.950000,0,0,0.000,0.000,0.00,300
515.951000,0,0,0.000,0.000,0.00,300
515.953000,0,0,0.000,0.000,0.00,300
515.954000,0,0,0.000,0.000,0.00,300
515.956000,0,0,0.000,0.000,0.00,300
515.957000,0,0,0.000,0.000,0.00,300
515.958000,0,0,0.000,0.000,0.00,300
515.959000,0,0,0.000,0.000,0.00,300
515.960000,0,0,0.000,0.000,0.00,300
515.961000,0,0,0.000,0.000,0.00,300
515.962000,0,0,0.000,0.000,0.00,300
515.963000,0,0,0.000,0.000,0.00,300
515.964000,0,0,0.000,0.000,0.00,300
515.965000,0,0,0.000,0.000,0.00,300
515.966000,0,0,0.000,0.000,0.00,300
515.967000,0,0,0.000,0.000,0.00,300
515.968000,0,0,0.000,0.000,0.00,300
515.969000,0,0,0.000,0.000,0.00,300
515.970000,0,0,0.000,0.000,0.00,300
515.971000,0,0,0.000,0.000,0.00,300
515.972000,0,0,0.000,0.000,0.00,300
515.973000,0,0,0.000,0.000,0.00,300
515.974000,0,0,0.000,0.000,0.00,300
515.975000,0,0,0.000,0.000,0.00,300
515.976000,0,0,0.000,0.000,0.00,300
515.977000,0,0,0.000,0.000,0.00,300
515.978000,0,0,0.000,0.000,0.00,300
515.979000,0,0,0.000,0.000,0.00,300
515.980000,0,0,0.000,0.000,0.00,300
515.981000,0,0,0.000,0.000,0.00,300
515.982000,0,0,0.000,0.000,0.00,300
515.983000,0,0,0.000,0.000,0.00,300
515.984000,0,0,0.000,0.000,0.00,300
515.985000,0,0,0.000,0.000,0.00,300
515.986000,0,0,0.000,0.000,0.00,300
515.987000,0,0,0.000,0.000,0.00,300
515.988000,0,0,0.000,0.000,0.00,300
515.989000,0,0,0.000,0.000,0.00,300
515.990000,0,0,0.000,0.000,0.00,300
515.991000,0,0,0.000,0.000,0.00,300
515.992000,0,0,0.000,0.000,0.00,300
515.993000,0,0,0.000,0.000,0.00,300
515.994000,0,0,0.000,0.000,0.00,300
515.995000,0,0,0.000,0.000,0.00,300
515.996000,0,0,0.000,0.000,0.00,300
515.997000,0,0,0.000,0.000,0.00,300
515.998000,0,0,0.000,0.000,0.00,300
515.999000,0,0,0.000,0.000,0.00,300
516.000000,0,0,0.000,0.000,0.00,300
516.001000,0,0,0.000,0.000,0.00,300
516.002000,0,0,0.000,0.000,0.00,300
516.003000,0,0,0.000,0.000,0.00,300
516.004000,0,0,0.000,0.000,0.00,300
516.005000,0,0,0.000,0.000,0.00,300
516.006000,0,0,0.000,0.000,0.00,300
516.007000,0,0,0.000,0.000,0.00,300
516.008000,0,0,0.000,0.000,0.00,300
516.009000,0,0,0.000,0.000,0.00,300
516.010000,0,0,0.000,0.000,0.00,300
516.012000,0,0,0.000,0.000,0.00,300
516.013000,0,0,0.000,0.000,0.00,300
516.014000,0,0,0.000,0.000,0.00,300
516.015000,0,0,0.000,0.000,0.00,300
516.016000,0,0,0.000,0.000,0.00,300
516.017000,0,0,0.000,0.000,0.00,300
516.018000,0,0,0.000,0.000,0.00,300
516.019000,0,0,0.000,0.000,0.00,300
516.020000,0,0,0.000,0.000,0.00,300
516.021000,0,0,0.000,0.000,0.00,300
516.022000,0,0,0.000,0.000,0.00,300
516.023000,0,0,0.000,0.000,0.00,300
516.024000,0,0,0.000,0.000,0.00,300
516.025000,0,0,0.000,0.000,0.00,300
516.026000,0,0,0.000,0.000,0.00,300
516.027000,0,0,0.000,0.000,0.00,300
516.028000,0,0,0.000,0.000,0.00,300
516.029000,0,0,0.000,0.000,0.00,300
516.030000,0,0,0.000,0.000,0.00,300
516.031000,0,0,0.000,0.000,0.00,300
516.032000,0,0,0.000,0.000,0.00,300
516.033000,0,0,0.000,0.000,0.00,300
516.034000,0,0,0.000,0.000,0.00,300
516.036000,0,0,0.000,0.000,0.00,300
516.037000,0,0,0.000,0.000,0.00,300
516.038000,0,0,0.000,0.000,0.00,300
516.039000,0,0,0.000,0.000,0.00,300
516.040000,0,0,0.000,0.000,0.00,300
516.041000,0,0,0.000,0.000,0.00,300
516.042000,0,0,0.000,0.000,0.00,300
516.043000,0,0,0.000,0.000,0.00,300
516.044000,0,0,0.000,0.000,0.00,300
516.045000,0,0,0.000,0.000,0.00,300
516.046000,0,0,0.000,0.000,0.00,300
516.047000,0,0,0.000,0.000,0.00,300
516.048000,0,0,0.000,0.000,0.00,300
516.049000,0,0,0.000,0.000,0.00,300
516.050000,0,0,0.000,0.000,0.00,300
516.051000,0,0,0.000,0.000,0.00,300
516.052000,0,0,0.000,0.000,0.00,300
516.053000,0,0,0.000,0.000,0.00,300
516.054000,0,0,0.000,0.000,0.00,300
516.055000,0,0,0.000,0.000,0.00,300
516.056000,0,0,0.000,0.000,0.00,300
516.057000,0,0,0.000,0.000,0.00,300
516.058000,0,0,0.000,0.000,0.00,300
516.059000,0,0,0.000,0.000,0.00,300
516.060000,0,0,0.000,0.000,0.00,300
516.061000,0,0,0.000,0.000,0.00,300
516.062000,0,0,0.000,0.000,0.00,300
516.063000,0,0,0.000,0.000,0.00,300
516.064000,0,0,0.000,0.000,0.00,300
516.065000,0,0,0.000,0.000,0.00,300
516.066000,0,0,0.000,0.000,0.00,300
516.067000,0,0,0.000,0.000,0.00,300
516.068000,0,0,0.000,0.000,0.00,300
516.069000,0,0,0.000,0.000,0.00,300
516.070000,0,0,0.000,0.000,0.00,300
516.071000,0,0,0.000,0.000,0.00,300
516.072000,0,0,0.000,0.000,0.00,300
516.073000,0,0,0.000,0.000,0.00,300
516.074000,0,0,0.000,0.000,0.00,300
516.075000,0,0,0.000,0.000,0.00,300
516.076000,0,0,0.000,0.000,0.00,300
516.077000,0,0,0.000,0.000,0.00,300
516.078000,0,0,0.000,0.000,0.00,300
516.079000,0,0,0.000,0.000,0.00,300
516.080000,0,0,0.000,0.000,0.00,300
516.081000,0,0,0.000,0.000,0.00,300
516.082000,0,0,0.000,0.000,0.00,300
516.083000,0,0,0.000,0.000,0.00,300
516.085000,0,0,0.000,0.000,0.00,300
516.086000,0,0,0.000,0.000,0.00,300
516.087000,0,0,0.000,0.000,0.00,300
516.088000,0,0,0.000,0.000,0.00,300
516.089000,0,0,0.000,0.000,0.00,300
516.090000,0,0,0.000,0.000,0.00,300
516.091000,0,0,0.000,0.000,0.00,300
516.092000,0,0,0.000,0.000,0.00,300
516.093000,0,0,0.000,0.000,0.00,300
516.094000,0,0,0.000,0.000,0.00,300
516.095000,0,0,0.000,0.000,0.00,300
516.096000,0,0,0.000,0.000,0.00,300
516.097000,0,0,0.000,0.000,0.00,300
516.098000,0,0,0.000,0.000,0.00,300
516.099000,0,0,0.000,0.000,0.00,300
516.100000,0,0,0.000,0.000,0.00,300
516.101000,0,0,0.000,0.000,0.00,300
516.102000,0,0,0.000,0.000,0.00,300
516.103000,0,0,0.000,0.000,0.00,300
516.104000,0,0,0.000,0.000,0.00,300
516.105000,0,0,0.000,0.000,0.00,300
516.106000,0,0,0.000,0.000,0.00,300
516.107000,0,0,0.000,0.000,0.00,300
516.108000,0,0,0.000,0.000,0.00,300
516.109000,0,0,0.000,0.000,0.00,300
516.110000,0,0,0.000,0.000,0.00,300
516.111000,0,0,0.000,0.000,0.00,300
516.112000,0,0,0.000,0.000,0.00,300
516.113000,0,0,0.000,0.000,0.00,300
516.114000,0,0,0.000,0.000,0.00,300
516.115000,0,0,0.000,0.000,0.00,300
516.116000,0,0,0.000,0.000,0.00,300
516.117000,0,0,0.000,0.000,0.00,300
516.118000,0,0,0.000,0.000,0.00,300
516.119000,0,0,0.000,0.000,0.00,300
516.120000,0,0,0.000,0.000,0.00,300
516.121000,0,0,0.000,0.000,0.00,300
516.122000,0,0,0.000,0.000,0.00,300
516.123000,0,0,0.000,0.000,0.00,300
516.124000,0,0,0.000,0.000,0.00,300
516.125000,0,0,0.000,0.000,0.00,300
516.126000,0,0,0.000,0.000,0.00,300
516.127000,0,0,0.000,0.000,0.00,300
516.128000,0,0,0.000,0.000,0.00,300
516.130000,0,0,0.000,0.000,0.00,300
516.131000,0,0,0.000,0.000,0.00,300
516.132000,0,0,0.000,0.000,0.00,300
516.133000,0,0,0.000,0.000,0.00,300
516.134000,0,0,0.000,0.000,0.00,300
516.135000,0,0,0.000,0.000,0.00,300
516.136000,0,0,0.000,0.000,0.00,300
516.137000,0,0,0.000,0.000,0.00,300
516.138000,0,0,0.000,0.000,0.00,300
516.139000,0,0,0.000,0.000,0.00,300
516.140000,0,0,0.000,0.000,0.00,300
516.141000,0,0,0.000,0.000,0.00,300
516.143000,0,0,0.000,0.000,0.00,300
516.144000,0,0,0.000,0.000,0.00,300
516.146000,0,0,0.000,0.000,0.00,300
516.147000,0,0,0.000,0.000,0.00,300
516.148000,0,0,0.000,0.000,0.00,300
516.149000,0,0,0.000,0.000,0.00,300
516.150000,0,0,0.000,0.000,0.00,300
516.151000,0,0,0.000,0.000,0.00,300
516.152000,0,0,0.000,0.000,0.00,300
516.153000,0,0,0.000,0.000,0.00,300
516.154000,0,0,0.000,0.000,0.00,300
516.155000,0,0,0.000,0.000,0.00,300
516.156000,0,0,0.000,0.000,0.00,300
516.157000,0,0,0.000,0.000,0.00,300
516.158000,0,0,0.000,0.000,0.00,300
516.159000,0,0,0.000,0.000,0.00,300
516.160000,0,0,0.000,0.000,0.00,300
516.161000,0,0,0.000,0.000,0.00,300
516.162000,0,0,0.000,0.000,0.00,300
516.164000,0,0,0.000,0.000,0.00,300
516.165000,0,0,0.000,0.000,0.00,300
516.166000,0,0,0.000,0.000,0.00,300
516.167000,0,0,0.000,0.000,0.00,300
516.168000,0,0,0.000,0.000,0.00,300
516.169000,0,0,0.000,0.000,0.00,300
516.170000,0,0,0.000,0.000,0.00,300
516.171000,0,0,0.000,0.000,0.00,300
516.172000,0,0,0.000,0.000,0.00,300
516.173000,0,0,0.000,0.000,0.00,300
516.174000,0,0,0.000,0.000,0.00,300
516.175000,0,0,0.000,0.000,0.00,300
516.176000,0,0,0.000,0.000,0.00,300
516.177000,0,0,0.000,0.000,0.00,300
516.178000,0,0,0.000,0.000,0.00,300
516.179000,0,0,0.000,0.000,0.00,300
516.180000,0,0,0.000,0.000,0.00,300
516.181000,0,0,0.000,0.000,0.00,300
516.182000,0,0,0.000,0.000,0.00,300
516.183000,0,0,0.000,0.000,0.00,300
516.184000,0,0,0.000,0.000,0.00,300
516.185000,0,0,0.000,0.000,0.00,300
516.186000,0,0,0.000,0.000,0.00,300
516.188000,0,0,0.000,0.000,0.00,300
516.189000,0,0,0.000,0.000,0.00,300
516.190000,0,0,0.000,0.000,0.00,300
516.191000,0,0,0.000,0.000,0.00,300
516.192000,0,0,0.000,0.000,0.00,300
516.193000,0,0,0.000,0.000,0.00,300
516.194000,0,0,0.000,0.000,0.00,300
516.195000,0,0,0.000,0.000,0.00,300
516.196000,0,0,0.000,0.000,0.00,300
516.197000,0,0,0.000,0.000,0.00,300
516.198000,0,0,0.000,0.000,0.00,300
516.199000,0,0,0.000,0.000,0.00,300
516.200000,0,0,0.000,0.000,0.00,300
516.201000,0,0,0.000,0.000,0.00,300
516.202000,0,0,0.000,0.000,0.00,300
516.203000,0,0,0.000,0.000,0.00,300
516.204000,0,0,0.000,0.000,0.00,300
516.205000,0,0,0.000,0.000,0.00,300
516.206000,0,0,0.000,0.000,0.00,300
516.207000,0,0,0.000,0.000,0.00,300
516.208000,0,0,0.000,0.000,0.00,300
516.209000,0,0,0.000,0.000,0.00,300
516.210000,0,0,0.000,0.000,0.00,300
516.211000,0,0,0.000,0.000,0.00,300
516.212000,0,0,0.000,0.000,0.00,300
516.213000,0,0,0.000,0.000,0.00,300
516.214000,0,0,0.000,0.000,0.00,300
516.215000,0,0,0.000,0.000,0.00,300
516.216000,0,0,0.000,0.000,0.00,300
516.217000,0,0,0.000,0.000,0.00,300
516.218000,0,0,0.000,0.000,0.00,300
516.220000,0,0,0.000,0.000,0.00,300
516.221000,0,0,0.000,0.000,0.00,300
516.222000,0,0,0.000,0.000,0.00,300
516.223000,0,0,0.000,0.000,0.00,300
516.224000,0,0,0.000,0.000,0.00,300
516.225000,0,0,0.000,0.000,0.00,300
516.226000,0,0,0.000,0.000,0.00,300
516.227000,0,0,0.000,0.000,0.00,300
516.228000,0,0,0.000,0.000,0.00,300
516.229000,0,0,0.000,0.000,0.00,300
516.230000,0,0,0.000,0.000,0.00,300
516.231000,0,0,0.000,0.000,0.00,300
516.232000,0,0,0.000,0.000,0.00,300
516.233000,0,0,0.000,0.000,0.00,300
516.234000,0,0,0.000,0.000,0.00,300
516.235000,0,0,0.000,0.000,0.00,300
516.236000,0,0,0.000,0.000,0.00,300
516.237000,0,0,0.000,0.000,0.00,300
516.238000,0,0,0.000,0.000,0.00,300
516.239000,0,0,0.000,0.000,0.00,300
516.240000,0,0,0.000,0.000,0.00,300
516.241000,0,0,0.000,0.000,0.00,300
516.242000,0,0,0.000,0.000,0.00,300
516.243000,0,0,0.000,0.000,0.00,300
516.244000,0,0,0.000,0.000,0.00,300
516.245000,0,0,0.000,0.000,0.00,300
516.246000,0,0,0.000,0.000,0.00,300
516.247000,0,0,0.000,0.000,0.00,300
516.248000,0,0,0.000,0.000,0.00,300
516.249000,0,0,0.000,0.000,0.00,300
516.250000,0,0,0.000,0.000,0.00,300
516.251000,0,0,0.000,0.000,0.00,300
516.253000,0,0,0.000,0.000,0.00,300
516.254000,0,0,0.000,0.000,0.00,300
516.255000,0,0,0.000,0.000,0.00,300
516.257000,0,0,0.000,0.000,0.00,300
516.258000,0,0,0.000,0.000,0.00,300
516.259000,0,0,0.000,0.000,0.00,300
516.260000,0,0,0.000,0.000,0.00,300
516.261000,0,0,0.000,0.000,0.00,300
516.262000,0,0,0.000,0.000,0.00,300
516.263000,0,0,0.000,0.000,0.00,300
516.264000,0,0,0.000,0.000,0.00,300
516.265000,0,0,0.000,0.000,0.00,300
516.266000,0,0,0.000,0.000,0.00,300
516.267000,0,0,0.000,0.000,0.00,300
516.268000,0,0,0.000,0.000,0.00,300
516.269000,0,0,0.000,0.000,0.00,300
516.270000,0,0,0.000,0.000,0.00,300
516.271000,0,0,0.000,0.000,0.00,300
516.273000,0,0,0.000,0.000,0.00,300
516.274000,0,0,0.000,0.000,0.00,300
516.275000,0,0,0.000,0.000,0.00,300
516.276000,0,0,0.000,0.000,0.00,300
516.277000,0,0,0.000,0.000,0.00,300
516.278000,0,0,0.000,0.000,0.00,300
516.279000,0,0,0.000,0.000,0.00,300
516.280000,0,0,0.000,0.000,0.00,300
516.281000,0,0,0.000,0.000,0.00,300
516.282000,0,0,0.000,0.000,0.00,300
516.283000,0,0,0.000,0.000,0.00,300
516.284000,0,0,0.000,0.000,0.00,300
516.285000,0,0,0.000,0.000,0.00,300
516.286000,0,0,0.000,0.000,0.00,300
516.287000,0,0,0.000,0.000,0.00,300
516.288000,0,0,0.000,0.000,0.00,300
516.289000,0,0,0.000,0.000,0.00,300
516.290000,0,0,0.000,0.000,0.00,300
516.291000,0,0,0.000,0.000,0.00,300
516.292000,0,0,0.000,0.000,0.00,300
516.293000,0,0,0.000,0.000,0.00,300
516.294000,0,0,0.000,0.000,0.00,300
516.295000,0,0,0.000,0.000,0.00,300
516.296000,0,0,0.000,0.000,0.00,300
516.297000,0,0,0.000,0.000,0.00,300
516.298000,0,0,0.000,0.000,0.00,300
516.299000,0,0,0.000,0.000,0.00,300
516.300000,0,0,0.000,0.000,0.00,300
516.301000,0,0,0.000,0.000,0.00,300
516.302000,0,0,0.000,0.000,0.00,300
516.303000,0,0,0.000,0.000,0.00,300
516.304000,0,0,0.000,0.000,0.00,300
516.305000,0,0,0.000,0.000,0.00,300
516.306000,0,0,0.000,0.000,0.00,300
516.307000,0,0,0.000,0.000,0.00,300
516.308000,0,0,0.000,0.000,0.00,300
516.309000,0,0,0.000,0.000,0.00,300
516.310000,0,0,0.000,0.000,0.00,300
516.311000,0,0,0.000,0.000,0.00,300
516.312000,0,0,0.000,0.000,0.00,300
516.313000,0,0,0.000,0.000,0.00,300
516.314000,0,0,0.000,0.000,0.00,300
