t,x,y,yaw
517.469000,28.438,-8.930,-0.65319
517.470000,28.438,-8.930,-0.65319
517.471000,28.438,-8.930,-0.65319
517.472000,28.438,-8.930,-0.65319
517.473000,28.438,-8.930,-0.65319
517.475000,28.438,-8.930,-0.65319
517.476000,28.438,-8.930,-0.65319
517.477000,28.438,-8.930,-0.65319
517.478000,28.438,-8.930,-0.65319
517.479000,28.438,-8.930,-0.65319
517.480000,28.438,-8.930,-0.65319
517.481000,28.438,-8.930,-0.65319
517.482000,28.438,-8.930,-0.65319
517.483000,28.438,-8.930,-0.65319
517.485000,28.438,-8.930,-0.65319
517.486000,28.438,-8.930,-0.65319
517.487000,28.438,-8.930,-0.65319
517.488000,28.438,-8.930,-0.65319
517.489000,28.438,-8.930,-0.65319
517.490000,28.438,-8.930,-0.65319
517.491000,28.438,-8.930,-0.65319
517.492000,28.438,-8.930,-0.65319
517.493000,28.438,-8.930,-0.65319
517.494000,28.438,-8.930,-0.65319
517.495000,28.438,-8.930,-0.65319
517.496000,28.438,-8.930,-0.65319
517.497000,28.438,-8.930,-0.65319
517.498000,28.438,-8.930,-0.65319
517.499000,28.438,-8.930,-0.65319
517.500000,28.438,-8.930,-0.65319
517.501000,28.438,-8.930,-0.65319
517.502000,28.438,-8.930,-0.65319
517.503000,28.438,-8.930,-0.65319
517.504000,28.438,-8.930,-0.65319
517.505000,28.438,-8.930,-0.65319
517.506000,28.438,-8.930,-0.65319
517.507000,28.438,-8.930,-0.65319
517.508000,28.438,-8.930,-0.65319
517.509000,28.438,-8.930,-0.65319
517.510000,28.438,-8.930,-0.65319
517.511000,28.438,-8.930,-0.65319
517.512000,28.438,-8.930,-0.65319
517.514000,28.438,-8.930,-0.65319
517.515000,28.438,-8.930,-0.65319
517.516000,28.438,-8.930,-0.65319
517.517000,28.438,-8.930,-0.65319
517.518000,28.438,-8.930,-0.65319
517.519000,28.438,-8.930,-0.65319
517.520000,28.438,-8.930,-0.65319
517.521000,28.438,-8.930,-0.65319
517.522000,28.438,-8.930,-0.65319
517.523000,28.438,-8.930,-0.65319
517.524000,28.438,-8.930,-0.65319
517.525000,28.438,-8.930,-0.65319
517.526000,28.438,-8.930,-0.65319
517.527000,28.438,-8.930,-0.65319
517.528000,28.438,-8.930,-0.65319
517.529000,28.438,-8.930,-0.65319
517.530000,28.438,-8.930,-0.65319
517.531000,28.438,-8.930,-0.65319
517.532000,28.438,-8.930,-0.65319
517.533000,28.438,-8.930,-0.65319
517.534000,28.438,-8.930,-0.65319
517.535000,28.438,-8.930,-0.65319
517.536000,28.438,-8.930,-0.65319
517.537000,28.438,-8.930,-0.65319
517.538000,28.438,-8.930,-0.65319
517.539000,28.438,-8.930,-0.65319
517.540000,28.438,-8.930,-0.65319
517.541000,28.438,-8.930,-0.65319
517.542000,28.438,-8.930,-0.65319
517.543000,28.438,-8.930,-0.65319
517.544000,28.438,-8.930,-0.65319
517.545000,28.438,-8.930,-0.65319
517.546000,28.438,-8.930,-0.65319
517.547000,28.438,-8.930,-0.65319
517.548000,28.438,-8.930,-0.65319
517.549000,28.438,-8.930,-0.65319
517.550000,28.438,-8.930,-0.65319
517.551000,28.438,-8.930,-0.65319
517.552000,28.438,-8.930,-0.65319
517.553000,28.438,-8.930,-0.65319
517.554000,28.438,-8.930,-0.65319
517.555000,28.438,-8.930,-0.65319
517.556000,28.438,-8.930,-0.65319
517.557000,28.438,-8.930,-0.65319
517.558000,28.438,-8.930,-0.65319
517.559000,28.438,-8.930,-0.65319
517.560000,28.438,-8.930,-0.65319
517.561000,28.438,-8.930,-0.65319
517.562000,28.438,-8.930,-0.65319
517.563000,28.438,-8.930,-0.65319
517.564000,28.438,-8.930,-0.65319
517.566000,28.438,-8.930,-0.65319
517.567000,28.438,-8.930,-0.65319
517.568000,28.438,-8.930,-0.65319
517.569000,28.438,-8.930,-0.65319
517.570000,28.438,-8.930,-0.65319
517.571000,28.438,-8.930,-0.65319
517.572000,28.438,-8.930,-0.65319
517.573000,28.438,-8.930,-0.65319
517.575000,28.438,-8.930,-0.65319
517.576000,28.438,-8.930,-0.65319
517.577000,28.438,-8.930,-0.65319
517.578000,28.438,-8.930,-0.65319
517.580000,28.438,-8.930,-0.65319
517.581000,28.438,-8.930,-0.65319
517.582000,28.438,-8.930,-0.65319
517.583000,28.438,-8.930,-0.65319
517.584000,28.438,-8.930,-0.65319
517.585000,28.438,-8.930,-0.65319
517.586000,28.438,-8.930,-0.65319
517.587000,28.438,-8.930,-0.65319
517.588000,28.438,-8.930,-0.65319
517.589000,28.438,-8.930,-0.65319
517.590000,28.438,-8.930,-0.65319
517.591000,28.438,-8.930,-0.65319
517.592000,28.438,-8.930,-0.65319
517.593000,28.438,-8.930,-0.65319
517.594000,28.438,-8.930,-0.65319
517.595000,28.438,-8.930,-0.65319
517.596000,28.438,-8.930,-0.65319
517.597000,28.438,-8.930,-0.65319
517.598000,28.438,-8.930,-0.65319
517.599000,28.438,-8.930,-0.65319
517.600000,28.438,-8.930,-0.65319
517.601000,28.438,-8.930,-0.65319
517.602000,28.438,-8.930,-0.65319
517.603000,28.438,-8.930,-0.65319
517.604000,28.438,-8.930,-0.65319
517.605000,28.438,-8.930,-0.65319
517.606000,28.438,-8.930,-0.65319
517.607000,28.438,-8.930,-0.65319
517.608000,28.438,-8.930,-0.65319
517.609000,28.438,-8.930,-0.65319
517.610000,28.438,-8.930,-0.65319
517.611000,28.438,-8.930,-0.65319
517.612000,28.438,-8.930,-0.65319
517.613000,28.438,-8.930,-0.65319
517.615000,28.438,-8.930,-0.65319
517.616000,28.438,-8.930,-0.65319
517.617000,28.438,-8.930,-0.65319
517.618000,28.438,-8.930,-0.65319
517.619000,28.438,-8.930,-0.65319
517.620000,28.438,-8.930,-0.65319
517.621000,28.438,-8.930,-0.65319
517.622000,28.438,-8.930,-0.65319
517.623000,28.438,-8.930,-0.65319
517.624000,28.438,-8.930,-0.65319
517.625000,28.438,-8.930,-0.65319
517.626000,28.438,-8.930,-0.65319
517.627000,28.438,-8.930,-0.65319
517.628000,28.438,-8.930,-0.65319
517.629000,28.438,-8.930,-0.65319
517.630000,28.438,-8.930,-0.65319
517.631000,28.438,-8.930,-0.65319
517.632000,28.438,-8.930,-0.65319
517.633000,28.438,-8.930,-0.65319
517.634000,28.438,-8.930,-0.65319
517.635000,28.438,-8.930,-0.65319
517.636000,28.438,-8.930,-0.65319
517.637000,28.438,-8.930,-0.65319
517.638000,28.438,-8.930,-0.65319
517.639000,28.438,-8.930,-0.65319
517.640000,28.438,-8.930,-0.65319
517.641000,28.438,-8.930,-0.65319
517.642000,28.438,-8.930,-0.65319
517.643000,28.438,-8.930,-0.65319
517.644000,28.438,-8.930,-0.65319
517.645000,28.438,-8.930,-0.65319
517.646000,28.438,-8.930,-0.65319
517.648000,28.438,-8.930,-0.65319
517.649000,28.438,-8.930,-0.65319
517.650000,28.438,-8.930,-0.65319
517.651000,28.438,-8.930,-0.65319
517.652000,28.438,-8.930,-0.65319
517.653000,28.438,-8.930,-0.65319
517.654000,28.438,-8.930,-0.65319
517.656000,28.438,-8.930,-0.65319
517.657000,28.438,-8.930,-0.65319
517.658000,28.438,-8.930,-0.65319
517.659000,28.438,-8.930,-0.65319
517.660000,28.438,-8.930,-0.65319
517.661000,28.438,-8.930,-0.65319
517.662000,28.438,-8.930,-0.65319
517.663000,28.438,-8.930,-0.65319
517.664000,28.438,-8.930,-0.65319
517.665000,28.438,-8.930,-0.65319
517.666000,28.438,-8.930,-0.65319
517.667000,28.438,-8.930,-0.65319
517.668000,28.438,-8.930,-0.65319
517.670000,28.438,-8.930,-0.65319
517.671000,28.438,-8.930,-0.65319
517.672000,28.438,-8.930,-0.65319
517.674000,28.438,-8.930,-0.65319
517.675000,28.438,-8.930,-0.65319
517.676000,28.438,-8.930,-0.65319
517.677000,28.438,-8.930,-0.65319
517.678000,28.438,-8.930,-0.65319
517.679000,28.438,-8.930,-0.65319
517.680000,28.438,-8.930,-0.65319
517.681000,28.438,-8.930,-0.65319
517.682000,28.438,-8.930,-0.65319
517.683000,28.438,-8.930,-0.65319
517.684000,28.438,-8.930,-0.65319
517.685000,28.438,-8.930,-0.65319
517.686000,28.438,-8.930,-0.65319
517.687000,28.438,-8.930,-0.65319
517.688000,28.438,-8.930,-0.65319
517.689000,28.438,-8.930,-0.65319
517.690000,28.438,-8.930,-0.65319
517.691000,28.438,-8.930,-0.65319
517.692000,28.438,-8.930,-0.65319
517.693000,28.438,-8.930,-0.65319
517.694000,28.438,-8.930,-0.65319
517.695000,28.438,-8.930,-0.65319
517.696000,28.438,-8.930,-0.65319
517.697000,28.438,-8.930,-0.65319
517.698000,28.438,-8.930,-0.65319
517.699000,28.438,-8.930,-0.65319
517.700000,28.438,-8.930,-0.65319
517.701000,28.438,-8.930,-0.65319
517.702000,28.438,-8.930,-0.65319
517.703000,28.438,-8.930,-0.65319
517.704000,28.438,-8.930,-0.65319
517.705000,28.438,-8.930,-0.65319
517.706000,28.438,-8.930,-0.65319
517.708000,28.438,-8.930,-0.65319
517.709000,28.438,-8.930,-0.65319
517.710000,28.438,-8.930,-0.65319
517.711000,28.438,-8.930,-0.65319
517.712000,28.438,-8.930,-0.65319
517.713000,28.438,-8.930,-0.65319
517.715000,28.438,-8.930,-0.65319
517.716000,28.438,-8.930,-0.65319
517.717000,28.438,-8.930,-0.65319
517.718000,28.438,-8.930,-0.65319
517.719000,28.438,-8.930,-0.65319
517.720000,28.438,-8.930,-0.65319
517.721000,28.438,-8.930,-0.65319
517.723000,28.438,-8.930,-0.65319
517.724000,28.438,-8.930,-0.65319
517.725000,28.438,-8.930,-0.65319
517.726000,28.438,-8.930,-0.65319
517.727000,28.438,-8.930,-0.65319
517.728000,28.438,-8.930,-0.65319
517.730000,28.438,-8.930,-0.65319
517.731000,28.438,-8.930,-0.65319
517.732000,28.438,-8.930,-0.65319
517.733000,28.438,-8.930,-0.65319
517.734000,28.438,-8.930,-0.65319
517.735000,28.438,-8.930,-0.65319
517.736000,28.438,-8.930,-0.65319
517.737000,28.438,-8.930,-0.65319
517.738000,28.438,-8.930,-0.65319
517.739000,28.438,-8.930,-0.65319
517.740000,28.438,-8.930,-0.65319
517.741000,28.438,-8.930,-0.65319
517.742000,28.438,-8.930,-0.65319
517.743000,28.438,-8.930,-0.65319
517.744000,28.438,-8.930,-0.65319
517.745000,28.438,-8.930,-0.65319
517.746000,28.438,-8.930,-0.65319
517.748000,28.438,-8.930,-0.65319
517.749000,28.438,-8.930,-0.65319
517.750000,28.438,-8.930,-0.65319
517.751000,28.438,-8.930,-0.65319
517.752000,28.438,-8.930,-0.65319
517.753000,28.438,-8.930,-0.65319
517.754000,28.438,-8.930,-0.65319
517.755000,28.438,-8.930,-0.65319
517.756000,28.438,-8.930,-0.65319
517.757000,28.438,-8.930,-0.65319
517.758000,28.438,-8.930,-0.65319
517.759000,28.438,-8.930,-0.65319
517.760000,28.438,-8.930,-0.65319
517.761000,28.438,-8.930,-0.65319
517.762000,28.438,-8.930,-0.65319
517.763000,28.438,-8.930,-0.65319
517.765000,28.438,-8.930,-0.65319
517.766000,28.438,-8.930,-0.65319
517.767000,28.438,-8.930,-0.65319
517.768000,28.438,-8.930,-0.65319
517.769000,28.438,-8.930,-0.65319
517.770000,28.438,-8.930,-0.65319
517.771000,28.438,-8.930,-0.65319
517.772000,28.438,-8.930,-0.65319
517.773000,28.438,-8.930,-0.65319
517.774000,28.438,-8.930,-0.65319
517.775000,28.438,-8.930,-0.65319
517.776000,28.438,-8.930,-0.65319
517.777000,28.438,-8.930,-0.65319
517.778000,28.438,-8.930,-0.65319
517.779000,28.438,-8.930,-0.65319
517.780000,28.438,-8.930,-0.65319
517.781000,28.438,-8.930,-0.65319
517.782000,28.438,-8.930,-0.65319
517.783000,28.438,-8.930,-0.65319
517.784000,28.438,-8.930,-0.65319
517.785000,28.438,-8.930,-0.65319
517.786000,28.438,-8.930,-0.65319
517.787000,28.438,-8.930,-0.65319
517.788000,28.438,-8.930,-0.65319
517.789000,28.438,-8.930,-0.65319
517.790000,28.438,-8.930,-0.65319
517.791000,28.438,-8.930,-0.65319
517.792000,28.438,-8.930,-0.65319
517.793000,28.438,-8.930,-0.65319
517.795000,28.438,-8.930,-0.65319
517.796000,28.438,-8.930,-0.65319
517.797000,28.438,-8.930,-0.65319
517.798000,28.438,-8.930,-0.65319
517.799000,28.438,-8.930,-0.65319
517.800000,28.438,-8.930,-0.65319
517.801000,28.438,-8.930,-0.65319
517.802000,28.438,-8.930,-0.65319
517.803000,28.438,-8.930,-0.65319
517.804000,28.438,-8.930,-0.65319
517.805000,28.438,-8.930,-0.65319
517.806000,28.438,-8.930,-0.65319
517.807000,28.438,-8.930,-0.65319
517.808000,28.438,-8.930,-0.65319
517.809000,28.438,-8.930,-0.65319
517.810000,28.438,-8.930,-0.65319
517.811000,28.438,-8.930,-0.65319
517.812000,28.438,-8.930,-0.65319
517.813000,28.438,-8.930,-0.65319
517.814000,28.438,-8.930,-0.65319
517.815000,28.438,-8.930,-0.65319
517.816000,28.438,-8.930,-0.65319
517.817000,28.438,-8.930,-0.65319
517.818000,28.438,-8.930,-0.65319
517.819000,28.438,-8.930,-0.65319
517.820000,28.438,-8.930,-0.65319
517.821000,28.438,-8.930,-0.65319
517.822000,28.438,-8.930,-0.65319
517.823000,28.438,-8.930,-0.65319
517.824000,28.438,-8.930,-0.65319
517.825000,28.438,-8.930,-0.65319
517.826000,28.438,-8.930,-0.65319
517.827000,28.438,-8.930,-0.65319
517.828000,28.438,-8.930,-0.65319
517.829000,28.438,-8.930,-0.65319
517.830000,28.438,-8.930,-0.65319
517.831000,28.438,-8.930,-0.65319
517.832000,28.438,-8.930,-0.65319
517.833000,28.438,-8.930,-0.65319
517.834000,28.438,-8.930,-0.65319
517.835000,28.438,-8.930,-0.65319
517.836000,28.438,-8.930,-0.65319
517.837000,28.438,-8.930,-0.65319
517.838000,28.438,-8.930,-0.65319
517.839000,28.438,-8.930,-0.65319
517.840000,28.438,-8.930,-0.65319
517.841000,28.438,-8.930,-0.65319
517.842000,28.438,-8.930,-0.65319
517.843000,28.438,-8.930,-0.65319
517.844000,28.438,-8.930,-0.65319
517.846000,28.438,-8.930,-0.65319
517.847000,28.438,-8.930,-0.65319
517.848000,28.438,-8.930,-0.65319
517.849000,28.438,-8.930,-0.65319
517.850000,28.438,-8.930,-0.65319
517.851000,28.438,-8.930,-0.65319
517.852000,28.438,-8.930,-0.65319
517.853000,28.438,-8.930,-0.65319
517.855000,28.438,-8.930,-0.65319
517.856000,28.438,-8.930,-0.65319
517.857000,28.438,-8.930,-0.65319
517.858000,28.438,-8.930,-0.65319
517.859000,28.438,-8.930,-0.65319
517.860000,28.438,-8.930,-0.65319
517.861000,28.438,-8.930,-0.65319
517.862000,28.438,-8.930,-0.65319
517.863000,28.438,-8.930,-0.65319
517.864000,28.438,-8.930,-0.65319
517.865000,28.438,-8.930,-0.65319
517.866000,28.438,-8.930,-0.65319
517.867000,28.438,-8.930,-0.65319
517.869000,28.438,-8.930,-0.65319
517.870000,28.438,-8.930,-0.65319
517.871000,28.438,-8.930,-0.65319
517.872000,28.438,-8.930,-0.65319
517.873000,28.438,-8.930,-0.65319
517.874000,28.438,-8.930,-0.65319
517.875000,28.438,-8.930,-0.65319
517.876000,28.438,-8.930,-0.65319
517.877000,28.438,-8.930,-0.65319
517.879000,28.438,-8.930,-0.65319
517.880000,28.438,-8.930,-0.65319
517.881000,28.438,-8.930,-0.65319
517.882000,28.438,-8.930,-0.65319
517.883000,28.438,-8.930,-0.65319
517.884000,28.438,-8.930,-0.65319
517.885000,28.438,-8.930,-0.65319
517.886000,28.438,-8.930,-0.65319
517.887000,28.438,-8.930,-0.65319
517.888000,28.438,-8.930,-0.65319
517.889000,28.438,-8.930,-0.65319
517.890000,28.438,-8.930,-0.65319
517.891000,28.438,-8.930,-0.65319
517.892000,28.438,-8.930,-0.65319
517.893000,28.438,-8.930,-0.65319
517.894000,28.438,-8.930,-0.65319
517.895000,28.438,-8.930,-0.65319
517.896000,28.438,-8.930,-0.65319
517.897000,28.438,-8.930,-0.65319
517.898000,28.438,-8.930,-0.65319
517.899000,28.438,-8.930,-0.65319
517.900000,28.438,-8.930,-0.65319
517.901000,28.438,-8.930,-0.65319
517.902000,28.438,-8.930,-0.65319
517.903000,28.438,-8.930,-0.65319
517.904000,28.438,-8.930,-0.65319
517.905000,28.438,-8.930,-0.65319
517.906000,28.438,-8.930,-0.65319
517.907000,28.438,-8.930,-0.65319
517.908000,28.438,-8.930,-0.65319
517.909000,28.438,-8.930,-0.65319
517.911000,28.438,-8.930,-0.65319
517.912000,28.438,-8.930,-0.65319
517.913000,28.438,-8.930,-0.65319
517.914000,28.438,-8.930,-0.65319
517.915000,28.438,-8.930,-0.65319
517.916000,28.438,-8.930,-0.65319
517.917000,28.438,-8.930,-0.65319
517.918000,28.438,-8.930,-0.65319
517.919000,28.438,-8.930,-0.65319
517.920000,28.438,-8.930,-0.65319
517.921000,28.438,-8.930,-0.65319
517.922000,28.438,-8.930,-0.65319
517.923000,28.438,-8.930,-0.65319
517.924000,28.438,-8.930,-0.65319
517.925000,28.438,-8.930,-0.65319
517.926000,28.438,-8.930,-0.65319
517.927000,28.438,-8.930,-0.65319
517.928000,28.438,-8.930,-0.65319
517.929000,28.438,-8.930,-0.65319
517.930000,28.438,-8.930,-0.65319
517.931000,28.438,-8.930,-0.65319
517.932000,28.438,-8.930,-0.65319
517.933000,28.438,-8.930,-0.65319
517.934000,28.438,-8.930,-0.65319
517.935000,28.438,-8.930,-0.65319
517.936000,28.438,-8.930,-0.65319
517.937000,28.438,-8.930,-0.65319
517.938000,28.438,-8.930,-0.65319
517.939000,28.438,-8.930,-0.65319
517.941000,28.438,-8.930,-0.65319
517.942000,28.438,-8.930,-0.65319
517.943000,28.438,-8.930,-0.65319
517.944000,28.438,-8.930,-0.65319
517.945000,28.438,-8.930,-0.65319
517.946000,28.438,-8.930,-0.65319
517.947000,28.438,-8.930,-0.65319
517.948000,28.438,-8.930,-0.65319
517.949000,28.438,-8.930,-0.65319
517.950000,28.438,-8.930,-0.65319
517.951000,28.438,-8.930,-0.65319
517.952000,28.438,-8.930,-0.65319
517.953000,28.438,-8.930,-0.65319
517.954000,28.438,-8.930,-0.65319
517.955000,28.438,-8.930,-0.65319
517.956000,28.438,-8.930,-0.65319
517.957000,28.438,-8.930,-0.65319
517.958000,28.438,-8.930,-0.65319
517.959000,28.438,-8.930,-0.65319
517.960000,28.438,-8.930,-0.65319
517.961000,28.438,-8.930,-0.65319
517.962000,28.438,-8.930,-0.65319
517.963000,28.438,-8.930,-0.65319
517.964000,28.438,-8.930,-0.65319
517.965000,28.438,-8.930,-0.65319
517.966000,28.438,-8.930,-0.65319
517.967000,28.438,-8.930,-0.65319
517.968000,28.438,-8.930,-0.65319
517.970000,28.438,-8.930,-0.65319
517.971000,28.438,-8.930,-0.65319
517.972000,28.438,-8.930,-0.65319
517.973000,28.438,-8.930,-0.65319
517.974000,28.438,-8.930,-0.65319
517.975000,28.438,-8.930,-0.65319
517.976000,28.438,-8.930,-0.65319
517.977000,28.438,-8.930,-0.65319
517.978000,28.438,-8.930,-0.65319
517.979000,28.438,-8.930,-0.65319
517.980000,28.438,-8.930,-0.65319
517.981000,28.438,-8.930,-0.65319
517.982000,28.438,-8.930,-0.65319
517.983000,28.438,-8.930,-0.65319
517.984000,28.438,-8.930,-0.65319
517.985000,28.438,-8.930,-0.65319
517.986000,28.438,-8.930,-0.65319
517.987000,28.438,-8.930,-0.65319
517.988000,28.438,-8.930,-0.65319
517.990000,28.438,-8.930,-0.65319
517.991000,28.438,-8.930,-0.65319
517.992000,28.438,-8.930,-0.65319
517.993000,28.438,-8.930,-0.65319
517.994000,28.438,-8.930,-0.65319
517.995000,28.438,-8.930,-0.65319
517.996000,28.438,-8.930,-0.65319
517.997000,28.438,-8.930,-0.65319
517.998000,28.438,-8.930,-0.65319
517.999000,28.438,-8.930,-0.65319
518.000000,28.438,-8.930,-0.65319
518.001000,28.438,-8.930,-0.65319
518.002000,28.438,-8.930,-0.65319
518.003000,28.438,-8.930,-0.65319
518.004000,28.438,-8.930,-0.65319
518.006000,28.438,-8.930,-0.65319
518.007000,28.438,-8.930,-0.65319
518.008000,28.438,-8.930,-0.65319
518.009000,28.438,-8.930,-0.65319
518.010000,28.438,-8.930,-0.65319
518.011000,28.438,-8.930,-0.65319
518.012000,28.438,-8.930,-0.65319
518.013000,28.438,-8.930,-0.65319
518.014000,28.438,-8.930,-0.65319
518.015000,28.438,-8.930,-0.65319
518.016000,28.438,-8.930,-0.65319
518.017000,28.438,-8.930,-0.65319
518.018000,28.438,-8.930,-0.65319
518.019000,28.438,-8.930,-0.65319
518.020000,28.438,-8.930,-0.65319
518.021000,28.438,-8.930,-0.65319
518.022000,28.438,-8.930,-0.65319
518.023000,28.438,-8.930,-0.65319
518.024000,28.438,-8.930,-0.65319
518.025000,28.438,-8.930,-0.65319
518.026000,28.438,-8.930,-0.65319
518.027000,28.438,-8.930,-0.65319
518.028000,28.438,-8.930,-0.65319
518.029000,28.438,-8.930,-0.65319
518.030000,28.438,-8.930,-0.65319
518.031000,28.438,-8.930,-0.65319
518.033000,28.438,-8.930,-0.65319
518.034000,28.438,-8.930,-0.65319
518.035000,28.438,-8.930,-0.65319
518.036000,28.438,-8.930,-0.65319
518.037000,28.438,-8.930,-0.65319
518.038000,28.438,-8.930,-0.65319
518.039000,28.438,-8.930,-0.65319
518.040000,28.438,-8.930,-0.65319
518.041000,28.438,-8.930,-0.65319
518.042000,28.438,-8.930,-0.65319
518.043000,28.438,-8.930,-0.65319
518.044000,28.438,-8.930,-0.65319
518.045000,28.438,-8.930,-0.65319
518.046000,28.438,-8.930,-0.65319
518.047000,28.438,-8.930,-0.65319
518.048000,28.438,-8.930,-0.65319
518.049000,28.438,-8.930,-0.65319
518.050000,28.438,-8.930,-0.65319
518.051000,28.438,-8.930,-0.65319
518.052000,28.438,-8.930,-0.65319
518.053000,28.438,-8.930,-0.65319
518.054000,28.438,-8.930,-0.65319
518.055000,28.438,-8.930,-0.65319
518.056000,28.438,-8.930,-0.65319
518.057000,28.438,-8.930,-0.65319
518.058000,28.438,-8.930,-0.65319
518.059000,28.438,-8.930,-0.65319
518.060000,28.438,-8.930,-0.65319
518.061000,28.438,-8.930,-0.65319
518.062000,28.438,-8.930,-0.65319
518.063000,28.438,-8.930,-0.65319
518.064000,28.438,-8.930,-0.65319
518.065000,28.438,-8.930,-0.65319
518.066000,28.438,-8.930,-0.65319
518.067000,28.438,-8.930,-0.65319
518.068000,28.438,-8.930,-0.65319
518.069000,28.438,-8.930,-0.65319
518.070000,28.438,-8.930,-0.65319
518.071000,28.438,-8.930,-0.65319
518.072000,28.438,-8.930,-0.65319
518.073000,28.438,-8.930,-0.65319
518.074000,28.438,-8.930,-0.65319
518.075000,28.438,-8.930,-0.65319
518.076000,28.438,-8.930,-0.65319
518.077000,28.438,-8.930,-0.65319
518.078000,28.438,-8.930,-0.65319
518.079000,28.438,-8.930,-0.65319
518.080000,28.438,-8.930,-0.65319
518.081000,28.438,-8.930,-0.65319
518.082000,28.438,-8.930,-0.65319
518.083000,28.438,-8.930,-0.65319
518.084000,28.438,-8.930,-0.65319
518.085000,28.438,-8.930,-0.65319
518.086000,28.438,-8.930,-0.65319
518.087000,28.438,-8.930,-0.65319
518.088000,28.438,-8.930,-0.65319
518.089000,28.438,-8.930,-0.65319
518.090000,28.438,-8.930,-0.65319
518.091000,28.438,-8.930,-0.65319
518.092000,28.438,-8.930,-0.65319
518.093000,28.438,-8.930,-0.65319
518.094000,28.438,-8.930,-0.65319
518.095000,28.438,-8.930,-0.65319
518.096000,28.438,-8.930,-0.65319
518.097000,28.438,-8.930,-0.65319
518.098000,28.438,-8.930,-0.65319
518.100000,28.438,-8.930,-0.65319
518.101000,28.438,-8.930,-0.65319
518.102000,28.438,-8.930,-0.65319
518.103000,28.438,-8.930,-0.65319
518.104000,28.438,-8.930,-0.65319
518.105000,28.438,-8.930,-0.65319
518.106000,28.438,-8.930,-0.65319
518.107000,28.438,-8.930,-0.65319
518.108000,28.438,-8.930,-0.65319
518.109000,28.438,-8.930,-0.65319
518.110000,28.438,-8.930,-0.65319
518.111000,28.438,-8.930,-0.65319
518.112000,28.438,-8.930,-0.65319
518.113000,28.438,-8.930,-0.65319
518.114000,28.438,-8.930,-0.65319
518.115000,28.438,-8.930,-0.65319
518.116000,28.438,-8.930,-0.65319
518.117000,28.438,-8.930,-0.65319
518.118000,28.438,-8.930,-0.65319
518.119000,28.438,-8.930,-0.65319
518.120000,28.438,-8.930,-0.65319
518.121000,28.438,-8.930,-0.65319
518.122000,28.438,-8.930,-0.65319
518.123000,28.438,-8.930,-0.65319
518.124000,28.438,-8.930,-0.65319
518.125000,28.438,-8.930,-0.65319
518.126000,28.438,-8.930,-0.65319
518.127000,28.438,-8.930,-0.65319
518.128000,28.438,-8.930,-0.65319
518.129000,28.438,-8.930,-0.65319
518.130000,28.438,-8.930,-0.65319
518.131000,28.438,-8.930,-0.65319
518.132000,28.438,-8.930,-0.65319
518.133000,28.438,-8.930,-0.65319
518.134000,28.438,-8.930,-0.65319
518.135000,28.438,-8.930,-0.65319
518.136000,28.438,-8.930,-0.65319
518.137000,28.438,-8.930,-0.65319
518.138000,28.438,-8.930,-0.65319
518.139000,28.438,-8.930,-0.65319
518.140000,28.438,-8.930,-0.65319
518.141000,28.438,-8.930,-0.65319
518.142000,28.438,-8.930,-0.65319
518.143000,28.438,-8.930,-0.65319
518.144000,28.438,-8.930,-0.65319
518.145000,28.438,-8.930,-0.65319
518.146000,28.438,-8.930,-0.65319
518.147000,28.438,-8.930,-0.65319
518.148000,28.438,-8.930,-0.65319
518.149000,28.438,-8.930,-0.65319
518.150000,28.438,-8.930,-0.65319
518.151000,28.438,-8.930,-0.65319
518.152000,28.438,-8.930,-0.65319
518.153000,28.438,-8.930,-0.65319
518.155000,28.438,-8.930,-0.65319
518.156000,28.438,-8.930,-0.65319
518.157000,28.438,-8.930,-0.65319
518.158000,28.438,-8.930,-0.65319
518.159000,28.438,-8.930,-0.65319
518.160000,28.438,-8.930,-0.65319
518.161000,28.438,-8.930,-0.65319
518.162000,28.438,-8.930,-0.65319
518.163000,28.438,-8.930,-0.65319
518.164000,28.438,-8.930,-0.65319
518.165000,28.438,-8.930,-0.65319
518.166000,28.438,-8.930,-0.65319
518.167000,28.438,-8.930,-0.65319
518.168000,28.438,-8.930,-0.65319
518.169000,28.438,-8.930,-0.65319
518.170000,28.438,-8.930,-0.65319
518.171000,28.438,-8.930,-0.65319
518.172000,28.438,-8.930,-0.65319
518.173000,28.438,-8.930,-0.65319
518.175000,28.438,-8.930,-0.65319
518.176000,28.438,-8.930,-0.65319
518.177000,28.438,-8.930,-0.65319
518.178000,28.438,-8.930,-0.65319
518.179000,28.438,-8.930,-0.65319
518.180000,28.438,-8.930,-0.65319
518.181000,28.438,-8.930,-0.65319
518.182000,28.438,-8.930,-0.65319
518.183000,28.438,-8.930,-0.65319
518.184000,28.438,-8.930,-0.65319
518.185000,28.438,-8.930,-0.65319
518.186000,28.438,-8.930,-0.65319
518.187000,28.438,-8.930,-0.65319
518.188000,28.438,-8.930,-0.65319
518.189000,28.438,-8.930,-0.65319
518.190000,28.438,-8.930,-0.65319
518.191000,28.438,-8.930,-0.65319
518.192000,28.438,-8.930,-0.65319
518.193000,28.438,-8.930,-0.65319
518.194000,28.438,-8.930,-0.65319
518.195000,28.438,-8.930,-0.65319
518.196000,28.438,-8.930,-0.65319
518.197000,28.438,-8.930,-0.65319
518.198000,28.438,-8.930,-0.65319
