t,x,y,yaw,v
521.674000,15.295,1.808,0.66663,0.006
521.675000,15.295,1.808,0.66663,0.006
521.676000,15.295,1.808,0.66661,0.005
521.677000,15.295,1.808,0.66666,0.007
521.678000,15.295,1.808,0.66662,0.006
521.679000,15.295,1.808,0.66662,0.006
521.680000,15.295,1.808,0.66665,0.006
521.681000,15.295,1.808,0.66678,0.005
521.682000,15.295,1.808,0.66676,0.006
521.683000,15.295,1.808,0.66678,0.006
521.684000,15.295,1.808,0.66680,0.005
521.685000,15.295,1.808,0.66684,0.006
521.686000,15.295,1.808,0.66688,0.006
521.687000,15.295,1.808,0.66677,0.005
521.688000,15.295,1.808,0.66665,0.006
521.689000,15.295,1.808,0.66664,0.006
521.690000,15.295,1.808,0.66658,0.006
521.691000,15.295,1.808,0.66663,0.006
521.692000,15.295,1.808,0.66675,0.006
521.694000,15.295,1.808,0.66666,0.008
521.695000,15.295,1.808,0.66657,0.006
521.696000,15.295,1.808,0.66641,0.006
521.697000,15.295,1.808,0.66645,0.006
521.698000,15.295,1.808,0.66643,0.006
521.699000,15.295,1.808,0.66635,0.006
521.700000,15.295,1.808,0.66640,0.005
521.701000,15.295,1.808,0.66634,0.006
521.702000,15.295,1.808,0.66627,0.005
521.704000,15.295,1.808,0.66635,0.008
521.705000,15.295,1.808,0.66631,0.005
521.706000,15.295,1.808,0.66638,0.005
521.707000,15.295,1.808,0.66644,0.006
521.708000,15.295,1.808,0.66650,0.005
521.709000,15.295,1.808,0.66645,0.005
521.710000,15.295,1.808,0.66638,0.006
521.711000,15.295,1.808,0.66629,0.005
521.712000,15.295,1.808,0.66643,0.005
521.713000,15.295,1.808,0.66647,0.006
521.714000,15.295,1.808,0.66639,0.006
521.715000,15.295,1.808,0.66635,0.005
521.716000,15.295,1.808,0.66627,0.005
521.717000,15.295,1.808,0.66638,0.006
521.718000,15.295,1.808,0.66638,0.006
521.719000,15.295,1.808,0.66641,0.006
521.720000,15.295,1.808,0.66635,0.005
521.721000,15.295,1.808,0.66639,0.005
521.722000,15.295,1.808,0.66641,0.005
521.723000,15.295,1.809,0.66639,0.006
521.724000,15.295,1.809,0.66628,0.006
521.725000,15.295,1.809,0.66637,0.005
521.726000,15.295,1.809,0.66639,0.006
521.727000,15.295,1.809,0.66652,0.006
521.728000,15.295,1.809,0.66643,0.005
521.729000,15.295,1.809,0.66646,0.006
521.730000,15.295,1.809,0.66646,0.006
521.731000,15.295,1.809,0.66649,0.005
521.732000,15.295,1.809,0.66654,0.006
521.733000,15.295,1.809,0.66646,0.006
521.734000,15.295,1.809,0.66641,0.006
521.735000,15.295,1.809,0.66638,0.005
521.736000,15.295,1.809,0.66639,0.005
521.737000,15.295,1.809,0.66636,0.006
521.738000,15.295,1.809,0.66629,0.005
521.739000,15.295,1.809,0.66628,0.005
521.740000,15.295,1.809,0.66630,0.005
521.741000,15.295,1.809,0.66636,0.006
521.742000,15.295,1.809,0.66622,0.005
521.743000,15.295,1.809,0.66637,0.005
521.744000,15.295,1.809,0.66636,0.006
521.745000,15.295,1.809,0.66642,0.005
521.746000,15.295,1.809,0.66649,0.006
521.747000,15.295,1.809,0.66642,0.006
521.748000,15.295,1.809,0.66625,0.007
521.749000,15.295,1.809,0.66631,0.005
521.750000,15.295,1.809,0.66632,0.005
521.751000,15.295,1.809,0.66626,0.005
521.752000,15.295,1.809,0.66622,0.006
521.753000,15.295,1.809,0.66635,0.006
521.754000,15.296,1.809,0.66640,0.006
521.755000,15.296,1.809,0.66646,0.006
521.756000,15.296,1.809,0.66642,0.005
521.757000,15.296,1.809,0.66640,0.006
521.758000,15.296,1.809,0.66650,0.005
521.759000,15.296,1.809,0.66648,0.006
521.760000,15.296,1.809,0.66651,0.006
521.761000,15.296,1.809,0.66647,0.006
521.762000,15.296,1.809,0.66652,0.006
521.763000,15.296,1.809,0.66636,0.005
521.764000,15.296,1.809,0.66641,0.006
521.765000,15.296,1.809,0.66637,0.005
521.766000,15.296,1.809,0.66635,0.006
521.767000,15.296,1.809,0.66639,0.005
521.768000,15.296,1.809,0.66619,0.006
521.770000,15.296,1.809,0.66602,0.008
521.771000,15.296,1.809,0.66616,0.006
521.772000,15.296,1.809,0.66620,0.005
521.773000,15.296,1.809,0.66628,0.007
521.774000,15.296,1.809,0.66629,0.006
521.775000,15.296,1.809,0.66620,0.007
521.776000,15.296,1.809,0.66624,0.007
521.777000,15.296,1.809,0.66634,0.005
521.778000,15.296,1.809,0.66646,0.006
521.779000,15.296,1.809,0.66649,0.005
521.780000,15.296,1.809,0.66661,0.007
521.781000,15.296,1.809,0.66643,0.006
521.782000,15.296,1.809,0.66663,0.007
521.783000,15.296,1.809,0.66653,0.007
521.784000,15.296,1.809,0.66649,0.006
521.785000,15.296,1.809,0.66650,0.006
521.786000,15.296,1.809,0.66646,0.005
521.787000,15.296,1.809,0.66653,0.006
521.788000,15.296,1.809,0.66641,0.006
521.789000,15.296,1.809,0.66644,0.005
521.790000,15.296,1.809,0.66647,0.005
521.791000,15.296,1.809,0.66645,0.006
521.792000,15.296,1.809,0.66640,0.006
521.793000,15.296,1.809,0.66637,0.006
521.794000,15.296,1.809,0.66628,0.005
521.795000,15.296,1.809,0.66648,0.006
521.796000,15.296,1.809,0.66641,0.005
521.797000,15.296,1.809,0.66640,0.005
521.798000,15.296,1.809,0.66641,0.006
521.799000,15.296,1.809,0.66651,0.006
521.800000,15.296,1.809,0.66652,0.005
521.801000,15.296,1.809,0.66657,0.006
521.802000,15.296,1.809,0.66653,0.006
521.803000,15.296,1.809,0.66649,0.006
521.804000,15.296,1.809,0.66656,0.006
521.805000,15.296,1.809,0.66647,0.006
521.806000,15.296,1.809,0.66655,0.005
521.807000,15.296,1.809,0.66670,0.006
521.808000,15.296,1.809,0.66664,0.004
521.810000,15.296,1.809,0.66654,0.008
521.811000,15.296,1.809,0.66650,0.006
521.812000,15.296,1.809,0.66654,0.006
521.813000,15.296,1.809,0.66658,0.006
521.814000,15.296,1.809,0.66668,0.005
521.815000,15.296,1.809,0.66660,0.006
521.816000,15.296,1.809,0.66665,0.005
521.817000,15.296,1.809,0.66670,0.005
521.818000,15.296,1.809,0.66675,0.005
521.819000,15.296,1.809,0.66667,0.006
521.820000,15.296,1.809,0.66671,0.006
521.821000,15.296,1.809,0.66678,0.006
521.823000,15.296,1.809,0.66683,0.008
521.824000,15.296,1.809,0.66690,0.006
521.825000,15.296,1.809,0.66688,0.006
521.826000,15.296,1.809,0.66682,0.006
521.827000,15.296,1.809,0.66676,0.006
521.828000,15.296,1.809,0.66661,0.006
521.829000,15.296,1.809,0.66660,0.005
521.830000,15.296,1.809,0.66655,0.005
521.831000,15.296,1.809,0.66659,0.005
521.832000,15.296,1.809,0.66652,0.006
521.833000,15.296,1.809,0.66650,0.006
521.834000,15.296,1.809,0.66652,0.005
521.835000,15.296,1.809,0.66653,0.007
521.836000,15.296,1.809,0.66657,0.005
521.837000,15.296,1.809,0.66659,0.006
521.838000,15.296,1.809,0.66673,0.006
521.840000,15.296,1.809,0.66701,0.008
521.841000,15.296,1.809,0.66697,0.005
521.842000,15.296,1.809,0.66691,0.006
521.843000,15.296,1.809,0.66688,0.006
521.844000,15.296,1.809,0.66688,0.006
521.845000,15.296,1.809,0.66683,0.005
521.846000,15.296,1.809,0.66683,0.007
521.847000,15.296,1.809,0.66692,0.006
521.848000,15.296,1.809,0.66700,0.007
521.849000,15.296,1.809,0.66693,0.006
521.850000,15.296,1.809,0.66676,0.005
521.851000,15.296,1.809,0.66672,0.005
521.852000,15.296,1.809,0.66675,0.006
521.853000,15.296,1.809,0.66682,0.006
521.854000,15.296,1.809,0.66685,0.006
521.855000,15.296,1.809,0.66697,0.006
521.856000,15.296,1.809,0.66682,0.006
521.857000,15.296,1.809,0.66685,0.005
521.858000,15.296,1.809,0.66689,0.006
521.859000,15.296,1.809,0.66692,0.006
521.860000,15.296,1.809,0.66683,0.006
521.861000,15.296,1.809,0.66686,0.006
521.862000,15.296,1.809,0.66686,0.006
521.863000,15.296,1.809,0.66675,0.006
521.865000,15.296,1.809,0.66667,0.008
521.866000,15.296,1.809,0.66666,0.005
521.867000,15.296,1.809,0.66673,0.006
521.868000,15.296,1.809,0.66673,0.006
521.869000,15.296,1.809,0.66675,0.005
521.870000,15.296,1.809,0.66686,0.005
521.871000,15.296,1.809,0.66672,0.006
521.872000,15.296,1.809,0.66673,0.006
521.873000,15.296,1.809,0.66674,0.006
521.874000,15.296,1.809,0.66673,0.007
521.875000,15.296,1.809,0.66669,0.006
521.876000,15.296,1.809,0.66664,0.006
521.877000,15.296,1.809,0.66662,0.006
521.878000,15.296,1.809,0.66658,0.005
521.879000,15.296,1.809,0.66658,0.006
521.880000,15.296,1.809,0.66653,0.006
521.881000,15.296,1.809,0.66654,0.006
521.882000,15.296,1.809,0.66661,0.006
521.883000,15.296,1.809,0.66649,0.006
521.884000,15.296,1.809,0.66653,0.006
521.885000,15.296,1.809,0.66654,0.006
521.886000,15.296,1.809,0.66664,0.006
521.887000,15.296,1.809,0.66671,0.007
521.888000,15.296,1.809,0.66665,0.006
521.889000,15.296,1.809,0.66653,0.006
521.890000,15.296,1.809,0.66649,0.006
521.891000,15.296,1.809,0.66643,0.006
521.892000,15.296,1.809,0.66643,0.005
521.893000,15.296,1.809,0.66648,0.006
521.894000,15.296,1.809,0.66643,0.006
521.895000,15.296,1.809,0.66637,0.006
521.896000,15.296,1.809,0.66643,0.007
521.898000,15.296,1.809,0.66643,0.009
521.899000,15.296,1.809,0.66631,0.006
521.900000,15.296,1.809,0.66641,0.006
521.901000,15.296,1.809,0.66646,0.006
521.902000,15.296,1.809,0.66656,0.005
521.903000,15.296,1.809,0.66664,0.006
521.904000,15.296,1.809,0.66662,0.006
521.905000,15.296,1.809,0.66667,0.006
521.906000,15.296,1.809,0.66670,0.006
521.907000,15.296,1.809,0.66660,0.005
521.908000,15.296,1.809,0.66645,0.006
521.909000,15.296,1.809,0.66642,0.006
521.910000,15.296,1.809,0.66637,0.007
521.911000,15.296,1.809,0.66643,0.006
521.912000,15.296,1.809,0.66651,0.006
521.913000,15.296,1.809,0.66662,0.006
521.914000,15.296,1.809,0.66651,0.006
521.915000,15.296,1.809,0.66660,0.006
521.916000,15.296,1.809,0.66660,0.005
521.917000,15.296,1.809,0.66664,0.005
521.918000,15.296,1.809,0.66663,0.006
521.919000,15.296,1.809,0.66659,0.006
521.920000,15.296,1.809,0.66662,0.006
521.921000,15.296,1.809,0.66667,0.006
521.922000,15.296,1.809,0.66656,0.005
521.923000,15.296,1.809,0.66654,0.007
521.924000,15.296,1.809,0.66660,0.005
521.925000,15.296,1.809,0.66666,0.005
521.926000,15.296,1.809,0.66665,0.006
521.927000,15.296,1.809,0.66652,0.007
521.928000,15.296,1.809,0.66658,0.006
521.929000,15.296,1.809,0.66652,0.005
521.930000,15.296,1.809,0.66662,0.006
521.931000,15.296,1.809,0.66667,0.005
521.932000,15.296,1.809,0.66671,0.005
521.933000,15.296,1.809,0.66680,0.005
521.934000,15.296,1.809,0.66676,0.006
521.935000,15.296,1.809,0.66659,0.006
521.936000,15.296,1.809,0.66672,0.006
521.937000,15.296,1.809,0.66669,0.005
521.938000,15.296,1.809,0.66662,0.005
521.939000,15.296,1.809,0.66651,0.006
521.940000,15.296,1.809,0.66649,0.005
521.941000,15.296,1.809,0.66646,0.006
521.942000,15.296,1.809,0.66644,0.006
521.943000,15.296,1.809,0.66648,0.007
521.944000,15.296,1.810,0.66653,0.006
521.945000,15.296,1.810,0.66663,0.006
521.946000,15.296,1.810,0.66668,0.006
521.947000,15.296,1.810,0.66684,0.006
521.948000,15.296,1.810,0.66677,0.006
521.949000,15.296,1.810,0.66679,0.007
521.950000,15.296,1.810,0.66666,0.005
521.951000,15.296,1.810,0.66669,0.006
521.952000,15.296,1.810,0.66669,0.006
521.953000,15.296,1.810,0.66674,0.005
521.954000,15.296,1.810,0.66681,0.006
521.955000,15.296,1.810,0.66688,0.005
521.956000,15.296,1.810,0.66685,0.006
521.957000,15.296,1.810,0.66682,0.006
521.958000,15.296,1.810,0.66673,0.005
521.959000,15.296,1.810,0.66670,0.005
521.960000,15.296,1.810,0.66662,0.006
521.961000,15.296,1.810,0.66660,0.006
521.962000,15.296,1.810,0.66665,0.006
521.963000,15.296,1.810,0.66675,0.006
521.964000,15.296,1.810,0.66660,0.006
521.965000,15.296,1.810,0.66662,0.005
521.966000,15.296,1.810,0.66648,0.005
521.967000,15.296,1.810,0.66648,0.005
521.968000,15.296,1.810,0.66664,0.006
521.969000,15.296,1.810,0.66659,0.006
521.970000,15.296,1.810,0.66667,0.005
521.971000,15.296,1.810,0.66668,0.006
521.972000,15.296,1.810,0.66684,0.006
521.974000,15.296,1.810,0.66701,0.008
521.975000,15.296,1.810,0.66703,0.005
521.976000,15.296,1.810,0.66697,0.005
521.977000,15.296,1.810,0.66687,0.006
521.978000,15.296,1.810,0.66682,0.005
521.979000,15.296,1.810,0.66687,0.006
521.980000,15.296,1.810,0.66688,0.006
521.981000,15.296,1.810,0.66707,0.006
521.982000,15.296,1.810,0.66705,0.006
521.983000,15.296,1.810,0.66706,0.006
521.984000,15.296,1.810,0.66715,0.006
521.985000,15.296,1.810,0.66720,0.006
521.986000,15.296,1.810,0.66718,0.005
521.987000,15.296,1.810,0.66704,0.006
521.988000,15.296,1.810,0.66708,0.007
521.989000,15.296,1.810,0.66713,0.005
521.990000,15.296,1.810,0.66711,0.006
521.991000,15.296,1.810,0.66709,0.006
521.992000,15.296,1.810,0.66712,0.006
521.994000,15.296,1.810,0.66691,0.008
521.995000,15.296,1.810,0.66690,0.005
521.996000,15.296,1.810,0.66691,0.006
521.997000,15.296,1.810,0.66686,0.006
521.998000,15.296,1.810,0.66680,0.006
521.999000,15.296,1.810,0.66662,0.006
522.000000,15.296,1.810,0.66675,0.007
522.001000,15.296,1.810,0.66696,0.005
522.002000,15.296,1.810,0.66695,0.005
522.003000,15.296,1.810,0.66690,0.006
522.004000,15.296,1.810,0.66692,0.005
522.005000,15.296,1.810,0.66694,0.005
522.006000,15.296,1.810,0.66693,0.005
522.008000,15.296,1.810,0.66722,0.010
522.009000,15.296,1.810,0.66708,0.005
522.010000,15.296,1.810,0.66710,0.007
522.011000,15.296,1.810,0.66699,0.005
522.012000,15.296,1.810,0.66703,0.005
522.013000,15.296,1.810,0.66702,0.006
522.014000,15.296,1.810,0.66706,0.006
522.015000,15.296,1.810,0.66708,0.006
522.016000,15.296,1.810,0.66693,0.006
522.018000,15.296,1.810,0.66679,0.009
522.019000,15.296,1.810,0.66691,0.006
522.020000,15.297,1.810,0.66689,0.006
522.021000,15.297,1.810,0.66675,0.005
522.022000,15.297,1.810,0.66672,0.005
522.023000,15.297,1.810,0.66665,0.005
522.024000,15.297,1.810,0.66651,0.006
522.025000,15.297,1.810,0.66647,0.006
522.026000,15.297,1.810,0.66651,0.006
522.027000,15.297,1.810,0.66649,0.005
522.028000,15.297,1.810,0.66647,0.005
522.029000,15.297,1.810,0.66661,0.005
522.030000,15.297,1.810,0.66653,0.005
522.031000,15.297,1.810,0.66646,0.006
522.032000,15.297,1.810,0.66644,0.006
522.033000,15.297,1.810,0.66646,0.005
522.034000,15.297,1.810,0.66645,0.006
522.035000,15.297,1.810,0.66640,0.006
522.036000,15.297,1.810,0.66637,0.006
522.037000,15.297,1.810,0.66637,0.005
522.038000,15.297,1.810,0.66650,0.006
522.040000,15.297,1.810,0.66649,0.007
522.041000,15.297,1.810,0.66659,0.005
522.042000,15.297,1.810,0.66666,0.006
522.043000,15.297,1.810,0.66662,0.005
522.044000,15.297,1.810,0.66665,0.005
522.045000,15.297,1.810,0.66660,0.006
522.046000,15.297,1.810,0.66648,0.005
522.047000,15.297,1.810,0.66649,0.006
522.048000,15.297,1.810,0.66656,0.005
522.049000,15.297,1.810,0.66646,0.006
522.050000,15.297,1.810,0.66636,0.006
522.051000,15.297,1.810,0.66629,0.007
522.053000,15.297,1.810,0.66623,0.007
522.054000,15.297,1.810,0.66629,0.006
522.055000,15.297,1.810,0.66621,0.005
522.056000,15.297,1.810,0.66609,0.005
522.057000,15.297,1.810,0.66600,0.005
522.058000,15.297,1.810,0.66613,0.005
522.059000,15.297,1.810,0.66600,0.006
522.060000,15.297,1.810,0.66606,0.007
522.061000,15.297,1.810,0.66616,0.006
522.062000,15.297,1.810,0.66616,0.005
522.063000,15.297,1.810,0.66603,0.005
522.064000,15.297,1.810,0.66600,0.005
522.065000,15.297,1.810,0.66604,0.006
522.066000,15.297,1.810,0.66615,0.006
522.067000,15.297,1.810,0.66603,0.006
522.068000,15.297,1.810,0.66604,0.006
522.069000,15.297,1.810,0.66607,0.005
522.070000,15.297,1.810,0.66612,0.005
522.071000,15.297,1.810,0.66595,0.006
522.072000,15.297,1.810,0.66580,0.007
522.073000,15.297,1.810,0.66575,0.005
522.074000,15.297,1.810,0.66583,0.006
522.075000,15.297,1.810,0.66582,0.005
522.076000,15.297,1.810,0.66580,0.006
522.077000,15.297,1.810,0.66587,0.006
522.078000,15.297,1.810,0.66582,0.005
522.079000,15.297,1.810,0.66579,0.006
522.080000,15.297,1.810,0.66579,0.005
522.081000,15.297,1.810,0.66568,0.005
522.082000,15.297,1.810,0.66568,0.005
522.083000,15.297,1.810,0.66570,0.006
522.084000,15.297,1.810,0.66588,0.006
522.085000,15.297,1.810,0.66586,0.006
522.086000,15.297,1.810,0.66597,0.005
522.087000,15.297,1.810,0.66590,0.006
522.088000,15.297,1.810,0.66602,0.006
522.089000,15.297,1.810,0.66597,0.005
522.090000,15.297,1.810,0.66594,0.006
522.091000,15.297,1.810,0.66595,0.006
522.092000,15.297,1.810,0.66592,0.005
522.093000,15.297,1.810,0.66595,0.006
522.094000,15.297,1.810,0.66608,0.005
522.095000,15.297,1.810,0.66601,0.005
522.096000,15.297,1.810,0.66594,0.005
522.097000,15.297,1.810,0.66590,0.006
522.098000,15.297,1.810,0.66583,0.006
522.099000,15.297,1.810,0.66579,0.005
522.100000,15.297,1.810,0.66576,0.005
522.101000,15.297,1.810,0.66569,0.006
522.102000,15.297,1.810,0.66560,0.006
522.103000,15.297,1.810,0.66545,0.005
522.104000,15.297,1.810,0.66547,0.005
522.105000,15.297,1.810,0.66545,0.007
522.106000,15.297,1.810,0.66554,0.005
522.107000,15.297,1.810,0.66549,0.006
522.108000,15.297,1.810,0.66547,0.006
522.109000,15.297,1.810,0.66538,0.006
522.110000,15.297,1.810,0.66547,0.006
522.111000,15.297,1.810,0.66549,0.006
522.112000,15.297,1.810,0.66543,0.008
522.113000,15.297,1.810,0.66552,0.006
522.114000,15.297,1.810,0.66566,0.006
522.115000,15.297,1.810,0.66573,0.007
522.116000,15.297,1.810,0.66575,0.006
522.117000,15.297,1.810,0.66571,0.006
522.118000,15.297,1.810,0.66574,0.005
522.119000,15.297,1.810,0.66566,0.005
522.120000,15.297,1.810,0.66560,0.005
522.121000,15.297,1.810,0.66564,0.006
522.122000,15.297,1.810,0.66570,0.006
522.123000,15.297,1.810,0.66570,0.006
522.124000,15.297,1.810,0.66570,0.005
522.125000,15.297,1.810,0.66581,0.006
522.126000,15.297,1.810,0.66584,0.006
522.127000,15.297,1.810,0.66583,0.005
522.128000,15.297,1.810,0.66596,0.006
522.129000,15.297,1.810,0.66607,0.005
522.130000,15.297,1.810,0.66615,0.007
522.131000,15.297,1.810,0.66606,0.006
522.132000,15.297,1.810,0.66612,0.005
522.133000,15.297,1.810,0.66608,0.005
522.134000,15.297,1.810,0.66588,0.006
522.135000,15.297,1.810,0.66586,0.005
522.137000,15.297,1.810,0.66601,0.009
522.138000,15.297,1.810,0.66592,0.005
522.139000,15.297,1.810,0.66603,0.007
522.140000,15.297,1.810,0.66601,0.006
522.141000,15.297,1.810,0.66601,0.006
522.142000,15.297,1.810,0.66604,0.006
522.143000,15.297,1.810,0.66589,0.005
522.144000,15.297,1.810,0.66595,0.006
522.145000,15.297,1.810,0.66596,0.006
522.146000,15.297,1.810,0.66598,0.005
522.147000,15.297,1.810,0.66585,0.006
522.148000,15.297,1.810,0.66576,0.006
522.149000,15.297,1.810,0.66585,0.006
522.150000,15.297,1.810,0.66591,0.006
522.151000,15.297,1.810,0.66589,0.005
522.153000,15.297,1.810,0.66614,0.009
522.154000,15.297,1.810,0.66628,0.006
522.155000,15.297,1.810,0.66608,0.006
522.156000,15.297,1.810,0.66601,0.005
522.157000,15.297,1.810,0.66594,0.006
522.158000,15.297,1.810,0.66591,0.005
522.159000,15.297,1.810,0.66590,0.006
522.160000,15.297,1.810,0.66584,0.005
522.161000,15.297,1.810,0.66589,0.006
522.162000,15.297,1.810,0.66600,0.005
522.163000,15.297,1.811,0.66593,0.006
522.164000,15.297,1.811,0.66600,0.006
522.165000,15.297,1.811,0.66600,0.005
522.166000,15.297,1.811,0.66597,0.006
522.167000,15.297,1.811,0.66596,0.005
522.168000,15.297,1.811,0.66597,0.005
522.169000,15.297,1.811,0.66595,0.006
522.170000,15.297,1.811,0.66589,0.005
522.171000,15.297,1.811,0.66585,0.006
522.172000,15.297,1.811,0.66567,0.006
522.173000,15.297,1.811,0.66547,0.007
522.174000,15.297,1.811,0.66554,0.006
522.175000,15.297,1.811,0.66554,0.005
522.176000,15.297,1.811,0.66554,0.006
522.177000,15.297,1.811,0.66551,0.006
522.178000,15.297,1.811,0.66543,0.006
522.179000,15.297,1.811,0.66552,0.006
522.180000,15.297,1.811,0.66541,0.005
522.181000,15.297,1.811,0.66547,0.006
522.182000,15.297,1.811,0.66550,0.005
522.183000,15.297,1.811,0.66552,0.006
522.184000,15.297,1.811,0.66546,0.006
522.185000,15.297,1.811,0.66544,0.006
522.186000,15.297,1.811,0.66541,0.006
522.187000,15.297,1.811,0.66540,0.006
522.188000,15.297,1.811,0.66536,0.006
522.189000,15.297,1.811,0.66545,0.005
522.190000,15.297,1.811,0.66537,0.006
522.191000,15.297,1.811,0.66535,0.006
522.192000,15.297,1.811,0.66525,0.006
522.193000,15.297,1.811,0.66531,0.005
522.194000,15.297,1.811,0.66526,0.005
522.195000,15.297,1.811,0.66525,0.006
522.196000,15.297,1.811,0.66512,0.006
522.197000,15.297,1.811,0.66514,0.006
522.198000,15.297,1.811,0.66511,0.006
522.199000,15.297,1.811,0.66509,0.006
522.200000,15.297,1.811,0.66506,0.006
522.201000,15.297,1.811,0.66501,0.005
522.202000,15.297,1.811,0.66496,0.006
522.203000,15.297,1.811,0.66490,0.006
522.204000,15.297,1.811,0.66497,0.006
522.205000,15.297,1.811,0.66492,0.005
522.206000,15.297,1.811,0.66491,0.005
522.207000,15.297,1.811,0.66495,0.006
522.208000,15.297,1.811,0.66495,0.006
522.209000,15.297,1.811,0.66489,0.005
522.210000,15.297,1.811,0.66480,0.005
522.211000,15.297,1.811,0.66495,0.006
522.212000,15.297,1.811,0.66489,0.006
522.213000,15.297,1.811,0.66494,0.006
522.214000,15.297,1.811,0.66495,0.006
522.215000,15.297,1.811,0.66497,0.005
522.216000,15.297,1.811,0.66483,0.006
522.217000,15.297,1.811,0.66485,0.006
522.218000,15.297,1.811,0.66483,0.006
522.219000,15.297,1.811,0.66484,0.006
522.220000,15.297,1.811,0.66485,0.006
522.221000,15.297,1.811,0.66483,0.005
522.222000,15.297,1.811,0.66477,0.006
522.223000,15.297,1.811,0.66492,0.006
522.224000,15.297,1.811,0.66489,0.006
522.225000,15.297,1.811,0.66506,0.006
522.226000,15.297,1.811,0.66513,0.006
522.227000,15.297,1.811,0.66515,0.005
522.228000,15.297,1.811,0.66503,0.006
522.229000,15.297,1.811,0.66497,0.004
522.230000,15.297,1.811,0.66489,0.006
522.231000,15.297,1.811,0.66492,0.005
522.232000,15.297,1.811,0.66491,0.005
522.233000,15.297,1.811,0.66493,0.006
522.234000,15.297,1.811,0.66501,0.006
522.235000,15.297,1.811,0.66504,0.006
522.236000,15.297,1.811,0.66523,0.005
522.237000,15.297,1.811,0.66525,0.005
522.238000,15.297,1.811,0.66535,0.006
522.239000,15.297,1.811,0.66538,0.006
522.240000,15.297,1.811,0.66545,0.006
522.241000,15.297,1.811,0.66541,0.006
522.242000,15.297,1.811,0.66540,0.006
522.243000,15.297,1.811,0.66536,0.005
522.244000,15.297,1.811,0.66526,0.006
522.245000,15.297,1.811,0.66533,0.005
522.246000,15.297,1.811,0.66533,0.006
522.247000,15.297,1.811,0.66547,0.005
522.249000,15.297,1.811,0.66541,0.007
522.250000,15.297,1.811,0.66528,0.006
522.251000,15.297,1.811,0.66534,0.005
522.252000,15.297,1.811,0.66523,0.006
522.253000,15.297,1.811,0.66533,0.006
522.254000,15.297,1.811,0.66526,0.005
522.255000,15.297,1.811,0.66509,0.005
522.256000,15.297,1.811,0.66507,0.005
522.257000,15.297,1.811,0.66506,0.005
522.258000,15.297,1.811,0.66504,0.006
522.259000,15.297,1.811,0.66496,0.006
522.260000,15.297,1.811,0.66474,0.005
522.261000,15.297,1.811,0.66470,0.006
522.262000,15.297,1.811,0.66469,0.005
522.263000,15.297,1.811,0.66459,0.005
522.264000,15.297,1.811,0.66459,0.005
522.265000,15.297,1.811,0.66468,0.006
522.266000,15.297,1.811,0.66467,0.005
522.267000,15.297,1.811,0.66470,0.006
522.268000,15.297,1.811,0.66471,0.006
522.269000,15.297,1.811,0.66464,0.005
522.270000,15.297,1.811,0.66462,0.006
522.271000,15.297,1.811,0.66441,0.006
522.272000,15.297,1.811,0.66442,0.005
522.273000,15.297,1.811,0.66435,0.007
522.274000,15.297,1.811,0.66452,0.005
522.276000,15.297,1.811,0.66460,0.009
522.277000,15.297,1.811,0.66463,0.006
522.278000,15.297,1.811,0.66462,0.006
522.279000,15.297,1.811,0.66468,0.006
522.280000,15.297,1.811,0.66474,0.006
522.281000,15.297,1.811,0.66483,0.005
522.282000,15.297,1.811,0.66490,0.005
522.283000,15.297,1.811,0.66489,0.007
522.284000,15.297,1.811,0.66500,0.006
522.285000,15.297,1.811,0.66492,0.006
522.286000,15.297,1.811,0.66494,0.006
522.287000,15.297,1.811,0.66501,0.005
522.288000,15.297,1.811,0.66496,0.006
522.289000,15.297,1.811,0.66491,0.005
522.290000,15.297,1.811,0.66492,0.006
522.291000,15.298,1.811,0.66489,0.006
522.292000,15.298,1.811,0.66503,0.006
522.293000,15.298,1.811,0.66514,0.006
522.294000,15.298,1.811,0.66515,0.007
522.295000,15.298,1.811,0.66512,0.006
522.296000,15.298,1.811,0.66505,0.006
522.297000,15.298,1.811,0.66502,0.005
522.298000,15.298,1.811,0.66504,0.006
522.299000,15.298,1.811,0.66490,0.006
522.300000,15.298,1.811,0.66479,0.006
522.301000,15.298,1.811,0.66482,0.005
522.302000,15.298,1.811,0.66493,0.005
522.303000,15.298,1.811,0.66492,0.006
522.304000,15.298,1.811,0.66496,0.005
522.305000,15.298,1.811,0.66501,0.006
522.306000,15.298,1.811,0.66498,0.007
522.307000,15.298,1.811,0.66494,0.006
522.308000,15.298,1.811,0.66493,0.005
522.309000,15.298,1.811,0.66475,0.006
522.310000,15.298,1.811,0.66474,0.006
522.311000,15.298,1.811,0.66479,0.005
522.312000,15.298,1.811,0.66491,0.006
522.313000,15.298,1.811,0.66502,0.005
522.314000,15.298,1.811,0.66506,0.006
522.315000,15.298,1.811,0.66514,0.006
522.316000,15.298,1.811,0.66501,0.006
522.317000,15.298,1.811,0.66511,0.006
522.318000,15.298,1.811,0.66509,0.005
522.320000,15.298,1.811,0.66501,0.008
522.321000,15.298,1.811,0.66501,0.006
522.322000,15.298,1.811,0.66516,0.006
522.323000,15.298,1.811,0.66511,0.007
522.324000,15.298,1.811,0.66510,0.005
522.325000,15.298,1.811,0.66501,0.005
522.326000,15.298,1.811,0.66498,0.006
522.327000,15.298,1.811,0.66502,0.006
