t,predict_ms,update_ms
521.487000,0.09,0.01
521.488000,0.08,0.01
521.489000,0.11,0.01
521.490000,0.11,0.01
521.491000,0.09,0.01
521.492000,0.09,0.01
521.493000,0.11,0.01
521.494000,0.08,0.01
521.495000,0.08,0.01
521.496000,0.08,0.01
521.497000,0.11,0.01
521.498000,0.08,0.01
521.499000,0.08,0.01
521.500000,0.10,0.01
521.501000,0.08,0.01
521.502000,0.09,0.01
521.503000,0.09,0.01
521.504000,0.10,0.01
521.505000,0.10,0.01
521.506000,0.08,0.01
521.507000,0.10,0.01
521.508000,0.10,0.01
521.509000,0.08,0.01
521.510000,0.07,0.01
521.511000,0.11,0.01
521.512000,0.11,0.01
521.513000,0.11,0.01
521.514000,0.09,0.01
521.515000,0.11,0.01
521.516000,0.08,0.01
521.517000,0.08,0.01
521.518000,0.12,0.01
521.519000,0.11,0.01
521.520000,0.09,0.01
521.521000,0.11,0.01
521.522000,0.15,0.01
521.523000,0.10,0.01
521.524000,0.10,0.01
521.525000,0.10,0.01
521.526000,0.08,0.01
521.527000,0.08,0.01
521.528000,0.08,0.01
521.529000,0.10,0.01
521.530000,0.10,0.01
521.531000,0.07,0.01
521.532000,0.10,0.01
521.533000,0.10,0.01
521.534000,0.10,0.01
521.535000,0.08,0.01
521.536000,0.10,0.01
521.537000,0.11,0.01
521.538000,0.09,0.01
521.539000,0.11,0.01
521.540000,0.11,0.01
521.541000,0.08,0.01
521.542000,0.09,0.01
521.543000,0.11,0.01
521.544000,0.11,0.01
521.545000,0.10,0.02
521.546000,0.08,0.01
521.547000,0.10,0.01
521.549000,0.11,0.01
521.550000,0.20,0.01
521.551000,0.11,0.01
521.552000,0.09,0.01
521.553000,0.11,0.01
521.554000,0.13,0.01
521.555000,0.10,0.01
521.556000,0.08,0.01
521.557000,0.08,0.01
521.558000,0.13,0.01
521.560000,0.10,0.01
521.561000,0.10,0.01
521.562000,0.10,0.01
521.563000,0.08,0.01
521.564000,0.10,0.01
521.565000,0.10,0.01
521.566000,0.12,0.01
521.567000,0.09,0.01
521.568000,0.09,0.01
521.569000,0.08,0.01
521.570000,0.11,0.01
521.571000,0.08,0.01
521.572000,0.11,0.01
521.573000,0.11,0.01
521.574000,0.08,0.01
521.575000,0.07,0.01
521.576000,0.12,0.01
521.577000,0.09,0.01
521.578000,0.11,0.01
521.579000,0.09,0.01
521.580000,0.17,0.01
521.581000,0.10,0.01
521.582000,0.14,0.01
521.583000,0.09,0.01
521.585000,0.11,0.01
521.586000,0.12,0.01
521.587000,0.08,0.01
521.588000,0.08,0.01
521.590000,0.10,0.01
521.591000,0.08,0.01
521.592000,0.10,0.01
521.593000,0.11,0.01
521.594000,0.12,0.01
521.595000,0.08,0.01
521.596000,0.11,0.01
521.597000,0.08,0.01
521.598000,0.12,0.01
521.599000,0.10,0.01
521.600000,0.09,0.01
521.601000,0.10,0.01
521.602000,0.09,0.01
521.603000,0.09,0.01
521.604000,0.09,0.01
521.605000,0.08,0.01
521.606000,0.08,0.01
521.607000,0.10,0.01
521.608000,0.08,0.01
521.609000,0.11,0.01
521.610000,0.09,0.01
521.611000,0.07,0.00
521.612000,0.11,0.01
521.613000,0.09,0.01
521.614000,0.12,0.01
521.615000,0.15,0.01
521.616000,0.08,0.01
521.617000,0.09,0.01
521.618000,0.11,0.01
521.619000,0.10,0.01
521.620000,0.11,0.01
521.621000,0.08,0.01
521.622000,0.11,0.01
521.623000,0.10,0.01
521.624000,0.09,0.01
521.625000,0.08,0.01
521.626000,0.08,0.01
521.627000,0.10,0.01
521.628000,0.12,0.01
521.629000,0.08,0.01
521.630000,0.10,0.01
521.631000,0.10,0.01
521.632000,0.11,0.01
521.634000,0.10,0.01
521.635000,0.10,0.01
521.636000,0.09,0.01
521.637000,0.08,0.01
521.638000,0.09,0.01
521.639000,0.08,0.01
521.640000,0.10,0.01
521.641000,0.10,0.01
521.642000,0.08,0.01
521.643000,0.10,0.01
521.644000,0.08,0.01
521.645000,0.10,0.01
521.646000,0.08,0.01
521.647000,0.10,0.01
521.648000,0.10,0.01
521.649000,0.11,0.01
521.650000,0.08,0.01
521.651000,0.10,0.01
521.652000,0.08,0.01
521.653000,0.10,0.01
521.654000,0.10,0.01
521.655000,0.08,0.01
521.656000,0.08,0.01
521.657000,0.09,0.01
521.658000,0.10,0.01
521.659000,0.08,0.01
521.660000,0.10,0.01
521.661000,0.10,0.01
521.662000,0.09,0.01
521.664000,0.10,0.01
521.665000,0.09,0.01
521.666000,0.11,0.01
521.667000,0.08,0.01
521.668000,0.10,0.01
521.669000,0.08,0.01
521.670000,0.10,0.01
521.671000,0.12,0.01
521.672000,0.13,0.01
521.673000,0.12,0.01
521.674000,0.14,0.01
521.675000,0.10,0.01
521.676000,0.08,0.01
521.677000,0.12,0.01
521.678000,0.12,0.01
521.679000,0.11,0.01
521.680000,0.12,0.01
521.681000,0.12,0.01
521.682000,0.12,0.01
521.683000,0.12,0.01
521.684000,0.12,0.01
521.685000,0.09,0.01
521.686000,0.11,0.01
521.687000,0.12,0.01
521.688000,0.11,0.01
521.689000,0.12,0.01
521.690000,0.08,0.01
521.691000,0.12,0.01
521.692000,0.09,0.01
521.694000,0.11,0.01
521.695000,0.16,0.01
521.696000,0.10,0.01
521.697000,0.14,0.01
521.698000,0.09,0.01
521.699000,0.11,0.01
521.700000,0.09,0.01
521.701000,0.10,0.01
521.702000,0.10,0.01
521.704000,0.13,0.01
521.705000,0.12,0.01
521.706000,0.09,0.01
521.707000,0.10,0.01
521.708000,0.10,0.01
521.709000,0.09,0.01
521.710000,0.08,0.01
521.711000,0.11,0.01
521.712000,0.12,0.01
521.713000,0.08,0.01
521.714000,0.09,0.01
521.715000,0.13,0.01
521.716000,0.08,0.01
521.717000,0.08,0.01
521.718000,0.10,0.01
521.719000,0.11,0.01
521.720000,0.08,0.01
521.721000,0.11,0.01
521.722000,0.08,0.01
521.723000,0.10,0.01
521.724000,0.09,0.01
521.725000,0.08,0.01
521.726000,0.07,0.00
521.727000,0.09,0.01
521.728000,0.08,0.01
521.729000,0.10,0.01
521.730000,0.12,0.01
521.731000,0.10,0.01
521.732000,0.08,0.01
521.733000,0.09,0.01
521.734000,0.09,0.01
521.735000,0.10,0.01
521.736000,0.09,0.01
521.737000,0.09,0.01
521.738000,0.09,0.01
521.739000,0.09,0.01
521.740000,0.11,0.01
521.741000,0.08,0.01
521.742000,0.08,0.01
521.743000,0.10,0.01
521.744000,0.10,0.01
521.745000,0.08,0.01
521.746000,0.08,0.01
521.747000,0.10,0.01
521.748000,0.08,0.01
521.749000,0.10,0.01
521.750000,0.10,0.01
521.751000,0.14,0.01
521.752000,0.11,0.01
521.753000,0.11,0.01
521.754000,0.09,0.01
521.755000,0.11,0.01
521.756000,0.09,0.01
521.757000,0.10,0.01
521.758000,0.08,0.01
521.759000,0.08,0.01
521.760000,0.13,0.01
521.761000,0.09,0.01
521.762000,0.11,0.01
521.763000,0.12,0.01
521.764000,0.09,0.01
521.765000,0.11,0.01
521.766000,0.09,0.01
521.767000,0.16,0.01
521.768000,0.12,0.01
521.770000,0.11,0.01
521.771000,0.09,0.01
521.772000,0.11,0.01
521.773000,0.11,0.01
521.774000,0.11,0.01
521.775000,0.09,0.01
521.776000,0.07,0.01
521.777000,0.10,0.01
521.778000,0.10,0.01
521.779000,0.08,0.01
521.780000,0.10,0.01
521.781000,0.08,0.01
521.782000,0.11,0.01
521.783000,0.10,0.01
521.784000,0.11,0.01
521.785000,0.08,0.01
521.786000,0.08,0.01
521.787000,0.08,0.01
521.788000,0.10,0.01
521.789000,0.08,0.01
521.790000,0.10,0.01
521.791000,0.11,0.01
521.792000,0.11,0.01
521.793000,0.08,0.01
521.794000,0.10,0.01
521.795000,0.12,0.01
521.796000,0.10,0.01
521.797000,0.10,0.01
521.798000,0.10,0.01
521.799000,0.14,0.01
521.800000,0.09,0.01
521.801000,0.09,0.01
521.802000,0.08,0.01
521.803000,0.11,0.01
521.804000,0.10,0.01
521.805000,0.09,0.01
521.806000,0.08,0.01
521.807000,0.09,0.01
521.808000,0.10,0.01
521.810000,0.08,0.01
521.811000,0.22,0.01
521.812000,0.11,0.01
521.813000,0.08,0.01
521.814000,0.11,0.01
521.815000,0.10,0.01
521.816000,0.10,0.01
521.817000,0.08,0.01
521.818000,0.09,0.01
521.819000,0.08,0.01
521.820000,0.11,0.01
521.821000,0.10,0.01
521.823000,0.11,0.01
521.824000,0.11,0.01
521.825000,0.11,0.01
521.826000,0.08,0.01
521.827000,0.09,0.01
521.828000,0.10,0.01
521.829000,0.09,0.01
521.830000,0.09,0.01
521.831000,0.12,0.01
521.832000,0.09,0.01
521.833000,0.11,0.01
521.834000,0.08,0.01
521.835000,0.08,0.01
521.836000,0.08,0.01
521.837000,0.08,0.01
521.838000,0.11,0.01
521.840000,0.09,0.01
521.841000,0.08,0.01
521.842000,0.08,0.01
521.843000,0.10,0.01
521.844000,0.08,0.01
521.845000,0.09,0.01
521.846000,0.11,0.01
521.847000,0.13,0.01
521.848000,0.08,0.01
521.849000,0.09,0.01
521.850000,0.08,0.01
521.851000,0.11,0.01
521.852000,0.11,0.01
521.853000,0.10,0.01
521.854000,0.09,0.01
521.855000,0.36,0.01
521.856000,0.08,0.01
521.857000,0.09,0.01
521.858000,0.09,0.01
521.859000,0.14,0.01
521.860000,0.10,0.01
521.861000,0.08,0.01
521.862000,0.13,0.01
521.863000,0.09,0.01
521.865000,0.12,0.01
521.866000,0.11,0.01
521.867000,0.11,0.01
521.868000,0.10,0.01
521.869000,0.10,0.01
521.870000,0.08,0.01
521.871000,0.09,0.01
521.872000,0.10,0.01
521.873000,0.18,0.01
521.874000,0.10,0.01
521.875000,0.08,0.01
521.876000,0.11,0.01
521.877000,0.10,0.01
521.878000,0.11,0.01
521.879000,0.11,0.01
521.880000,0.08,0.01
521.881000,0.11,0.01
521.882000,0.11,0.01
521.883000,0.11,0.01
521.884000,0.10,0.01
521.885000,0.09,0.01
521.886000,0.08,0.01
521.887000,0.11,0.01
521.888000,0.16,0.01
521.889000,0.11,0.01
521.890000,0.10,0.01
521.891000,0.10,0.01
521.892000,0.11,0.01
521.893000,0.09,0.01
521.894000,0.10,0.01
521.895000,0.08,0.01
521.896000,0.10,0.01
521.898000,0.09,0.01
521.899000,0.09,0.01
521.900000,0.08,0.01
521.901000,0.11,0.01
521.902000,0.09,0.01
521.903000,0.10,0.01
521.904000,0.09,0.01
521.905000,0.09,0.01
521.906000,0.08,0.01
521.907000,0.10,0.01
521.908000,0.08,0.01
521.909000,0.08,0.01
521.910000,0.11,0.01
521.911000,0.09,0.01
521.912000,0.10,0.01
521.913000,0.11,0.01
521.914000,0.09,0.01
521.915000,0.34,0.01
521.916000,0.10,0.01
521.917000,0.09,0.01
521.918000,0.09,0.01
521.919000,0.08,0.01
521.920000,0.08,0.01
521.921000,0.08,0.01
521.922000,0.07,0.00
521.923000,0.10,0.01
521.924000,0.09,0.01
521.925000,0.08,0.01
521.926000,0.09,0.01
521.927000,0.10,0.01
521.928000,0.10,0.01
521.929000,0.07,0.01
521.930000,0.10,0.01
521.931000,0.09,0.01
521.932000,0.07,0.01
521.933000,0.08,0.01
521.934000,0.09,0.01
521.935000,0.08,0.01
521.936000,0.10,0.01
521.937000,0.08,0.01
521.938000,0.13,0.01
521.939000,0.10,0.01
521.940000,0.08,0.01
521.941000,0.08,0.01
521.942000,0.10,0.01
521.943000,0.10,0.01
521.944000,0.09,0.01
521.945000,0.08,0.01
521.946000,0.07,0.01
521.947000,0.09,0.01
521.948000,0.10,0.01
521.949000,0.08,0.01
521.950000,0.10,0.01
521.951000,0.10,0.01
521.952000,0.19,0.01
521.953000,0.11,0.01
521.954000,0.10,0.01
521.955000,0.09,0.01
521.956000,0.09,0.01
521.957000,0.10,0.01
521.958000,0.09,0.01
521.959000,0.09,0.01
521.960000,0.12,0.01
521.961000,0.11,0.01
521.962000,0.11,0.01
521.963000,0.09,0.01
521.964000,0.09,0.01
521.965000,0.11,0.01
521.966000,0.09,0.01
521.967000,0.10,0.01
521.968000,0.11,0.01
521.969000,0.08,0.01
521.970000,0.10,0.01
521.971000,0.11,0.01
521.972000,0.08,0.01
521.974000,0.10,0.01
521.975000,0.08,0.01
521.976000,0.08,0.01
521.977000,0.10,0.01
521.978000,0.09,0.01
521.979000,0.08,0.01
521.980000,0.11,0.01
521.981000,0.11,0.01
521.982000,0.11,0.01
521.983000,0.11,0.01
521.984000,0.08,0.01
521.985000,0.11,0.01
521.986000,0.09,0.01
521.987000,0.08,0.01
521.988000,0.08,0.01
521.989000,0.11,0.01
521.990000,0.11,0.01
521.991000,0.09,0.01
521.992000,0.11,0.01
521.994000,0.14,0.01
521.995000,0.10,0.01
521.996000,0.09,0.01
521.997000,0.12,0.01
521.998000,0.11,0.01
521.999000,0.09,0.01
522.000000,0.10,0.01
522.001000,0.11,0.01
522.002000,0.08,0.01
522.003000,0.08,0.01
522.004000,0.11,0.01
522.005000,0.08,0.01
522.006000,0.11,0.01
522.008000,0.08,0.01
522.009000,0.08,0.01
522.010000,0.08,0.01
522.011000,0.08,0.01
522.012000,0.09,0.01
522.013000,0.12,0.01
522.014000,0.08,0.01
522.015000,0.08,0.01
522.016000,0.08,0.01
522.018000,0.10,0.01
522.019000,0.09,0.01
522.020000,0.09,0.01
522.021000,0.08,0.01
522.022000,0.08,0.01
522.023000,0.08,0.01
522.024000,0.10,0.01
522.025000,0.12,0.01
522.026000,0.07,0.01
522.027000,0.11,0.01
522.028000,0.10,0.01
522.029000,0.11,0.01
522.030000,0.13,0.01
522.031000,0.10,0.01
522.032000,0.10,0.01
522.033000,0.11,0.01
522.034000,0.09,0.01
522.035000,0.11,0.01
522.036000,0.08,0.01
522.037000,0.09,0.01
522.038000,0.11,0.01
522.040000,0.09,0.01
522.041000,0.09,0.01
522.042000,0.09,0.01
522.043000,0.09,0.01
522.044000,0.08,0.01
522.045000,0.09,0.02
522.046000,0.10,0.01
522.047000,0.14,0.01
522.048000,0.11,0.01
522.049000,0.10,0.01
522.050000,0.13,0.01
522.051000,0.12,0.01
522.053000,0.14,0.03
522.054000,0.17,0.01
522.055000,0.13,0.01
522.056000,0.11,0.01
522.057000,0.10,0.01
522.058000,0.10,0.01
522.059000,0.13,0.01
522.060000,0.13,0.01
522.061000,0.10,0.01
522.062000,0.10,0.01
522.063000,0.12,0.01
522.064000,0.09,0.01
522.065000,0.09,0.01
522.066000,0.12,0.01
522.067000,0.10,0.01
522.068000,0.13,0.01
522.069000,0.10,0.01
522.070000,0.09,0.01
522.071000,0.09,0.01
522.072000,0.11,0.01
522.073000,0.11,0.01
522.074000,0.09,0.01
522.075000,0.08,0.01
522.076000,0.09,0.01
522.077000,0.09,0.01
522.078000,0.11,0.01
522.079000,0.09,0.01
522.080000,0.11,0.01
522.081000,0.10,0.01
522.082000,0.10,0.01
522.083000,0.12,0.01
522.084000,0.09,0.01
522.085000,0.09,0.01
522.086000,0.15,0.01
522.087000,0.12,0.01
522.088000,0.12,0.01
522.089000,0.11,0.01
522.090000,0.10,0.01
522.091000,0.08,0.01
522.092000,0.11,0.01
522.093000,0.11,0.01
522.094000,0.10,0.01
522.095000,0.09,0.01
522.096000,0.08,0.01
522.097000,0.11,0.01
522.098000,0.11,0.01
522.099000,0.11,0.01
522.100000,0.11,0.01
522.101000,0.10,0.01
522.102000,0.09,0.01
522.103000,0.09,0.01
522.104000,0.10,0.01
522.105000,0.11,0.01
522.106000,0.11,0.01
522.107000,0.11,0.01
522.108000,0.08,0.01
522.109000,0.07,0.00
522.110000,0.17,0.01
522.111000,0.11,0.01
522.112000,0.10,0.01
522.113000,0.09,0.01
522.114000,0.14,0.01
522.115000,0.10,0.01
522.116000,0.08,0.01
522.117000,0.10,0.01
522.118000,0.28,0.01
522.119000,0.10,0.01
522.120000,0.11,0.01
522.121000,0.11,0.01
522.122000,0.12,0.01
522.123000,0.09,0.01
522.124000,0.08,0.01
522.125000,0.10,0.01
522.126000,0.07,0.01
522.127000,0.08,0.01
522.128000,0.09,0.01
522.129000,0.10,0.01
522.130000,0.08,0.01
522.131000,0.08,0.01
522.132000,0.11,0.01
522.133000,0.11,0.02
522.134000,0.10,0.01
522.135000,0.11,0.01
522.137000,0.11,0.01
522.138000,0.11,0.01
522.139000,0.09,0.01
522.140000,0.11,0.01
522.141000,0.09,0.01
522.142000,0.09,0.01
522.143000,0.11,0.01
522.144000,0.11,0.01
522.145000,0.16,0.01
522.146000,0.08,0.01
522.147000,0.10,0.01
522.148000,0.10,0.01
522.149000,0.11,0.01
522.150000,0.09,0.01
522.151000,0.12,0.01
522.153000,0.18,0.01
522.154000,0.13,0.01
522.155000,0.12,0.01
522.156000,0.21,0.01
522.157000,0.12,0.01
522.158000,0.10,0.01
522.159000,0.07,0.01
522.160000,0.12,0.01
522.161000,0.11,0.01
522.162000,0.14,0.01
522.163000,0.09,0.01
522.164000,0.09,0.01
522.165000,0.09,0.01
522.166000,0.12,0.01
522.167000,0.11,0.01
522.168000,0.11,0.01
522.169000,0.10,0.01
522.170000,0.10,0.01
522.171000,0.09,0.01
522.172000,0.08,0.01
522.173000,0.10,0.01
522.174000,0.09,0.01
522.175000,0.09,0.01
522.176000,0.08,0.01
522.177000,0.08,0.01
522.178000,0.12,0.01
522.179000,0.11,0.01
522.180000,0.10,0.01
522.181000,0.11,0.01
522.182000,0.11,0.01
522.183000,0.12,0.01
522.184000,0.11,0.01
522.185000,0.09,0.01
522.186000,0.11,0.01
522.187000,0.10,0.01
522.188000,0.11,0.01
522.189000,0.08,0.01
522.190000,0.10,0.01
522.191000,0.08,0.01
522.192000,0.08,0.01
522.193000,0.10,0.01
522.194000,0.13,0.01
522.195000,0.09,0.01
522.196000,0.08,0.01
522.197000,0.11,0.01
522.198000,0.15,0.01
522.199000,0.10,0.01
522.200000,0.10,0.01
522.201000,0.08,0.01
522.202000,0.09,0.01
522.203000,0.09,0.01
522.204000,0.10,0.01
522.205000,0.11,0.01
522.206000,0.11,0.01
522.207000,0.11,0.01
522.208000,0.08,0.01
522.209000,0.09,0.01
522.210000,0.11,0.01
522.211000,0.10,0.01
522.212000,0.12,0.01
522.213000,0.08,0.01
522.214000,0.09,0.01
522.215000,0.09,0.01
522.216000,0.09,0.01
522.217000,0.08,0.01
522.218000,0.10,0.01
522.219000,0.08,0.01
522.220000,0.10,0.01
522.221000,0.09,0.01
522.222000,0.13,0.01
522.223000,0.08,0.01
522.224000,0.10,0.01
522.225000,0.09,0.01
522.226000,0.11,0.01
522.227000,0.08,0.01
522.228000,0.09,0.01
522.229000,0.11,0.01
522.230000,0.11,0.01
522.231000,0.12,0.01
522.232000,0.12,0.01
522.233000,0.08,0.01
522.234000,0.08,0.01
522.235000,0.10,0.01
522.236000,0.08,0.01
522.237000,0.10,0.01
522.238000,0.12,0.01
522.239000,0.09,0.01
522.240000,0.11,0.01
522.241000,0.08,0.01
522.242000,0.11,0.01
522.243000,0.11,0.01
522.244000,0.13,0.01
522.245000,0.11,0.01
522.246000,0.14,0.01
522.247000,0.11,0.01
522.249000,0.15,0.01
522.250000,0.12,0.01
522.251000,0.16,0.01
522.252000,0.16,0.01
522.253000,0.15,0.01
522.254000,0.14,0.01
522.255000,0.13,0.01
522.256000,0.11,0.01
522.257000,0.15,0.01
522.258000,0.12,0.01
522.259000,0.10,0.01
522.260000,0.14,0.01
522.261000,0.10,0.01
522.262000,0.12,0.01
522.263000,0.12,0.01
522.264000,0.13,0.01
522.265000,0.13,0.01
522.266000,0.11,0.01
522.267000,0.12,0.01
522.268000,0.13,0.01
522.269000,0.15,0.01
522.270000,0.15,0.01
522.271000,0.10,0.01
522.272000,0.14,0.01
522.273000,0.14,0.01
522.274000,0.12,0.01
522.276000,0.14,0.01
522.277000,0.11,0.01
522.278000,0.11,0.01
522.279000,0.14,0.01
522.280000,0.10,0.01
522.281000,0.14,0.01
522.282000,0.14,0.01
522.283000,0.11,0.01
522.284000,0.12,0.01
522.285000,0.13,0.01
522.286000,0.09,0.01
522.287000,0.13,0.01
522.288000,0.16,0.01
522.289000,0.10,0.01
522.290000,0.11,0.01
522.291000,0.10,0.01
522.292000,0.09,0.01
522.293000,0.11,0.01
522.294000,0.09,0.01
522.295000,0.11,0.01
522.296000,0.09,0.01
522.297000,0.10,0.01
522.298000,0.10,0.01
522.299000,0.10,0.01
522.300000,0.10,0.01
522.301000,0.11,0.01
522.302000,0.11,0.01
522.303000,0.13,0.01
522.304000,0.11,0.01
522.305000,0.12,0.01
522.306000,0.10,0.01
522.307000,0.12,0.01
522.308000,0.09,0.01
522.309000,0.08,0.01
522.310000,0.12,0.01
522.311000,0.10,0.01
522.312000,0.13,0.01
522.313000,0.11,0.01
522.314000,0.23,0.01
522.315000,0.09,0.01
522.316000,0.09,0.01
522.317000,0.09,0.01
522.318000,0.14,0.01
522.320000,0.13,0.01
522.321000,0.12,0.01
522.322000,0.10,0.01
522.323000,0.09,0.01
522.324000,0.09,0.01
522.325000,0.08,0.01
522.326000,0.15,0.01
522.327000,0.09,0.01
522.328000,0.10,0.01
522.329000,0.13,0.01
522.330000,0.10,0.01
522.331000,0.11,0.01
522.332000,0.10,0.01
522.333000,0.13,0.01
522.334000,0.09,0.01
522.335000,0.10,0.01
522.336000,0.10,0.01
522.337000,0.08,0.01
522.338000,0.09,0.01
522.339000,0.11,0.01
522.340000,0.09,0.01
522.341000,0.08,0.01
522.342000,0.13,0.01
522.343000,0.10,0.01
522.344000,0.09,0.01
522.345000,0.14,0.01
522.346000,0.10,0.01
522.347000,0.10,0.01
522.348000,0.10,0.01
522.349000,0.09,0.01
522.350000,0.16,0.01
522.351000,0.13,0.01
522.352000,0.12,0.01
522.353000,0.12,0.01
522.354000,0.11,0.01
522.355000,0.12,0.01
522.356000,0.11,0.01
522.357000,0.17,0.01
522.358000,0.10,0.01
522.359000,0.12,0.01
522.360000,0.09,0.01
522.361000,0.12,0.01
522.362000,0.13,0.01
522.363000,0.10,0.01
522.364000,0.10,0.01
522.365000,0.09,0.01
522.366000,0.16,0.01
522.367000,0.10,0.01
522.368000,0.11,0.01
522.369000,0.10,0.01
522.370000,0.13,0.01
522.371000,0.08,0.01
522.372000,0.11,0.01
522.373000,0.09,0.01
522.374000,0.09,0.01
522.375000,0.13,0.01
522.376000,0.08,0.01
522.377000,0.18,0.01
522.378000,0.11,0.01
522.379000,0.09,0.01
522.380000,0.10,0.01
522.381000,0.12,0.01
522.382000,0.09,0.01
522.384000,0.09,0.01
522.385000,0.12,0.01
522.386000,0.12,0.01
522.387000,0.09,0.01
522.388000,0.10,0.01
522.389000,0.12,0.01
522.390000,0.12,0.01
522.391000,0.09,0.01
522.392000,0.12,0.01
522.393000,0.10,0.01
522.394000,0.09,0.01
522.395000,0.12,0.01
522.396000,0.10,0.01
522.397000,0.18,0.01
522.398000,0.09,0.01
522.399000,0.12,0.01
522.400000,0.27,0.01
522.401000,0.12,0.01
522.402000,0.10,0.01
522.403000,0.12,0.01
522.404000,0.12,0.01
522.405000,0.12,0.01
522.406000,0.09,0.01
522.407000,0.09,0.01
522.408000,0.10,0.01
522.410000,0.12,0.01
522.411000,0.09,0.01
522.412000,0.09,0.01
522.413000,0.09,0.01
522.414000,0.11,0.01
522.415000,0.09,0.01
522.416000,0.12,0.01
522.417000,0.12,0.01
522.419000,0.12,0.01
522.420000,0.12,0.01
522.421000,0.12,0.01
522.422000,0.11,0.01
522.423000,0.12,0.01
522.424000,0.09,0.01
522.425000,0.17,0.01
522.426000,0.11,0.01
522.427000,0.15,0.01
522.428000,0.11,0.01
522.429000,0.11,0.01
522.430000,0.14,0.01
522.431000,0.13,0.01
522.432000,0.16,0.01
522.433000,0.12,0.01
522.434000,0.11,0.01
522.435000,0.09,0.01
522.436000,0.15,0.01
522.437000,0.31,0.01
522.438000,0.11,0.01
522.439000,0.11,0.01
522.440000,0.10,0.01
522.441000,0.13,0.01
522.442000,0.14,0.01
522.443000,0.14,0.01
522.444000,0.12,0.01
522.445000,0.15,0.01
522.446000,0.10,0.01
522.447000,0.12,0.01
522.448000,0.12,0.01
522.449000,0.09,0.01
522.450000,0.12,0.01
522.451000,0.09,0.01
522.452000,0.11,0.01
522.453000,0.12,0.01
522.455000,0.10,0.01
522.456000,0.09,0.01
522.457000,0.26,0.01
522.458000,0.08,0.01
522.459000,0.12,0.01
522.460000,0.09,0.01
522.461000,0.07,0.00
522.462000,0.09,0.01
522.463000,0.11,0.01
522.464000,0.11,0.01
522.465000,0.14,0.01
522.466000,0.08,0.01
522.467000,0.10,0.01
522.468000,0.09,0.01
522.469000,0.09,0.01
522.470000,0.11,0.01
522.471000,0.11,0.01
522.472000,0.09,0.01
522.473000,0.12,0.01
522.474000,0.09,0.01
522.475000,0.08,0.01
522.476000,0.09,0.01
522.477000,0.10,0.01
522.478000,0.09,0.01
522.479000,0.08,0.01
522.480000,0.14,0.01
522.481000,0.09,0.01
522.482000,0.11,0.01
522.483000,0.10,0.01
522.484000,0.10,0.01
522.485000,0.11,0.01
522.486000,0.11,0.01
522.487000,0.13,0.01
522.488000,0.11,0.01
522.489000,0.08,0.01
522.490000,0.12,0.01
522.491000,0.09,0.01
522.492000,0.12,0.01
522.493000,0.09,0.01
522.494000,0.11,0.01
522.495000,0.10,0.01
522.496000,0.08,0.01
522.497000,0.13,0.01
522.498000,0.09,0.01
522.499000,0.10,0.01
522.500000,0.13,0.01
522.501000,0.10,0.01
522.502000,0.10,0.01
522.503000,0.11,0.01
522.504000,0.09,0.01
522.505000,0.09,0.01
522.506000,0.11,0.01
522.508000,0.10,0.01
522.509000,0.09,0.01
522.510000,0.11,0.01
522.511000,0.10,0.01
522.512000,0.31,0.01
522.513000,0.08,0.01
522.514000,0.10,0.01
522.515000,0.12,0.01
522.516000,0.11,0.01
522.517000,0.13,0.01
522.518000,0.10,0.01
522.519000,0.16,0.01
522.520000,0.13,0.01
522.521000,0.11,0.01
522.522000,0.10,0.01
522.523000,0.13,0.01
522.524000,0.09,0.01
522.526000,0.13,0.01
522.527000,0.13,0.01
522.528000,0.12,0.01
522.529000,0.09,0.01
522.530000,0.12,0.01
522.531000,0.09,0.01
522.532000,0.10,0.01
522.533000,0.12,0.01
522.534000,0.09,0.01
522.536000,0.11,0.01
522.537000,0.14,0.01
522.538000,0.12,0.01
522.539000,0.10,0.01
522.540000,0.11,0.01
522.541000,0.09,0.01
522.542000,0.12,0.01
522.543000,0.11,0.01
522.544000,0.09,0.01
522.545000,0.11,0.01
522.546000,0.10,0.01
522.547000,0.10,0.01
522.549000,0.12,0.01
522.550000,0.12,0.01
522.551000,0.10,0.01
522.552000,0.10,0.01
522.553000,0.11,0.01
522.554000,0.16,0.01
522.555000,0.12,0.01
522.556000,0.11,0.01
522.557000,0.16,0.01
522.558000,0.09,0.01
522.560000,0.14,0.01
522.561000,0.09,0.01
522.562000,0.10,0.01
522.563000,0.12,0.01
522.564000,0.14,0.01
522.565000,0.09,0.01
522.566000,0.09,0.01
522.567000,0.20,0.01
522.568000,0.12,0.01
522.569000,0.10,0.01
522.570000,0.12,0.01
522.571000,0.10,0.01
522.572000,0.11,0.01
522.573000,0.12,0.01
522.574000,0.10,0.01
522.575000,0.08,0.01
522.576000,0.13,0.01
522.578000,0.19,0.01
522.579000,0.12,0.01
522.580000,0.07,0.01
522.581000,0.12,0.01
522.582000,0.12,0.01
522.583000,0.11,0.01
522.584000,0.11,0.01
522.585000,0.10,0.01
522.586000,0.09,0.01
522.587000,0.11,0.01
522.588000,0.12,0.01
522.590000,0.15,0.01
522.591000,0.09,0.01
522.592000,0.18,0.01
522.593000,0.11,0.01
522.594000,0.12,0.01
522.595000,0.10,0.01
522.596000,0.12,0.01
522.597000,0.28,0.01
