t,ex,ey,eyaw
521.270000,13.145,-10.737,-1.32016
521.271000,13.145,-10.737,-1.32004
521.272000,13.145,-10.737,-1.32008
521.273000,13.145,-10.737,-1.32010
521.274000,13.145,-10.737,-1.32011
521.275000,13.145,-10.737,-1.32018
521.276000,13.145,-10.737,-1.32026
521.277000,13.145,-10.737,-1.32033
521.278000,13.145,-10.737,-1.32031
521.279000,13.145,-10.737,-1.32026
521.280000,13.145,-10.737,-1.32030
521.281000,13.145,-10.737,-1.32030
521.282000,13.145,-10.737,-1.32023
521.283000,13.145,-10.737,-1.32019
521.284000,13.145,-10.737,-1.32012
521.285000,13.145,-10.737,-1.32007
521.286000,13.145,-10.737,-1.32006
521.287000,13.145,-10.737,-1.32007
521.288000,13.145,-10.737,-1.32017
521.289000,13.145,-10.737,-1.32017
521.290000,13.145,-10.737,-1.32017
521.291000,13.145,-10.737,-1.32022
521.292000,13.145,-10.737,-1.32030
521.293000,13.145,-10.737,-1.32036
521.294000,13.145,-10.737,-1.32035
521.295000,13.145,-10.737,-1.32032
521.296000,13.145,-10.737,-1.32023
521.297000,13.145,-10.737,-1.32020
521.298000,13.145,-10.737,-1.32032
521.299000,13.145,-10.737,-1.32042
521.300000,13.145,-10.737,-1.32048
521.301000,13.145,-10.737,-1.32043
521.302000,13.145,-10.737,-1.32044
521.303000,13.145,-10.737,-1.32050
521.304000,13.145,-10.737,-1.32050
521.305000,13.145,-10.737,-1.32062
521.306000,13.145,-10.737,-1.32067
521.307000,13.145,-10.737,-1.32060
521.308000,13.145,-10.737,-1.32078
521.309000,13.145,-10.737,-1.32075
521.310000,13.145,-10.737,-1.32076
521.311000,13.145,-10.737,-1.32078
521.312000,13.145,-10.737,-1.32071
521.313000,13.145,-10.737,-1.32058
521.314000,13.145,-10.737,-1.32065
521.315000,13.145,-10.737,-1.32067
521.316000,13.145,-10.737,-1.32068
521.317000,13.145,-10.737,-1.32083
521.318000,13.145,-10.737,-1.32074
521.319000,13.145,-10.737,-1.32065
521.320000,13.145,-10.737,-1.32068
521.321000,13.145,-10.737,-1.32069
521.323000,13.145,-10.737,-1.32090
521.324000,13.145,-10.737,-1.32081
521.325000,13.145,-10.737,-1.32067
521.326000,13.145,-10.737,-1.32060
521.327000,13.145,-10.737,-1.32067
521.328000,13.145,-10.737,-1.32049
521.329000,13.145,-10.737,-1.32045
521.330000,13.145,-10.737,-1.32045
521.331000,13.145,-10.737,-1.32049
521.332000,13.145,-10.737,-1.32064
521.334000,13.145,-10.737,-1.32070
521.335000,13.145,-10.737,-1.32076
521.336000,13.145,-10.737,-1.32087
521.337000,13.145,-10.737,-1.32088
521.338000,13.145,-10.737,-1.32095
521.339000,13.145,-10.737,-1.32085
521.340000,13.145,-10.737,-1.32080
521.341000,13.145,-10.737,-1.32096
521.342000,13.144,-10.737,-1.32097
521.343000,13.144,-10.737,-1.32093
521.345000,13.144,-10.737,-1.32084
521.346000,13.144,-10.737,-1.32081
521.347000,13.144,-10.737,-1.32078
521.348000,13.144,-10.737,-1.32077
521.349000,13.144,-10.737,-1.32070
521.350000,13.144,-10.737,-1.32080
521.351000,13.144,-10.737,-1.32064
521.352000,13.144,-10.737,-1.32076
521.353000,13.144,-10.737,-1.32067
521.354000,13.144,-10.737,-1.32079
521.355000,13.144,-10.737,-1.32074
521.356000,13.144,-10.737,-1.32070
521.357000,13.144,-10.737,-1.32053
521.359000,13.144,-10.737,-1.32059
521.360000,13.144,-10.737,-1.32035
521.361000,13.144,-10.737,-1.32018
521.362000,13.144,-10.737,-1.32031
521.363000,13.144,-10.737,-1.32035
521.364000,13.144,-10.737,-1.32046
521.365000,13.144,-10.737,-1.32044
521.366000,13.144,-10.737,-1.32053
521.367000,13.144,-10.737,-1.32065
521.368000,13.144,-10.737,-1.32059
521.369000,13.144,-10.737,-1.32060
521.370000,13.144,-10.737,-1.32058
521.371000,13.144,-10.737,-1.32060
521.372000,13.144,-10.737,-1.32059
521.373000,13.144,-10.737,-1.32051
521.375000,13.144,-10.737,-1.32053
521.376000,13.144,-10.737,-1.32069
521.377000,13.144,-10.737,-1.32051
521.378000,13.144,-10.737,-1.32054
521.379000,13.144,-10.737,-1.32043
521.380000,13.144,-10.737,-1.32053
521.381000,13.144,-10.737,-1.32056
521.382000,13.144,-10.737,-1.32074
521.383000,13.144,-10.737,-1.32080
521.384000,13.144,-10.737,-1.32086
521.385000,13.144,-10.737,-1.32096
521.386000,13.144,-10.737,-1.32088
521.387000,13.144,-10.737,-1.32086
521.388000,13.144,-10.737,-1.32087
521.389000,13.144,-10.737,-1.32085
521.390000,13.144,-10.737,-1.32081
521.391000,13.144,-10.737,-1.32078
521.392000,13.144,-10.737,-1.32088
521.393000,13.144,-10.737,-1.32084
521.394000,13.144,-10.737,-1.32084
521.395000,13.144,-10.737,-1.32091
521.396000,13.144,-10.737,-1.32096
521.397000,13.144,-10.737,-1.32100
521.398000,13.144,-10.737,-1.32094
521.399000,13.144,-10.737,-1.32075
521.400000,13.144,-10.737,-1.32074
521.401000,13.144,-10.737,-1.32079
521.402000,13.144,-10.737,-1.32087
521.403000,13.144,-10.737,-1.32085
521.404000,13.144,-10.737,-1.32077
521.405000,13.144,-10.737,-1.32077
521.406000,13.144,-10.737,-1.32076
521.407000,13.144,-10.737,-1.32083
521.408000,13.144,-10.737,-1.32087
521.409000,13.144,-10.737,-1.32088
521.410000,13.144,-10.737,-1.32092
521.411000,13.144,-10.737,-1.32093
521.412000,13.144,-10.737,-1.32091
521.413000,13.144,-10.737,-1.32093
521.414000,13.144,-10.737,-1.32086
521.415000,13.144,-10.737,-1.32070
521.416000,13.144,-10.737,-1.32085
521.417000,13.144,-10.737,-1.32075
521.418000,13.144,-10.737,-1.32073
521.419000,13.144,-10.738,-1.32073
521.420000,13.144,-10.738,-1.32076
521.421000,13.144,-10.738,-1.32070
521.422000,13.144,-10.738,-1.32072
521.423000,13.144,-10.738,-1.32071
521.424000,13.144,-10.738,-1.32079
521.425000,13.144,-10.738,-1.32090
521.426000,13.144,-10.738,-1.32080
521.427000,13.144,-10.738,-1.32075
521.428000,13.144,-10.738,-1.32080
521.429000,13.144,-10.738,-1.32087
521.430000,13.144,-10.738,-1.32079
521.431000,13.144,-10.738,-1.32085
521.433000,13.144,-10.738,-1.32099
521.434000,13.144,-10.738,-1.32114
521.435000,13.144,-10.738,-1.32113
521.436000,13.144,-10.738,-1.32128
521.437000,13.144,-10.738,-1.32123
521.438000,13.144,-10.738,-1.32120
521.439000,13.144,-10.738,-1.32126
521.440000,13.144,-10.738,-1.32109
521.441000,13.144,-10.738,-1.32127
521.442000,13.144,-10.738,-1.32135
521.443000,13.144,-10.738,-1.32145
521.445000,13.144,-10.738,-1.32133
521.446000,13.144,-10.738,-1.32130
521.447000,13.144,-10.738,-1.32147
521.448000,13.144,-10.738,-1.32159
521.449000,13.144,-10.738,-1.32156
521.450000,13.144,-10.738,-1.32145
521.451000,13.144,-10.738,-1.32162
521.453000,13.144,-10.738,-1.32150
521.454000,13.144,-10.738,-1.32155
521.455000,13.144,-10.738,-1.32152
521.456000,13.144,-10.738,-1.32142
521.457000,13.144,-10.738,-1.32139
521.458000,13.144,-10.738,-1.32128
521.459000,13.144,-10.738,-1.32117
521.460000,13.144,-10.738,-1.32114
521.461000,13.144,-10.738,-1.32105
521.462000,13.144,-10.738,-1.32105
521.463000,13.144,-10.738,-1.32107
521.464000,13.144,-10.738,-1.32105
521.465000,13.144,-10.738,-1.32096
521.466000,13.144,-10.738,-1.32099
521.467000,13.144,-10.738,-1.32095
521.468000,13.144,-10.738,-1.32092
521.469000,13.144,-10.738,-1.32077
521.470000,13.144,-10.738,-1.32081
521.471000,13.144,-10.738,-1.32088
521.472000,13.144,-10.738,-1.32080
521.473000,13.144,-10.738,-1.32071
521.474000,13.144,-10.738,-1.32070
521.475000,13.144,-10.738,-1.32065
521.476000,13.144,-10.738,-1.32064
521.477000,13.144,-10.738,-1.32057
521.478000,13.144,-10.738,-1.32051
521.479000,13.144,-10.738,-1.32038
521.480000,13.144,-10.738,-1.32030
521.481000,13.144,-10.738,-1.32025
521.482000,13.144,-10.738,-1.32023
521.483000,13.144,-10.738,-1.32023
521.484000,13.144,-10.738,-1.32006
521.485000,13.144,-10.738,-1.32014
521.486000,13.144,-10.738,-1.32018
521.487000,13.144,-10.738,-1.32025
521.488000,13.144,-10.738,-1.32020
521.489000,13.144,-10.738,-1.32020
521.490000,13.144,-10.738,-1.32019
521.491000,13.144,-10.738,-1.32019
521.492000,13.144,-10.738,-1.32003
521.493000,13.144,-10.738,-1.32004
521.494000,13.144,-10.738,-1.31990
521.495000,13.144,-10.738,-1.31987
521.496000,13.144,-10.738,-1.31977
521.497000,13.144,-10.738,-1.31984
521.498000,13.144,-10.738,-1.31997
521.499000,13.144,-10.738,-1.32005
521.500000,13.144,-10.738,-1.31996
521.501000,13.144,-10.738,-1.31999
521.502000,13.144,-10.738,-1.31978
521.503000,13.144,-10.738,-1.31967
521.504000,13.144,-10.738,-1.31974
521.505000,13.144,-10.738,-1.31976
521.506000,13.144,-10.738,-1.31970
521.507000,13.144,-10.738,-1.31966
521.508000,13.144,-10.738,-1.31971
521.509000,13.144,-10.738,-1.31979
521.510000,13.144,-10.738,-1.31989
521.511000,13.144,-10.738,-1.31997
521.512000,13.144,-10.738,-1.31990
521.513000,13.144,-10.738,-1.31992
521.514000,13.144,-10.738,-1.31988
521.515000,13.144,-10.738,-1.31984
521.516000,13.144,-10.738,-1.31977
521.517000,13.144,-10.738,-1.31984
521.518000,13.144,-10.738,-1.31994
521.519000,13.144,-10.738,-1.31997
521.520000,13.144,-10.738,-1.32006
521.521000,13.144,-10.738,-1.32022
521.522000,13.144,-10.738,-1.32019
521.523000,13.144,-10.738,-1.32022
521.524000,13.144,-10.738,-1.32030
521.525000,13.144,-10.738,-1.32033
521.526000,13.144,-10.738,-1.32032
521.527000,13.144,-10.738,-1.32031
521.528000,13.144,-10.738,-1.32023
521.529000,13.144,-10.738,-1.32026
521.530000,13.144,-10.738,-1.32029
521.531000,13.144,-10.738,-1.32020
521.532000,13.144,-10.738,-1.32029
521.533000,13.144,-10.738,-1.32022
521.534000,13.144,-10.738,-1.32018
521.535000,13.144,-10.738,-1.32016
521.536000,13.144,-10.738,-1.32015
521.537000,13.144,-10.738,-1.32024
521.538000,13.144,-10.738,-1.32029
521.539000,13.144,-10.738,-1.32013
521.540000,13.144,-10.738,-1.32001
521.541000,13.144,-10.738,-1.31997
521.542000,13.144,-10.738,-1.31985
521.543000,13.144,-10.738,-1.31992
521.544000,13.144,-10.738,-1.31980
521.545000,13.144,-10.738,-1.31973
521.546000,13.144,-10.738,-1.31977
521.547000,13.144,-10.738,-1.31995
521.549000,13.144,-10.738,-1.32029
521.550000,13.144,-10.738,-1.32012
521.551000,13.144,-10.738,-1.32015
521.552000,13.144,-10.738,-1.32018
521.553000,13.144,-10.738,-1.32013
521.554000,13.144,-10.738,-1.32017
521.555000,13.144,-10.738,-1.32010
521.556000,13.144,-10.738,-1.32019
521.557000,13.144,-10.738,-1.32017
521.558000,13.144,-10.738,-1.32027
521.560000,13.144,-10.738,-1.32015
521.561000,13.144,-10.738,-1.32018
521.562000,13.144,-10.738,-1.32031
521.563000,13.144,-10.738,-1.32032
521.564000,13.144,-10.738,-1.32016
521.565000,13.144,-10.738,-1.32021
521.566000,13.144,-10.738,-1.32034
521.567000,13.144,-10.738,-1.32031
521.568000,13.144,-10.738,-1.32022
521.569000,13.144,-10.738,-1.32009
521.570000,13.144,-10.738,-1.32012
521.571000,13.144,-10.738,-1.32009
521.572000,13.144,-10.738,-1.32007
521.573000,13.144,-10.738,-1.32001
521.574000,13.144,-10.738,-1.31998
521.575000,13.144,-10.738,-1.32005
521.576000,13.144,-10.738,-1.32009
521.577000,13.144,-10.738,-1.32011
521.578000,13.144,-10.738,-1.32006
521.579000,13.144,-10.738,-1.32003
521.580000,13.144,-10.738,-1.31993
521.581000,13.144,-10.738,-1.32006
521.582000,13.144,-10.738,-1.32005
521.583000,13.144,-10.738,-1.32015
521.585000,13.144,-10.738,-1.32029
521.586000,13.144,-10.738,-1.32023
521.587000,13.144,-10.738,-1.32029
521.588000,13.144,-10.738,-1.32024
521.590000,13.144,-10.738,-1.32016
521.591000,13.144,-10.738,-1.32016
521.592000,13.144,-10.738,-1.32014
521.593000,13.144,-10.738,-1.32021
521.594000,13.144,-10.738,-1.32020
521.595000,13.144,-10.738,-1.32020
521.596000,13.144,-10.738,-1.32016
521.597000,13.144,-10.738,-1.32013
521.598000,13.144,-10.738,-1.32012
521.599000,13.144,-10.738,-1.32002
521.600000,13.144,-10.738,-1.31988
521.601000,13.144,-10.738,-1.31997
521.602000,13.144,-10.738,-1.31998
521.603000,13.144,-10.738,-1.31993
521.604000,13.144,-10.738,-1.31997
521.605000,13.144,-10.738,-1.31992
521.606000,13.144,-10.738,-1.31987
521.607000,13.144,-10.738,-1.31990
521.608000,13.144,-10.738,-1.31994
521.609000,13.144,-10.738,-1.31992
521.610000,13.144,-10.738,-1.31982
521.611000,13.144,-10.738,-1.31959
521.612000,13.144,-10.738,-1.31956
521.613000,13.144,-10.738,-1.31944
521.614000,13.143,-10.738,-1.31951
521.615000,13.143,-10.738,-1.31957
521.616000,13.143,-10.738,-1.31959
521.617000,13.143,-10.738,-1.31970
521.618000,13.143,-10.738,-1.31964
521.619000,13.143,-10.738,-1.31981
521.620000,13.143,-10.738,-1.31985
521.621000,13.143,-10.738,-1.31988
521.622000,13.143,-10.738,-1.31982
521.623000,13.143,-10.738,-1.31984
521.624000,13.143,-10.738,-1.31977
521.625000,13.143,-10.738,-1.31962
521.626000,13.143,-10.738,-1.31967
521.627000,13.143,-10.738,-1.31964
521.628000,13.143,-10.738,-1.31959
521.629000,13.143,-10.738,-1.31950
521.630000,13.143,-10.738,-1.31955
521.631000,13.143,-10.738,-1.31970
521.632000,13.143,-10.738,-1.31971
521.634000,13.143,-10.738,-1.31968
521.635000,13.143,-10.738,-1.31964
521.636000,13.143,-10.738,-1.31959
521.637000,13.143,-10.738,-1.31949
521.638000,13.143,-10.738,-1.31944
521.639000,13.143,-10.738,-1.31947
521.640000,13.143,-10.738,-1.31955
521.641000,13.143,-10.739,-1.31950
521.642000,13.143,-10.739,-1.31961
521.643000,13.143,-10.739,-1.31963
521.644000,13.143,-10.739,-1.31956
521.645000,13.143,-10.739,-1.31954
521.646000,13.143,-10.739,-1.31943
521.647000,13.143,-10.739,-1.31948
521.648000,13.143,-10.739,-1.31941
521.649000,13.143,-10.739,-1.31947
521.650000,13.143,-10.739,-1.31935
521.651000,13.143,-10.739,-1.31938
521.652000,13.143,-10.739,-1.31929
521.653000,13.143,-10.739,-1.31914
521.654000,13.143,-10.739,-1.31912
521.655000,13.143,-10.739,-1.31913
521.656000,13.143,-10.739,-1.31913
521.657000,13.143,-10.739,-1.31910
521.658000,13.143,-10.739,-1.31919
521.659000,13.143,-10.739,-1.31930
521.660000,13.143,-10.739,-1.31933
521.661000,13.143,-10.739,-1.31939
521.662000,13.143,-10.739,-1.31946
521.664000,13.143,-10.739,-1.31946
521.665000,13.143,-10.739,-1.31958
521.666000,13.143,-10.739,-1.31960
521.667000,13.143,-10.739,-1.31963
521.668000,13.143,-10.739,-1.31959
521.669000,13.143,-10.739,-1.31962
521.670000,13.143,-10.739,-1.31967
521.671000,13.143,-10.739,-1.31966
521.672000,13.143,-10.739,-1.31962
521.673000,13.143,-10.739,-1.31970
521.674000,13.143,-10.739,-1.31982
521.675000,13.143,-10.739,-1.31982
521.676000,13.143,-10.739,-1.31980
521.677000,13.143,-10.739,-1.31984
521.678000,13.143,-10.739,-1.31980
521.679000,13.143,-10.739,-1.31981
521.680000,13.143,-10.739,-1.31984
521.681000,13.143,-10.739,-1.31997
521.682000,13.143,-10.739,-1.31995
521.683000,13.143,-10.739,-1.31996
521.684000,13.143,-10.739,-1.31999
521.685000,13.143,-10.739,-1.32003
521.686000,13.143,-10.739,-1.32006
521.687000,13.143,-10.739,-1.31996
521.688000,13.143,-10.739,-1.31983
521.689000,13.143,-10.739,-1.31983
521.690000,13.143,-10.739,-1.31977
521.691000,13.143,-10.739,-1.31981
521.692000,13.143,-10.739,-1.31994
521.694000,13.143,-10.739,-1.31984
521.695000,13.143,-10.739,-1.31976
521.696000,13.143,-10.739,-1.31959
521.697000,13.143,-10.739,-1.31964
521.698000,13.143,-10.739,-1.31961
521.699000,13.143,-10.739,-1.31954
521.700000,13.143,-10.739,-1.31959
521.701000,13.143,-10.739,-1.31952
521.702000,13.143,-10.739,-1.31945
521.704000,13.143,-10.739,-1.31953
521.705000,13.143,-10.739,-1.31949
521.706000,13.143,-10.739,-1.31957
521.707000,13.143,-10.739,-1.31963
521.708000,13.143,-10.739,-1.31969
521.709000,13.143,-10.739,-1.31964
521.710000,13.143,-10.739,-1.31957
521.711000,13.143,-10.739,-1.31948
521.712000,13.143,-10.739,-1.31962
521.713000,13.143,-10.739,-1.31965
521.714000,13.143,-10.739,-1.31958
521.715000,13.143,-10.739,-1.31953
521.716000,13.143,-10.739,-1.31945
521.717000,13.143,-10.739,-1.31957
521.718000,13.143,-10.739,-1.31957
521.719000,13.143,-10.739,-1.31959
521.720000,13.143,-10.739,-1.31954
521.721000,13.143,-10.739,-1.31957
521.722000,13.143,-10.739,-1.31960
521.723000,13.143,-10.739,-1.31957
521.724000,13.143,-10.739,-1.31947
521.725000,13.143,-10.739,-1.31956
521.726000,13.143,-10.739,-1.31958
521.727000,13.143,-10.739,-1.31971
521.728000,13.143,-10.739,-1.31962
521.729000,13.143,-10.739,-1.31964
521.730000,13.143,-10.739,-1.31965
521.731000,13.143,-10.739,-1.31967
521.732000,13.143,-10.739,-1.31972
521.733000,13.143,-10.739,-1.31965
521.734000,13.143,-10.739,-1.31959
521.735000,13.143,-10.739,-1.31957
521.736000,13.143,-10.739,-1.31957
521.737000,13.143,-10.739,-1.31954
521.738000,13.143,-10.739,-1.31948
521.739000,13.143,-10.739,-1.31946
521.740000,13.143,-10.739,-1.31949
521.741000,13.143,-10.739,-1.31954
521.742000,13.143,-10.739,-1.31941
521.743000,13.143,-10.739,-1.31956
521.744000,13.143,-10.739,-1.31954
521.745000,13.143,-10.739,-1.31961
521.746000,13.143,-10.739,-1.31967
521.747000,13.143,-10.739,-1.31961
521.748000,13.143,-10.739,-1.31944
521.749000,13.143,-10.739,-1.31950
521.750000,13.143,-10.739,-1.31950
521.751000,13.143,-10.739,-1.31945
521.752000,13.143,-10.739,-1.31941
521.753000,13.143,-10.739,-1.31954
521.754000,13.143,-10.739,-1.31959
521.755000,13.143,-10.739,-1.31964
521.756000,13.143,-10.739,-1.31961
521.757000,13.143,-10.739,-1.31959
521.758000,13.143,-10.739,-1.31969
521.759000,13.143,-10.739,-1.31966
521.760000,13.143,-10.739,-1.31970
521.761000,13.143,-10.739,-1.31965
521.762000,13.143,-10.739,-1.31971
521.763000,13.143,-10.739,-1.31955
521.764000,13.143,-10.739,-1.31960
521.765000,13.143,-10.739,-1.31955
521.766000,13.143,-10.739,-1.31954
521.767000,13.143,-10.739,-1.31958
521.768000,13.143,-10.739,-1.31938
521.770000,13.143,-10.739,-1.31921
521.771000,13.143,-10.739,-1.31934
521.772000,13.143,-10.739,-1.31938
521.773000,13.143,-10.739,-1.31947
521.774000,13.143,-10.739,-1.31948
521.775000,13.143,-10.739,-1.31938
521.776000,13.143,-10.739,-1.31943
521.777000,13.143,-10.739,-1.31953
521.778000,13.143,-10.739,-1.31965
521.779000,13.143,-10.739,-1.31968
521.780000,13.143,-10.739,-1.31979
521.781000,13.143,-10.739,-1.31962
521.782000,13.143,-10.739,-1.31982
521.783000,13.143,-10.739,-1.31971
521.784000,13.143,-10.739,-1.31968
521.785000,13.143,-10.739,-1.31968
521.786000,13.143,-10.739,-1.31965
521.787000,13.143,-10.739,-1.31972
521.788000,13.143,-10.739,-1.31959
521.789000,13.143,-10.739,-1.31963
521.790000,13.143,-10.739,-1.31965
521.791000,13.143,-10.739,-1.31964
521.792000,13.143,-10.739,-1.31958
521.793000,13.143,-10.739,-1.31956
521.794000,13.143,-10.739,-1.31946
521.795000,13.143,-10.739,-1.31967
521.796000,13.143,-10.739,-1.31959
521.797000,13.143,-10.739,-1.31958
521.798000,13.143,-10.739,-1.31960
521.799000,13.143,-10.739,-1.31970
521.800000,13.143,-10.739,-1.31971
521.801000,13.143,-10.739,-1.31976
521.802000,13.143,-10.739,-1.31972
521.803000,13.143,-10.739,-1.31968
521.804000,13.143,-10.739,-1.31974
521.805000,13.143,-10.739,-1.31966
521.806000,13.143,-10.739,-1.31973
521.807000,13.143,-10.739,-1.31989
521.808000,13.143,-10.739,-1.31983
521.810000,13.143,-10.739,-1.31973
521.811000,13.143,-10.739,-1.31969
521.812000,13.143,-10.739,-1.31973
521.813000,13.143,-10.739,-1.31976
521.814000,13.143,-10.739,-1.31987
521.815000,13.143,-10.739,-1.31978
521.816000,13.143,-10.739,-1.31983
521.817000,13.143,-10.739,-1.31988
521.818000,13.143,-10.739,-1.31994
521.819000,13.143,-10.739,-1.31985
521.820000,13.143,-10.739,-1.31990
521.821000,13.143,-10.739,-1.31997
521.823000,13.143,-10.739,-1.32001
521.824000,13.143,-10.739,-1.32008
521.825000,13.143,-10.739,-1.32006
521.826000,13.143,-10.739,-1.32001
521.827000,13.143,-10.739,-1.31994
521.828000,13.143,-10.739,-1.31980
521.829000,13.143,-10.739,-1.31979
521.830000,13.143,-10.739,-1.31974
521.831000,13.143,-10.739,-1.31978
521.832000,13.143,-10.739,-1.31971
521.833000,13.143,-10.739,-1.31969
521.834000,13.143,-10.739,-1.31971
521.835000,13.143,-10.739,-1.31971
521.836000,13.143,-10.739,-1.31976
521.837000,13.143,-10.739,-1.31977
521.838000,13.143,-10.739,-1.31991
521.840000,13.143,-10.739,-1.32020
521.841000,13.143,-10.739,-1.32015
521.842000,13.143,-10.739,-1.32010
521.843000,13.143,-10.739,-1.32007
521.844000,13.143,-10.739,-1.32007
521.845000,13.143,-10.739,-1.32002
521.846000,13.143,-10.739,-1.32001
521.847000,13.143,-10.739,-1.32010
521.848000,13.143,-10.739,-1.32019
521.849000,13.143,-10.739,-1.32012
521.850000,13.143,-10.739,-1.31994
521.851000,13.143,-10.739,-1.31991
521.852000,13.143,-10.739,-1.31993
521.853000,13.143,-10.739,-1.32000
521.854000,13.143,-10.739,-1.32004
521.855000,13.143,-10.739,-1.32015
521.856000,13.143,-10.739,-1.32001
521.857000,13.143,-10.739,-1.32004
521.858000,13.143,-10.739,-1.32008
521.859000,13.143,-10.739,-1.32011
521.860000,13.143,-10.739,-1.32002
521.861000,13.143,-10.739,-1.32004
521.862000,13.143,-10.740,-1.32005
521.863000,13.143,-10.740,-1.31993
521.865000,13.143,-10.740,-1.31986
521.866000,13.143,-10.740,-1.31985
521.867000,13.143,-10.740,-1.31992
521.868000,13.143,-10.740,-1.31991
521.869000,13.143,-10.740,-1.31993
521.870000,13.143,-10.740,-1.32004
521.871000,13.143,-10.740,-1.31991
521.872000,13.143,-10.740,-1.31991
521.873000,13.143,-10.740,-1.31992
521.874000,13.143,-10.740,-1.31992
521.875000,13.143,-10.740,-1.31988
521.876000,13.143,-10.740,-1.31982
521.877000,13.143,-10.740,-1.31980
521.878000,13.143,-10.740,-1.31977
521.879000,13.143,-10.740,-1.31977
521.880000,13.143,-10.740,-1.31972
521.881000,13.143,-10.740,-1.31972
521.882000,13.143,-10.740,-1.31979
521.883000,13.142,-10.740,-1.31968
521.884000,13.142,-10.740,-1.31972
521.885000,13.142,-10.740,-1.31972
521.886000,13.142,-10.740,-1.31982
521.887000,13.142,-10.740,-1.31990
521.888000,13.142,-10.740,-1.31983
521.889000,13.142,-10.740,-1.31972
521.890000,13.142,-10.740,-1.31967
521.891000,13.142,-10.740,-1.31962
521.892000,13.142,-10.740,-1.31962
521.893000,13.142,-10.740,-1.31966
521.894000,13.142,-10.740,-1.31961
521.895000,13.142,-10.740,-1.31956
521.896000,13.142,-10.740,-1.31962
521.898000,13.142,-10.740,-1.31961
521.899000,13.142,-10.740,-1.31949
521.900000,13.142,-10.740,-1.31959
521.901000,13.142,-10.740,-1.31964
521.902000,13.142,-10.740,-1.31975
521.903000,13.142,-10.740,-1.31982
521.904000,13.142,-10.740,-1.31980
521.905000,13.142,-10.740,-1.31986
521.906000,13.142,-10.740,-1.31988
521.907000,13.142,-10.740,-1.31979
521.908000,13.142,-10.740,-1.31963
521.909000,13.142,-10.740,-1.31960
521.910000,13.142,-10.740,-1.31955
521.911000,13.142,-10.740,-1.31962
521.912000,13.142,-10.740,-1.31970
521.913000,13.142,-10.740,-1.31981
521.914000,13.142,-10.740,-1.31969
521.915000,13.142,-10.740,-1.31979
521.916000,13.142,-10.740,-1.31979
521.917000,13.142,-10.740,-1.31982
521.918000,13.142,-10.740,-1.31982
521.919000,13.142,-10.740,-1.31977
521.920000,13.142,-10.740,-1.31981
521.921000,13.142,-10.740,-1.31986
521.922000,13.142,-10.740,-1.31974
521.923000,13.142,-10.740,-1.31973
521.924000,13.142,-10.740,-1.31978
521.925000,13.142,-10.740,-1.31985
521.926000,13.142,-10.740,-1.31983
521.927000,13.142,-10.740,-1.31970
521.928000,13.142,-10.740,-1.31976
521.929000,13.142,-10.740,-1.31971
521.930000,13.142,-10.740,-1.31981
521.931000,13.142,-10.740,-1.31986
521.932000,13.142,-10.740,-1.31990
521.933000,13.142,-10.740,-1.31999
521.934000,13.142,-10.740,-1.31994
521.935000,13.142,-10.740,-1.31978
521.936000,13.142,-10.740,-1.31990
521.937000,13.142,-10.740,-1.31987
521.938000,13.142,-10.740,-1.31981
521.939000,13.142,-10.740,-1.31969
521.940000,13.142,-10.740,-1.31967
521.941000,13.142,-10.740,-1.31965
521.942000,13.142,-10.740,-1.31962
521.943000,13.142,-10.740,-1.31966
521.944000,13.142,-10.740,-1.31971
521.945000,13.142,-10.740,-1.31981
521.946000,13.142,-10.740,-1.31987
521.947000,13.142,-10.740,-1.32003
521.948000,13.142,-10.740,-1.31996
521.949000,13.142,-10.740,-1.31997
521.950000,13.142,-10.740,-1.31985
521.951000,13.142,-10.740,-1.31988
521.952000,13.142,-10.740,-1.31988
521.953000,13.142,-10.740,-1.31993
521.954000,13.142,-10.740,-1.32000
521.955000,13.142,-10.740,-1.32007
521.956000,13.142,-10.740,-1.32004
521.957000,13.142,-10.740,-1.32001
521.958000,13.142,-10.740,-1.31992
521.959000,13.142,-10.740,-1.31989
521.960000,13.142,-10.740,-1.31980
521.961000,13.142,-10.740,-1.31978
521.962000,13.142,-10.740,-1.31983
521.963000,13.142,-10.740,-1.31993
521.964000,13.142,-10.740,-1.31979
521.965000,13.142,-10.740,-1.31981
521.966000,13.142,-10.740,-1.31967
521.967000,13.142,-10.740,-1.31967
521.968000,13.142,-10.740,-1.31982
521.969000,13.142,-10.740,-1.31977
521.970000,13.142,-10.740,-1.31985
521.971000,13.142,-10.740,-1.31986
521.972000,13.142,-10.740,-1.32002
521.974000,13.142,-10.740,-1.32020
521.975000,13.142,-10.740,-1.32021
521.976000,13.142,-10.740,-1.32016
521.977000,13.142,-10.740,-1.32006
521.978000,13.142,-10.740,-1.32001
521.979000,13.142,-10.740,-1.32006
521.980000,13.142,-10.740,-1.32006
521.981000,13.142,-10.740,-1.32025
521.982000,13.142,-10.740,-1.32023
521.983000,13.142,-10.740,-1.32024
521.984000,13.142,-10.740,-1.32034
521.985000,13.142,-10.740,-1.32038
521.986000,13.142,-10.740,-1.32036
521.987000,13.142,-10.740,-1.32022
521.988000,13.142,-10.740,-1.32027
521.989000,13.142,-10.740,-1.32032
521.990000,13.142,-10.740,-1.32030
521.991000,13.142,-10.740,-1.32027
