t,predict_ms,update_ms
96.152000,0.11,0.01
96.153000,0.10,0.01
96.154000,0.10,0.01
96.156000,0.11,0.01
96.157000,0.09,0.01
96.158000,0.11,0.01
96.159000,0.09,0.01
96.160000,0.08,0.01
96.161000,0.10,0.01
96.163000,0.12,0.01
96.164000,0.15,0.01
96.165000,0.10,0.01
96.166000,0.11,0.01
96.167000,0.11,0.01
96.168000,0.12,0.01
96.170000,0.13,0.01
96.171000,0.11,0.01
96.172000,0.08,0.01
96.173000,0.11,0.01
96.174000,0.08,0.01
96.175000,0.09,0.01
96.176000,0.07,0.01
96.177000,0.11,0.01
96.178000,0.09,0.01
96.179000,0.09,0.01
96.180000,0.12,0.01
96.181000,0.11,0.01
96.182000,0.10,0.01
96.183000,0.11,0.01
96.184000,0.15,0.01
96.185000,0.12,0.01
96.186000,0.08,0.01
96.187000,0.10,0.01
96.188000,0.11,0.01
96.189000,0.10,0.01
96.190000,0.08,0.01
96.191000,0.08,0.01
96.192000,0.08,0.01
96.193000,0.07,0.00
96.195000,0.11,0.01
96.196000,0.08,0.01
96.197000,0.11,0.01
96.198000,0.09,0.01
96.199000,0.08,0.01
96.200000,0.14,0.01
96.201000,0.09,0.01
96.202000,0.08,0.01
96.204000,0.09,0.01
96.205000,0.10,0.01
96.206000,0.08,0.01
96.208000,0.09,0.01
96.209000,0.08,0.01
96.210000,0.10,0.01
96.211000,0.10,0.01
96.212000,0.08,0.01
96.213000,0.11,0.01
96.214000,0.08,0.01
96.215000,0.11,0.01
96.216000,0.12,0.01
96.217000,0.12,0.01
96.218000,0.10,0.01
96.219000,0.13,0.01
96.220000,0.11,0.01
96.221000,0.09,0.01
96.222000,0.08,0.01
96.223000,0.10,0.01
96.224000,0.10,0.05
96.225000,0.09,0.01
96.226000,0.08,0.01
96.227000,0.09,0.01
96.228000,0.27,0.01
96.229000,0.09,0.01
96.230000,0.10,0.01
96.231000,0.12,0.01
96.232000,0.18,0.01
96.233000,0.13,0.01
96.234000,0.12,0.01
96.235000,0.09,0.01
96.236000,0.11,0.01
96.237000,0.12,0.01
96.238000,0.10,0.01
96.239000,0.11,0.01
96.240000,0.10,0.01
96.241000,0.09,0.01
96.242000,0.09,0.01
96.243000,0.08,0.01
96.244000,0.10,0.01
96.245000,0.12,0.01
96.246000,0.11,0.01
96.247000,0.12,0.01
96.248000,0.11,0.01
96.249000,0.09,0.02
96.250000,0.15,0.01
96.251000,0.10,0.01
96.252000,0.14,0.01
96.253000,0.09,0.01
96.254000,0.09,0.01
96.255000,0.08,0.01
96.256000,0.11,0.01
96.257000,0.09,0.01
96.258000,0.11,0.01
96.259000,0.08,0.01
96.260000,0.09,0.01
96.261000,0.09,0.01
96.262000,0.10,0.01
96.263000,0.11,0.01
96.264000,0.08,0.01
96.265000,0.09,0.01
96.266000,0.08,0.01
96.268000,0.15,0.01
96.269000,0.15,0.01
96.270000,0.11,0.01
96.271000,0.10,0.01
96.272000,0.10,0.01
96.273000,0.10,0.01
96.274000,0.08,0.01
96.275000,0.11,0.01
96.276000,0.09,0.01
96.277000,0.08,0.01
96.278000,0.11,0.01
96.279000,0.09,0.01
96.280000,0.08,0.01
96.281000,0.08,0.01
96.282000,0.11,0.01
96.283000,0.14,0.01
96.284000,0.08,0.01
96.285000,0.10,0.01
96.286000,0.14,0.01
96.287000,0.09,0.01
96.288000,0.16,0.01
96.289000,0.11,0.01
96.290000,0.11,0.01
96.291000,0.11,0.01
96.292000,0.09,0.01
96.293000,0.10,0.01
96.294000,0.10,0.01
96.295000,0.12,0.01
96.296000,0.16,0.01
96.297000,0.11,0.01
96.298000,0.08,0.01
96.300000,0.11,0.01
96.301000,0.07,0.01
96.302000,0.09,0.01
96.303000,0.10,0.01
96.304000,0.10,0.01
96.305000,0.17,0.01
96.306000,0.08,0.01
96.307000,0.11,0.01
96.308000,0.12,0.01
96.309000,0.09,0.01
96.310000,0.26,0.01
96.311000,0.09,0.01
96.312000,0.14,0.01
96.314000,0.10,0.01
96.315000,0.10,0.01
96.316000,0.08,0.01
96.317000,0.11,0.01
96.318000,0.10,0.01
96.319000,0.12,0.01
96.320000,0.10,0.01
96.321000,0.10,0.01
96.322000,0.09,0.01
96.323000,0.11,0.01
96.324000,0.14,0.01
96.325000,0.08,0.01
96.326000,0.07,0.01
96.327000,0.08,0.01
96.328000,0.17,0.01
96.329000,0.12,0.01
96.330000,0.12,0.01
96.331000,0.08,0.01
96.332000,0.09,0.01
96.333000,0.14,0.01
96.334000,0.12,0.01
96.335000,0.15,0.01
96.336000,0.12,0.01
96.337000,0.08,0.01
96.338000,0.10,0.01
96.339000,0.12,0.01
96.340000,0.16,0.01
96.341000,0.10,0.01
96.342000,0.09,0.01
96.343000,0.08,0.01
96.345000,0.19,0.02
96.346000,0.10,0.01
96.347000,0.11,0.01
96.348000,0.13,0.01
96.349000,0.09,0.01
96.350000,0.11,0.01
96.351000,0.11,0.01
96.353000,0.11,0.01
96.354000,0.09,0.01
96.355000,0.12,0.01
96.356000,0.09,0.01
96.358000,0.09,0.01
96.359000,0.09,0.01
96.360000,0.10,0.01
96.361000,0.11,0.01
96.362000,0.11,0.01
96.363000,0.10,0.01
96.364000,0.10,0.01
96.365000,0.09,0.01
96.366000,0.10,0.01
96.367000,0.08,0.01
96.368000,0.11,0.01
96.369000,0.12,0.01
96.370000,0.36,0.03
96.371000,0.08,0.01
96.372000,0.11,0.01
96.373000,0.10,0.01
96.374000,0.11,0.01
96.375000,0.08,0.01
96.376000,0.07,0.01
96.377000,0.11,0.01
96.378000,0.11,0.01
96.379000,0.11,0.01
96.380000,0.10,0.01
96.381000,0.09,0.01
96.382000,0.10,0.01
96.383000,0.08,0.01
96.384000,0.08,0.01
96.385000,0.09,0.01
96.386000,0.12,0.01
96.387000,0.10,0.01
96.388000,0.08,0.01
96.389000,0.10,0.01
96.390000,0.14,0.01
96.391000,0.10,0.01
96.392000,0.08,0.01
96.393000,0.10,0.01
96.394000,0.09,0.01
96.396000,0.11,0.01
96.397000,0.11,0.01
96.398000,0.08,0.01
96.399000,0.10,0.01
96.400000,0.15,0.01
96.401000,0.10,0.01
96.402000,0.10,0.01
96.403000,0.16,0.01
96.404000,0.14,0.01
96.405000,0.14,0.01
96.406000,0.08,0.01
96.407000,0.12,0.01
96.408000,0.11,0.01
96.409000,0.09,0.01
96.410000,0.10,0.01
96.411000,0.14,0.01
96.412000,0.12,0.01
96.413000,0.11,0.01
96.414000,0.10,0.01
96.415000,0.25,0.01
96.416000,0.12,0.01
96.417000,0.10,0.01
96.418000,0.12,0.01
96.419000,0.10,0.01
96.420000,0.17,0.01
96.421000,0.09,0.01
96.422000,0.12,0.01
96.423000,0.09,0.01
96.424000,0.09,0.01
96.425000,0.10,0.01
96.426000,0.08,0.01
96.427000,0.13,0.01
96.428000,0.10,0.01
96.430000,0.16,0.01
96.431000,0.07,0.00
96.432000,0.12,0.01
96.434000,0.13,0.01
96.435000,0.38,0.01
96.436000,0.09,0.01
96.437000,0.09,0.01
96.438000,0.09,0.01
96.439000,0.10,0.01
96.440000,0.12,0.01
96.441000,0.12,0.01
96.442000,0.10,0.01
96.443000,0.10,0.01
96.444000,0.09,0.01
96.445000,0.16,0.01
96.446000,0.09,0.01
96.447000,0.09,0.01
96.448000,0.13,0.01
96.449000,0.10,0.01
96.450000,0.10,0.01
96.451000,0.08,0.01
96.452000,0.12,0.01
96.453000,0.10,0.01
96.454000,0.11,0.01
96.455000,0.11,0.01
96.456000,0.11,0.01
96.457000,0.09,0.01
96.458000,0.08,0.01
96.459000,0.08,0.01
96.460000,0.11,0.01
96.461000,0.11,0.01
96.462000,0.09,0.01
96.463000,0.09,0.01
96.464000,0.08,0.01
96.465000,0.11,0.01
96.466000,0.11,0.01
96.467000,0.08,0.01
96.469000,0.14,0.01
96.470000,0.32,0.01
96.471000,0.11,0.01
96.472000,0.10,0.01
96.473000,0.11,0.01
96.474000,0.11,0.01
96.475000,0.09,0.01
96.476000,0.07,0.00
96.477000,0.09,0.01
96.478000,0.08,0.01
96.479000,0.10,0.01
96.480000,0.11,0.01
96.481000,0.07,0.00
96.482000,0.11,0.01
96.484000,0.09,0.01
96.485000,0.12,0.01
96.486000,0.07,0.00
96.488000,0.11,0.01
96.489000,0.11,0.01
96.490000,0.10,0.01
96.491000,0.12,0.01
96.492000,0.08,0.01
96.493000,0.10,0.01
96.494000,0.11,0.01
96.495000,0.10,0.01
96.496000,0.08,0.01
96.497000,0.12,0.01
96.498000,0.12,0.01
96.500000,0.11,0.01
96.501000,0.10,0.01
96.502000,0.11,0.01
96.503000,0.10,0.01
96.504000,0.08,0.01
96.505000,0.10,0.01
96.506000,0.09,0.01
96.507000,0.09,0.01
96.508000,0.10,0.01
96.509000,0.10,0.01
96.510000,0.10,0.01
96.511000,0.08,0.01
96.512000,0.13,0.01
96.513000,0.11,0.01
96.514000,0.12,0.01
96.515000,0.21,0.01
96.516000,0.11,0.01
96.517000,0.11,0.01
96.518000,0.15,0.01
96.520000,0.12,0.01
96.521000,0.08,0.01
96.522000,0.09,0.01
96.523000,0.11,0.01
96.524000,0.09,0.01
96.525000,0.11,0.01
96.526000,0.08,0.01
96.527000,0.11,0.01
96.528000,0.12,0.01
96.529000,0.12,0.01
96.530000,0.10,0.01
96.531000,0.12,0.01
96.532000,0.10,0.01
96.533000,0.12,0.01
96.534000,0.10,0.01
96.535000,0.11,0.01
96.536000,0.08,0.01
96.537000,0.10,0.01
96.539000,0.12,0.01
96.540000,0.08,0.01
96.541000,0.09,0.01
96.542000,0.11,0.01
96.543000,0.11,0.01
96.544000,0.11,0.01
96.545000,0.09,0.01
96.546000,0.12,0.01
96.547000,0.11,0.01
96.548000,0.11,0.01
96.549000,0.10,0.01
96.550000,0.11,0.01
96.551000,0.16,0.01
96.552000,0.11,0.01
96.553000,0.11,0.01
96.554000,0.09,0.01
96.555000,0.11,0.01
96.556000,0.09,0.01
96.557000,0.11,0.01
96.558000,0.08,0.01
96.559000,0.11,0.01
96.560000,0.11,0.01
96.561000,0.11,0.01
96.562000,0.11,0.01
96.563000,0.09,0.01
96.564000,0.10,0.01
96.565000,0.11,0.01
96.566000,0.10,0.01
96.567000,0.12,0.01
96.568000,0.11,0.01
96.569000,0.09,0.01
96.570000,0.08,0.01
96.571000,0.15,0.01
96.572000,0.10,0.01
96.573000,0.10,0.01
96.574000,0.10,0.01
96.575000,0.10,0.01
96.576000,0.09,0.01
96.577000,0.09,0.01
96.578000,0.09,0.01
96.579000,0.09,0.01
96.580000,0.11,0.01
96.581000,0.09,0.01
96.582000,0.11,0.01
96.583000,0.11,0.01
96.585000,0.13,0.01
96.586000,0.09,0.01
96.587000,0.09,0.01
96.588000,0.08,0.01
96.589000,0.09,0.01
96.590000,0.09,0.01
96.591000,0.08,0.01
96.592000,0.08,0.01
96.593000,0.09,0.01
96.594000,0.10,0.01
96.595000,0.11,0.01
96.596000,0.09,0.01
96.597000,0.10,0.01
96.598000,0.09,0.01
96.600000,0.11,0.01
96.601000,0.11,0.01
96.602000,0.10,0.01
96.603000,0.12,0.01
96.604000,0.11,0.01
96.605000,0.10,0.01
96.606000,0.10,0.01
96.607000,0.08,0.01
96.608000,0.09,0.01
96.609000,0.11,0.01
96.610000,0.09,0.01
96.611000,0.09,0.01
96.612000,0.11,0.01
96.613000,0.10,0.01
96.615000,0.10,0.01
96.616000,0.10,0.01
96.617000,0.10,0.01
96.618000,0.12,0.01
96.620000,0.10,0.01
96.621000,0.08,0.01
96.622000,0.11,0.01
96.623000,0.11,0.01
96.625000,0.10,0.01
96.626000,0.10,0.01
96.627000,0.08,0.01
96.628000,0.11,0.01
96.629000,0.11,0.01
96.630000,0.09,0.01
96.631000,0.11,0.01
96.632000,0.11,0.02
96.633000,0.11,0.01
96.634000,0.10,0.01
96.635000,0.31,0.01
96.636000,0.08,0.01
96.637000,0.11,0.01
96.638000,0.13,0.01
96.639000,0.11,0.01
96.641000,0.09,0.01
96.642000,0.11,0.01
96.643000,0.10,0.01
96.644000,0.13,0.01
96.645000,0.13,0.01
96.646000,0.10,0.01
96.647000,0.09,0.01
96.648000,0.09,0.01
96.649000,0.10,0.01
96.650000,0.08,0.01
96.651000,0.11,0.01
96.652000,0.12,0.01
96.653000,0.10,0.01
96.654000,0.09,0.01
96.655000,0.09,0.01
96.656000,0.08,0.01
96.657000,0.10,0.01
96.658000,0.08,0.01
96.659000,0.08,0.01
96.660000,0.10,0.01
96.661000,0.10,0.01
96.662000,0.11,0.01
96.663000,0.10,0.01
96.664000,0.11,0.01
96.665000,0.08,0.01
96.666000,0.10,0.01
96.668000,0.13,0.01
96.669000,0.11,0.01
96.670000,0.10,0.01
96.671000,0.08,0.02
96.672000,0.08,0.01
96.673000,0.08,0.01
96.674000,0.10,0.01
96.675000,0.08,0.01
96.676000,0.09,0.01
96.677000,0.08,0.01
96.679000,0.13,0.01
96.680000,0.11,0.01
96.681000,0.12,0.01
96.682000,0.11,0.01
96.683000,0.10,0.01
96.684000,0.10,0.01
96.685000,0.11,0.01
96.686000,0.07,0.00
96.687000,0.16,0.01
96.688000,0.08,0.01
96.689000,0.08,0.01
96.690000,0.10,0.01
96.691000,0.08,0.01
96.693000,0.10,0.01
96.694000,0.09,0.01
96.695000,0.10,0.01
96.696000,0.09,0.01
96.698000,0.12,0.01
96.699000,0.14,0.01
96.700000,0.11,0.01
96.701000,0.10,0.01
96.702000,0.11,0.01
96.703000,0.14,0.04
96.704000,0.08,0.01
96.705000,0.08,0.01
96.706000,0.09,0.01
96.707000,0.09,0.01
96.708000,0.08,0.01
96.709000,0.10,0.01
96.710000,0.09,0.01
96.711000,0.08,0.01
96.712000,0.08,0.01
96.713000,0.10,0.01
96.714000,0.09,0.01
96.715000,0.15,0.01
96.716000,0.11,0.01
96.717000,0.19,0.01
96.718000,0.12,0.01
96.719000,0.16,0.01
96.721000,0.09,0.01
96.722000,0.12,0.01
96.723000,0.13,0.01
96.724000,0.08,0.01
96.725000,0.07,0.00
96.726000,0.11,0.01
96.727000,0.13,0.01
96.728000,0.10,0.01
96.729000,0.12,0.01
96.730000,0.15,0.01
96.731000,0.08,0.05
96.732000,0.11,0.01
96.733000,0.11,0.01
96.734000,0.11,0.01
96.735000,0.10,0.01
96.736000,0.11,0.01
96.737000,0.10,0.01
96.738000,0.10,0.01
96.739000,0.11,0.01
96.740000,0.11,0.01
96.741000,0.08,0.01
96.742000,0.11,0.01
96.743000,0.11,0.01
96.744000,0.09,0.01
96.746000,0.11,0.01
96.747000,0.11,0.01
96.748000,0.12,0.01
96.749000,0.09,0.01
96.750000,0.11,0.01
96.751000,0.11,0.01
96.752000,0.09,0.01
96.754000,0.09,0.01
96.755000,0.10,0.01
96.756000,0.10,0.01
96.757000,0.09,0.01
96.758000,0.09,0.01
96.759000,0.07,0.00
96.760000,0.09,0.01
96.761000,0.11,0.01
96.762000,0.09,0.01
96.763000,0.10,0.01
96.764000,0.10,0.01
96.766000,0.12,0.01
96.767000,0.11,0.01
96.768000,0.11,0.01
96.769000,0.10,0.01
96.770000,0.10,0.01
96.771000,0.11,0.01
96.773000,0.10,0.01
96.774000,0.09,0.01
96.775000,0.08,0.01
96.776000,0.11,0.01
96.777000,0.10,0.01
96.778000,0.10,0.01
96.779000,0.09,0.01
96.780000,0.08,0.01
96.781000,0.10,0.01
96.782000,0.09,0.01
96.783000,0.09,0.01
96.784000,0.12,0.01
96.785000,0.11,0.03
96.786000,0.08,0.01
96.787000,0.08,0.01
96.788000,0.09,0.01
96.789000,0.10,0.01
96.790000,0.08,0.01
96.791000,0.08,0.01
96.792000,0.10,0.01
96.793000,0.10,0.01
96.794000,0.08,0.01
96.795000,0.09,0.01
96.796000,0.09,0.01
96.797000,0.09,0.01
96.798000,0.10,0.01
96.799000,0.08,0.01
96.800000,0.10,0.01
96.801000,0.09,0.01
96.802000,0.08,0.01
96.804000,0.10,0.01
96.805000,0.08,0.01
96.806000,0.12,0.01
96.807000,0.09,0.01
96.808000,0.09,0.01
96.809000,0.11,0.01
96.810000,0.09,0.01
96.811000,0.09,0.01
96.813000,0.10,0.01
96.814000,0.10,0.01
96.815000,0.13,0.01
96.816000,0.08,0.01
96.817000,0.10,0.01
96.818000,0.11,0.01
96.819000,0.09,0.01
96.820000,0.10,0.01
96.821000,0.10,0.01
96.822000,0.12,0.01
96.823000,0.11,0.01
96.824000,0.08,0.01
96.825000,0.10,0.01
96.826000,0.10,0.01
96.827000,0.09,0.01
96.828000,0.11,0.01
96.829000,0.09,0.01
96.830000,0.10,0.01
96.831000,0.19,0.01
96.832000,0.11,0.01
96.833000,0.09,0.01
96.834000,0.10,0.01
96.835000,0.09,0.01
96.836000,0.10,0.01
96.837000,0.13,0.01
96.838000,0.13,0.01
96.839000,0.10,0.01
96.840000,0.10,0.01
96.841000,0.08,0.01
96.842000,0.10,0.01
96.843000,0.15,0.01
96.844000,0.08,0.01
96.845000,0.10,0.01
96.846000,0.09,0.01
96.847000,0.08,0.01
96.848000,0.10,0.01
96.849000,0.10,0.01
96.850000,0.11,0.01
96.851000,0.08,0.01
96.853000,0.11,0.01
96.854000,0.09,0.01
96.855000,0.16,0.01
96.856000,0.10,0.01
96.857000,0.08,0.01
96.858000,0.08,0.01
96.859000,0.11,0.01
96.860000,0.11,0.01
96.861000,0.09,0.01
96.862000,0.10,0.01
96.863000,0.08,0.01
96.864000,0.07,0.01
96.865000,0.11,0.01
96.866000,0.11,0.01
96.867000,0.08,0.01
96.868000,0.08,0.01
96.869000,0.10,0.01
96.870000,0.08,0.01
96.871000,0.15,0.01
96.872000,0.09,0.01
96.873000,0.08,0.01
96.874000,0.08,0.01
96.875000,0.10,0.01
96.876000,0.09,0.01
96.878000,0.08,0.01
96.879000,0.10,0.01
96.880000,0.10,0.01
96.881000,0.08,0.01
96.883000,0.10,0.01
96.884000,0.13,0.01
96.885000,0.09,0.01
96.886000,0.09,0.01
96.888000,0.08,0.01
96.889000,0.11,0.01
96.890000,0.11,0.01
96.891000,0.08,0.01
96.892000,0.06,0.00
96.894000,0.10,0.01
96.895000,0.11,0.01
96.896000,0.09,0.01
96.897000,0.10,0.01
96.898000,0.08,0.01
96.899000,0.13,0.01
96.900000,0.10,0.01
96.901000,0.08,0.01
96.902000,0.08,0.01
96.903000,0.08,0.01
96.904000,0.11,0.01
96.905000,0.10,0.01
96.906000,0.10,0.01
96.907000,0.09,0.01
96.908000,0.08,0.01
96.909000,0.10,0.01
96.910000,0.10,0.01
96.911000,0.08,0.01
96.912000,0.10,0.01
96.913000,0.10,0.01
96.914000,0.11,0.01
96.915000,0.14,0.01
96.916000,0.10,0.01
96.917000,0.13,0.01
96.918000,0.12,0.01
96.919000,0.43,0.01
96.920000,0.09,0.01
96.921000,0.11,0.01
96.922000,0.13,0.01
96.923000,0.22,0.01
96.924000,0.11,0.01
96.925000,0.09,0.01
96.926000,0.11,0.01
96.927000,0.16,0.01
96.928000,0.10,0.01
96.929000,0.10,0.01
96.930000,0.10,0.01
96.931000,0.13,0.01
96.932000,0.12,0.01
96.933000,0.11,0.01
96.934000,0.09,0.01
96.935000,0.11,0.01
96.936000,0.09,0.01
96.937000,0.09,0.01
96.938000,0.14,0.01
96.939000,0.26,0.02
96.940000,0.10,0.01
96.941000,0.09,0.01
96.942000,0.12,0.01
96.943000,0.10,0.01
96.944000,0.10,0.01
96.945000,0.11,0.01
96.946000,0.09,0.01
96.947000,0.15,0.01
96.948000,0.09,0.01
96.949000,0.10,0.01
96.950000,0.09,0.01
96.951000,0.12,0.01
96.952000,0.10,0.01
96.953000,0.09,0.01
96.955000,0.13,0.01
96.956000,0.08,0.01
96.958000,0.09,0.01
96.960000,0.10,0.01
96.961000,0.13,0.01
96.963000,0.13,0.01
96.964000,0.11,0.01
96.965000,0.12,0.01
96.966000,0.13,0.01
96.967000,0.10,0.01
96.968000,0.08,0.01
96.969000,0.08,0.01
96.970000,0.10,0.01
96.971000,0.13,0.01
96.972000,0.10,0.01
96.973000,0.08,0.01
96.974000,0.09,0.01
96.976000,0.10,0.01
96.977000,0.10,0.01
96.978000,0.11,0.01
96.980000,0.13,0.01
96.981000,0.09,0.01
96.982000,0.09,0.01
96.984000,0.09,0.01
96.985000,0.10,0.01
96.986000,0.08,0.01
96.987000,0.09,0.01
96.988000,0.12,0.01
96.989000,0.08,0.01
96.990000,0.10,0.01
96.991000,0.08,0.01
96.992000,0.09,0.01
96.993000,0.10,0.01
96.994000,0.09,0.01
96.995000,0.13,0.01
96.996000,0.09,0.01
96.997000,0.13,0.01
96.998000,0.11,0.01
96.999000,0.11,0.09
97.000000,0.09,0.01
97.001000,0.08,0.02
97.002000,0.08,0.01
97.003000,0.09,0.01
97.004000,0.13,0.01
97.005000,0.10,0.01
97.006000,0.15,0.01
97.007000,0.09,0.01
97.008000,0.11,0.01
97.009000,0.14,0.01
97.010000,0.15,0.01
97.011000,0.12,0.01
97.012000,0.16,0.01
97.013000,0.15,0.01
97.014000,0.12,0.01
97.015000,0.20,0.02
97.016000,0.15,0.01
97.017000,0.12,0.01
97.019000,0.34,0.02
97.020000,0.12,0.01
97.021000,0.10,0.01
97.022000,0.15,0.01
97.023000,0.15,0.01
97.025000,0.12,0.01
97.026000,0.15,0.01
97.027000,0.13,0.01
97.028000,0.12,0.01
97.029000,0.13,0.01
97.030000,0.12,0.01
97.031000,0.13,0.01
97.032000,0.10,0.01
97.033000,0.12,0.01
97.034000,0.20,0.01
97.035000,0.13,0.01
97.036000,0.10,0.01
97.037000,0.15,0.01
97.038000,0.14,0.01
97.039000,0.12,0.01
97.040000,0.12,0.01
97.041000,0.10,0.01
97.042000,0.09,0.01
97.043000,0.13,0.01
97.044000,0.13,0.01
97.045000,0.09,0.01
97.046000,0.12,0.01
97.047000,0.10,0.01
97.048000,0.13,0.01
97.049000,0.11,0.01
97.050000,0.10,0.01
97.051000,0.11,0.01
97.052000,0.10,0.01
97.053000,0.11,0.01
97.054000,0.12,0.01
97.056000,0.19,0.01
97.057000,0.12,0.01
97.058000,0.10,0.01
97.059000,0.12,0.01
97.060000,0.15,0.01
97.061000,0.12,0.01
97.062000,0.13,0.01
97.063000,0.11,0.01
97.064000,0.12,0.01
97.065000,0.09,0.01
97.066000,0.09,0.01
97.067000,0.08,0.01
97.068000,0.11,0.01
97.070000,0.13,0.01
97.071000,0.11,0.01
97.072000,0.10,0.01
97.073000,0.11,0.01
97.074000,0.08,0.01
97.075000,0.13,0.01
97.076000,0.11,0.01
97.077000,0.09,0.01
97.078000,0.09,0.01
97.079000,0.10,0.01
97.081000,0.11,0.01
97.082000,0.09,0.01
97.083000,0.09,0.03
97.084000,0.11,0.01
97.085000,0.15,0.01
97.086000,0.10,0.01
97.087000,0.12,0.01
97.088000,0.08,0.01
97.089000,0.10,0.01
97.090000,0.09,0.01
97.091000,0.08,0.01
97.093000,0.10,0.01
97.094000,0.08,0.01
97.096000,0.11,0.01
97.097000,0.11,0.01
97.098000,0.09,0.01
97.099000,0.14,0.01
97.100000,0.08,0.01
97.101000,0.10,0.01
97.103000,0.08,0.01
97.104000,0.10,0.01
97.105000,0.08,0.01
97.106000,0.09,0.01
97.107000,0.10,0.01
97.108000,0.08,0.01
97.109000,0.11,0.01
97.110000,0.11,0.01
97.111000,0.08,0.01
97.112000,0.09,0.01
97.113000,0.11,0.01
97.114000,0.14,0.01
97.115000,0.10,0.01
97.116000,0.08,0.01
97.117000,0.10,0.01
97.118000,0.09,0.01
97.120000,0.08,0.01
97.121000,0.09,0.01
97.122000,0.10,0.01
97.124000,0.10,0.01
97.125000,0.09,0.01
97.126000,0.10,0.01
97.128000,0.11,0.01
97.129000,0.11,0.01
97.130000,0.10,0.01
97.131000,0.08,0.01
97.132000,0.09,0.01
97.134000,0.11,0.01
97.135000,0.09,0.01
97.136000,0.08,0.01
97.137000,0.09,0.01
97.138000,0.09,0.01
97.139000,0.11,0.01
97.140000,0.09,0.01
97.141000,0.07,0.01
97.143000,0.15,0.01
97.144000,0.09,0.01
97.145000,0.09,0.01
97.146000,0.10,0.01
97.147000,0.13,0.01
97.148000,0.08,0.01
97.149000,0.10,0.01
97.150000,0.08,0.01
97.151000,0.11,0.01
97.152000,0.10,0.01
97.154000,0.10,0.01
97.155000,0.09,0.01
97.156000,0.08,0.01
97.157000,0.08,0.01
97.158000,0.09,0.01
97.159000,0.11,0.01
97.160000,0.10,0.01
97.161000,0.11,0.01
97.162000,0.11,0.01
97.163000,0.09,0.01
97.164000,0.37,0.01
97.165000,0.10,0.01
97.166000,0.11,0.01
97.167000,0.08,0.01
97.168000,0.09,0.01
97.169000,0.10,0.01
97.170000,0.10,0.01
97.171000,0.09,0.01
97.172000,0.09,0.01
97.173000,0.08,0.01
97.174000,0.12,0.01
97.175000,0.07,0.00
97.176000,0.11,0.01
97.177000,0.11,0.01
97.178000,0.11,0.01
97.179000,0.10,0.01
97.180000,0.09,0.01
97.181000,0.10,0.01
97.182000,0.11,0.01
97.183000,0.09,0.01
97.185000,0.11,0.01
97.186000,0.10,0.01
97.188000,0.08,0.01
97.189000,0.11,0.01
97.190000,0.11,0.01
97.191000,0.09,0.01
97.193000,0.11,0.01
97.194000,0.11,0.01
97.195000,0.09,0.01
97.196000,0.09,0.01
97.197000,0.13,0.01
97.198000,0.08,0.01
97.199000,0.11,0.01
97.200000,0.15,0.01
97.201000,0.11,0.01
97.202000,0.11,0.01
97.203000,0.10,0.01
97.204000,0.11,0.01
97.205000,0.09,0.01
97.206000,0.10,0.01
97.207000,0.11,0.01
97.208000,0.10,0.01
97.209000,0.10,0.01
97.210000,0.13,0.01
97.211000,0.10,0.01
97.212000,0.08,0.01
97.213000,0.11,0.01
97.214000,0.10,0.01
97.216000,0.12,0.01
97.217000,0.13,0.01
97.219000,0.20,0.01
97.220000,0.12,0.01
97.221000,0.10,0.01
97.222000,0.10,0.01
97.223000,0.10,0.01
97.224000,0.09,0.01
97.225000,0.11,0.01
97.226000,0.11,0.01
97.227000,0.10,0.01
97.228000,0.10,0.01
97.229000,0.09,0.01
97.230000,0.10,0.01
97.231000,0.09,0.01
97.232000,0.11,0.01
97.233000,0.11,0.01
97.234000,0.09,0.01
97.235000,0.11,0.01
97.236000,0.09,0.01
97.237000,0.11,0.01
97.238000,0.11,0.01
97.239000,0.11,0.01
97.240000,0.08,0.01
97.241000,0.07,0.00
97.242000,0.13,0.01
97.243000,0.11,0.01
97.244000,0.11,0.01
97.246000,0.11,0.01
97.248000,0.11,0.01
97.249000,0.11,0.01
97.250000,0.10,0.01
97.251000,0.11,0.01
97.252000,0.09,0.01
97.253000,0.09,0.01
97.254000,0.14,0.01
97.255000,0.09,0.01
97.256000,0.09,0.06
97.257000,0.08,0.01
97.258000,0.11,0.01
97.260000,0.10,0.01
97.261000,0.08,0.01
97.262000,0.13,0.01
97.263000,0.11,0.01
97.264000,0.08,0.01
97.265000,0.09,0.01
97.266000,0.10,0.01
97.268000,0.09,0.01
97.269000,0.09,0.01
97.270000,0.09,0.01
97.271000,0.08,0.01
97.272000,0.10,0.01
97.273000,0.08,0.01
97.274000,0.08,0.01
97.275000,0.11,0.01
97.276000,0.13,0.01
97.277000,0.11,0.01
97.278000,0.09,0.01
97.279000,0.12,0.01
97.280000,0.11,0.01
97.281000,0.11,0.01
97.282000,0.10,0.01
97.283000,0.08,0.01
97.284000,0.09,0.01
97.285000,0.11,0.01
97.286000,0.09,0.01
97.287000,0.09,0.01
97.289000,0.10,0.01
97.290000,0.08,0.01
97.291000,0.08,0.01
97.292000,0.10,0.01
97.293000,0.12,0.01
97.294000,0.11,0.01
97.296000,0.11,0.01
97.297000,0.14,0.01
97.298000,0.11,0.01
97.299000,0.09,0.01
97.300000,0.07,0.00
97.301000,0.11,0.01
