t,ex,ey,eyaw
99.100000,41.101,-3.367,1.37550
99.101000,41.101,-3.367,1.37541
99.102000,41.101,-3.367,1.37540
99.103000,41.101,-3.367,1.37556
99.104000,41.101,-3.367,1.37555
99.105000,41.101,-3.367,1.37558
99.106000,41.101,-3.367,1.37567
99.107000,41.101,-3.367,1.37563
99.108000,41.101,-3.367,1.37549
99.109000,41.101,-3.367,1.37547
99.110000,41.101,-3.367,1.37562
99.111000,41.101,-3.367,1.37557
99.112000,41.101,-3.367,1.37562
99.113000,41.101,-3.367,1.37570
99.114000,41.101,-3.367,1.37567
99.115000,41.101,-3.367,1.37555
99.116000,41.101,-3.367,1.37535
99.117000,41.101,-3.367,1.37526
99.118000,41.101,-3.367,1.37522
99.119000,41.101,-3.367,1.37538
99.120000,41.101,-3.367,1.37539
99.121000,41.101,-3.367,1.37522
99.122000,41.101,-3.367,1.37522
99.123000,41.101,-3.367,1.37523
99.124000,41.101,-3.367,1.37517
99.125000,41.101,-3.367,1.37525
99.126000,41.101,-3.367,1.37546
99.127000,41.101,-3.367,1.37545
99.128000,41.101,-3.367,1.37546
99.129000,41.101,-3.367,1.37544
99.130000,41.101,-3.367,1.37540
99.131000,41.101,-3.367,1.37546
99.132000,41.101,-3.367,1.37556
99.133000,41.101,-3.367,1.37552
99.134000,41.101,-3.367,1.37560
99.136000,41.101,-3.367,1.37554
99.137000,41.101,-3.367,1.37565
99.138000,41.101,-3.367,1.37558
99.139000,41.101,-3.367,1.37555
99.140000,41.101,-3.367,1.37547
99.141000,41.101,-3.367,1.37546
99.142000,41.101,-3.367,1.37543
99.143000,41.101,-3.367,1.37530
99.144000,41.101,-3.367,1.37521
99.145000,41.101,-3.367,1.37529
99.146000,41.101,-3.367,1.37540
99.147000,41.101,-3.367,1.37532
99.148000,41.101,-3.367,1.37536
99.149000,41.101,-3.367,1.37535
99.150000,41.101,-3.367,1.37544
99.151000,41.101,-3.367,1.37540
99.152000,41.101,-3.367,1.37557
99.153000,41.101,-3.367,1.37550
99.154000,41.101,-3.367,1.37539
99.156000,41.101,-3.367,1.37529
99.157000,41.101,-3.367,1.37533
99.158000,41.101,-3.367,1.37545
99.160000,41.101,-3.367,1.37549
99.161000,41.101,-3.367,1.37565
99.162000,41.101,-3.367,1.37560
99.163000,41.101,-3.367,1.37547
99.164000,41.101,-3.367,1.37542
99.165000,41.101,-3.367,1.37538
99.166000,41.101,-3.367,1.37540
99.167000,41.101,-3.367,1.37539
99.168000,41.101,-3.367,1.37529
99.169000,41.101,-3.367,1.37527
99.170000,41.101,-3.367,1.37514
99.171000,41.101,-3.367,1.37519
99.172000,41.101,-3.367,1.37516
99.173000,41.101,-3.367,1.37522
99.175000,41.101,-3.367,1.37520
99.176000,41.101,-3.367,1.37527
99.177000,41.101,-3.367,1.37538
99.178000,41.101,-3.367,1.37555
99.179000,41.101,-3.367,1.37568
99.180000,41.101,-3.367,1.37573
99.181000,41.101,-3.367,1.37582
99.182000,41.101,-3.367,1.37584
99.184000,41.101,-3.367,1.37574
99.185000,41.101,-3.367,1.37568
99.186000,41.101,-3.367,1.37571
99.187000,41.101,-3.367,1.37578
99.188000,41.101,-3.367,1.37591
99.189000,41.101,-3.367,1.37590
99.190000,41.101,-3.367,1.37589
99.191000,41.101,-3.367,1.37589
99.192000,41.101,-3.367,1.37594
99.193000,41.101,-3.367,1.37598
99.194000,41.101,-3.367,1.37607
99.195000,41.101,-3.367,1.37619
99.196000,41.101,-3.367,1.37619
99.197000,41.101,-3.367,1.37615
99.198000,41.101,-3.367,1.37621
99.199000,41.101,-3.367,1.37610
99.200000,41.101,-3.367,1.37613
99.201000,41.101,-3.367,1.37628
99.202000,41.101,-3.367,1.37645
99.203000,41.101,-3.367,1.37640
99.204000,41.101,-3.367,1.37627
99.205000,41.101,-3.367,1.37628
99.206000,41.101,-3.367,1.37634
99.207000,41.101,-3.367,1.37636
99.208000,41.101,-3.367,1.37640
99.209000,41.101,-3.367,1.37648
99.210000,41.101,-3.367,1.37671
99.211000,41.101,-3.366,1.37667
99.212000,41.101,-3.366,1.37668
99.214000,41.102,-3.366,1.37677
99.215000,41.102,-3.366,1.37672
99.216000,41.102,-3.366,1.37651
99.217000,41.102,-3.366,1.37650
99.218000,41.102,-3.366,1.37640
99.219000,41.102,-3.366,1.37648
99.220000,41.102,-3.366,1.37653
99.221000,41.102,-3.366,1.37661
99.222000,41.102,-3.366,1.37661
99.223000,41.102,-3.366,1.37656
99.224000,41.102,-3.366,1.37656
99.226000,41.102,-3.366,1.37651
99.227000,41.102,-3.366,1.37656
99.228000,41.102,-3.366,1.37671
99.229000,41.102,-3.366,1.37666
99.230000,41.102,-3.366,1.37677
99.231000,41.102,-3.366,1.37657
99.232000,41.102,-3.366,1.37652
99.233000,41.102,-3.366,1.37655
99.234000,41.102,-3.366,1.37664
99.235000,41.102,-3.366,1.37673
99.236000,41.102,-3.366,1.37683
99.237000,41.102,-3.366,1.37676
99.238000,41.102,-3.366,1.37669
99.239000,41.102,-3.366,1.37668
99.240000,41.102,-3.366,1.37678
99.241000,41.102,-3.366,1.37667
99.242000,41.102,-3.366,1.37668
99.243000,41.102,-3.366,1.37649
99.244000,41.102,-3.366,1.37649
99.245000,41.102,-3.366,1.37644
99.246000,41.102,-3.366,1.37647
99.247000,41.102,-3.366,1.37655
99.248000,41.102,-3.366,1.37657
99.250000,41.102,-3.366,1.37639
99.251000,41.102,-3.366,1.37644
99.252000,41.102,-3.366,1.37645
99.253000,41.102,-3.366,1.37657
99.254000,41.102,-3.366,1.37663
99.255000,41.102,-3.366,1.37660
99.256000,41.102,-3.366,1.37663
99.257000,41.102,-3.366,1.37654
99.258000,41.102,-3.366,1.37654
99.259000,41.102,-3.366,1.37665
99.260000,41.102,-3.366,1.37661
99.261000,41.102,-3.366,1.37646
99.262000,41.102,-3.366,1.37655
99.263000,41.102,-3.366,1.37668
99.264000,41.102,-3.366,1.37672
99.265000,41.102,-3.366,1.37684
99.266000,41.102,-3.366,1.37690
99.267000,41.102,-3.366,1.37676
99.268000,41.102,-3.366,1.37671
99.269000,41.102,-3.366,1.37676
99.270000,41.102,-3.366,1.37674
99.271000,41.102,-3.366,1.37651
99.272000,41.102,-3.366,1.37663
99.274000,41.102,-3.366,1.37663
99.275000,41.102,-3.366,1.37674
99.276000,41.102,-3.366,1.37681
99.277000,41.102,-3.366,1.37687
99.278000,41.102,-3.366,1.37699
99.279000,41.102,-3.366,1.37696
99.280000,41.102,-3.366,1.37699
99.281000,41.102,-3.366,1.37688
99.282000,41.102,-3.366,1.37693
99.284000,41.102,-3.366,1.37680
99.285000,41.102,-3.366,1.37679
99.286000,41.102,-3.366,1.37676
99.287000,41.102,-3.366,1.37676
99.288000,41.102,-3.366,1.37664
99.289000,41.102,-3.366,1.37667
99.290000,41.102,-3.366,1.37671
99.291000,41.102,-3.366,1.37677
99.292000,41.102,-3.366,1.37677
99.294000,41.102,-3.366,1.37684
99.295000,41.102,-3.366,1.37687
99.296000,41.102,-3.366,1.37690
99.297000,41.102,-3.366,1.37700
99.298000,41.102,-3.366,1.37716
99.299000,41.102,-3.366,1.37723
99.300000,41.102,-3.366,1.37741
99.301000,41.102,-3.366,1.37757
99.303000,41.102,-3.366,1.37775
99.304000,41.102,-3.366,1.37761
99.305000,41.102,-3.366,1.37761
99.306000,41.102,-3.366,1.37755
99.307000,41.102,-3.366,1.37756
99.308000,41.102,-3.366,1.37749
99.309000,41.102,-3.366,1.37749
99.310000,41.102,-3.366,1.37753
99.311000,41.102,-3.366,1.37750
99.312000,41.102,-3.366,1.37751
99.313000,41.102,-3.366,1.37752
99.314000,41.102,-3.366,1.37756
99.315000,41.102,-3.366,1.37761
99.316000,41.102,-3.366,1.37760
99.317000,41.102,-3.366,1.37752
99.318000,41.102,-3.366,1.37742
99.319000,41.102,-3.366,1.37734
99.320000,41.102,-3.366,1.37731
99.321000,41.102,-3.366,1.37734
99.322000,41.102,-3.366,1.37742
99.323000,41.102,-3.366,1.37746
99.324000,41.102,-3.366,1.37765
99.325000,41.102,-3.366,1.37768
99.326000,41.102,-3.366,1.37773
99.327000,41.102,-3.366,1.37773
99.329000,41.102,-3.366,1.37775
99.330000,41.102,-3.366,1.37756
99.331000,41.102,-3.366,1.37746
99.332000,41.102,-3.366,1.37742
99.333000,41.102,-3.366,1.37736
99.334000,41.102,-3.366,1.37739
99.335000,41.102,-3.366,1.37727
99.336000,41.102,-3.366,1.37735
99.337000,41.102,-3.366,1.37742
99.338000,41.102,-3.366,1.37740
99.339000,41.102,-3.366,1.37749
99.340000,41.102,-3.366,1.37741
99.341000,41.102,-3.366,1.37739
99.342000,41.102,-3.366,1.37735
99.343000,41.102,-3.366,1.37731
99.344000,41.102,-3.366,1.37724
99.345000,41.102,-3.366,1.37721
99.346000,41.102,-3.366,1.37718
99.347000,41.102,-3.366,1.37733
99.348000,41.102,-3.366,1.37735
99.349000,41.102,-3.366,1.37744
99.350000,41.102,-3.366,1.37738
99.351000,41.102,-3.366,1.37724
99.352000,41.102,-3.366,1.37733
99.353000,41.102,-3.366,1.37718
99.354000,41.102,-3.366,1.37717
99.355000,41.102,-3.366,1.37700
99.356000,41.102,-3.366,1.37702
99.357000,41.102,-3.366,1.37688
99.358000,41.102,-3.366,1.37691
99.359000,41.102,-3.366,1.37695
99.360000,41.102,-3.366,1.37700
99.361000,41.102,-3.366,1.37710
99.362000,41.102,-3.366,1.37720
99.363000,41.102,-3.366,1.37705
99.365000,41.102,-3.366,1.37723
99.366000,41.102,-3.366,1.37726
99.367000,41.102,-3.366,1.37718
99.369000,41.102,-3.366,1.37694
99.370000,41.102,-3.366,1.37705
99.371000,41.102,-3.366,1.37715
99.372000,41.102,-3.366,1.37714
99.374000,41.102,-3.366,1.37709
99.375000,41.102,-3.366,1.37714
99.376000,41.102,-3.366,1.37722
99.377000,41.102,-3.366,1.37708
99.378000,41.102,-3.366,1.37718
99.380000,41.102,-3.366,1.37699
99.381000,41.102,-3.366,1.37701
99.382000,41.102,-3.366,1.37698
99.383000,41.102,-3.366,1.37691
99.384000,41.102,-3.366,1.37701
99.385000,41.102,-3.366,1.37706
99.386000,41.102,-3.366,1.37711
99.387000,41.102,-3.366,1.37710
99.388000,41.102,-3.366,1.37704
99.389000,41.102,-3.366,1.37699
99.390000,41.102,-3.366,1.37694
99.391000,41.102,-3.366,1.37692
99.392000,41.102,-3.366,1.37682
99.393000,41.102,-3.366,1.37681
99.394000,41.102,-3.366,1.37684
99.395000,41.102,-3.366,1.37693
99.396000,41.102,-3.366,1.37702
99.397000,41.102,-3.366,1.37711
99.398000,41.102,-3.366,1.37726
99.399000,41.102,-3.366,1.37728
99.400000,41.102,-3.366,1.37716
99.401000,41.102,-3.366,1.37705
99.402000,41.102,-3.366,1.37701
99.403000,41.102,-3.366,1.37689
99.404000,41.102,-3.366,1.37697
99.405000,41.102,-3.366,1.37689
99.406000,41.102,-3.366,1.37680
99.407000,41.102,-3.366,1.37680
99.408000,41.102,-3.366,1.37672
99.409000,41.102,-3.366,1.37680
99.410000,41.102,-3.366,1.37689
99.411000,41.102,-3.366,1.37691
99.412000,41.102,-3.366,1.37678
99.413000,41.102,-3.366,1.37679
99.415000,41.102,-3.366,1.37664
99.416000,41.102,-3.366,1.37667
99.417000,41.102,-3.366,1.37681
99.418000,41.102,-3.366,1.37677
99.420000,41.102,-3.366,1.37679
99.421000,41.102,-3.366,1.37685
99.422000,41.102,-3.366,1.37690
99.423000,41.102,-3.366,1.37694
99.424000,41.102,-3.366,1.37699
99.425000,41.102,-3.366,1.37695
99.426000,41.102,-3.366,1.37688
99.427000,41.102,-3.366,1.37688
99.428000,41.102,-3.366,1.37691
99.429000,41.102,-3.366,1.37696
99.430000,41.102,-3.366,1.37687
99.431000,41.102,-3.366,1.37699
99.432000,41.102,-3.366,1.37682
99.433000,41.102,-3.366,1.37676
99.434000,41.102,-3.366,1.37666
99.435000,41.102,-3.366,1.37664
99.436000,41.102,-3.366,1.37661
99.437000,41.102,-3.366,1.37664
99.439000,41.102,-3.366,1.37659
99.440000,41.102,-3.366,1.37655
99.441000,41.102,-3.366,1.37655
99.442000,41.102,-3.366,1.37658
99.443000,41.102,-3.366,1.37658
99.444000,41.102,-3.366,1.37657
99.445000,41.102,-3.366,1.37659
99.446000,41.102,-3.366,1.37653
99.447000,41.102,-3.366,1.37644
99.448000,41.102,-3.366,1.37638
99.450000,41.102,-3.366,1.37648
99.451000,41.102,-3.366,1.37654
99.452000,41.102,-3.366,1.37667
99.453000,41.102,-3.366,1.37661
99.454000,41.102,-3.366,1.37675
99.455000,41.102,-3.366,1.37671
99.456000,41.102,-3.366,1.37686
99.457000,41.102,-3.366,1.37684
99.458000,41.102,-3.366,1.37683
99.459000,41.102,-3.366,1.37676
99.460000,41.102,-3.366,1.37664
99.461000,41.102,-3.366,1.37654
99.462000,41.102,-3.366,1.37651
99.463000,41.102,-3.366,1.37646
99.464000,41.102,-3.366,1.37651
99.465000,41.102,-3.366,1.37662
99.466000,41.102,-3.366,1.37648
99.467000,41.102,-3.366,1.37656
99.468000,41.102,-3.366,1.37658
99.469000,41.102,-3.366,1.37666
99.470000,41.102,-3.366,1.37679
99.471000,41.102,-3.366,1.37676
99.472000,41.102,-3.366,1.37664
99.473000,41.102,-3.366,1.37671
99.474000,41.102,-3.366,1.37668
99.475000,41.102,-3.366,1.37660
99.476000,41.102,-3.366,1.37668
99.477000,41.102,-3.366,1.37655
99.478000,41.102,-3.366,1.37670
99.479000,41.102,-3.366,1.37658
99.480000,41.102,-3.366,1.37651
99.481000,41.102,-3.366,1.37653
99.482000,41.102,-3.366,1.37653
99.483000,41.102,-3.366,1.37643
99.484000,41.102,-3.366,1.37641
99.485000,41.102,-3.366,1.37648
99.486000,41.102,-3.366,1.37655
99.487000,41.102,-3.366,1.37659
99.488000,41.102,-3.366,1.37653
99.489000,41.102,-3.366,1.37651
99.490000,41.102,-3.366,1.37650
99.491000,41.102,-3.366,1.37646
99.492000,41.103,-3.366,1.37639
99.493000,41.103,-3.366,1.37641
99.494000,41.103,-3.366,1.37639
99.495000,41.103,-3.366,1.37633
99.496000,41.103,-3.366,1.37629
99.497000,41.103,-3.366,1.37620
99.498000,41.103,-3.366,1.37613
99.499000,41.103,-3.366,1.37615
99.500000,41.103,-3.366,1.37611
99.501000,41.103,-3.366,1.37602
99.503000,41.103,-3.366,1.37589
99.504000,41.103,-3.366,1.37575
99.505000,41.103,-3.366,1.37560
99.506000,41.103,-3.366,1.37559
99.507000,41.103,-3.366,1.37569
99.508000,41.103,-3.366,1.37558
99.509000,41.103,-3.366,1.37565
99.510000,41.103,-3.366,1.37580
99.511000,41.103,-3.366,1.37568
99.512000,41.103,-3.366,1.37562
99.514000,41.103,-3.366,1.37553
99.515000,41.103,-3.366,1.37547
99.516000,41.103,-3.366,1.37549
99.517000,41.103,-3.366,1.37545
99.518000,41.103,-3.366,1.37548
99.519000,41.103,-3.366,1.37545
99.520000,41.103,-3.366,1.37546
99.521000,41.103,-3.366,1.37543
99.522000,41.103,-3.366,1.37542
99.524000,41.103,-3.366,1.37527
99.525000,41.103,-3.366,1.37523
99.526000,41.103,-3.366,1.37529
99.527000,41.103,-3.366,1.37535
99.528000,41.103,-3.366,1.37526
99.529000,41.103,-3.366,1.37521
99.530000,41.103,-3.366,1.37511
99.531000,41.103,-3.366,1.37505
99.532000,41.103,-3.366,1.37509
99.533000,41.103,-3.366,1.37506
99.534000,41.103,-3.366,1.37500
99.535000,41.103,-3.366,1.37488
99.536000,41.103,-3.366,1.37485
99.537000,41.103,-3.366,1.37484
99.538000,41.103,-3.366,1.37488
99.539000,41.103,-3.366,1.37489
99.540000,41.103,-3.366,1.37486
99.541000,41.103,-3.366,1.37477
99.542000,41.103,-3.366,1.37477
99.543000,41.103,-3.366,1.37466
99.544000,41.103,-3.366,1.37465
99.545000,41.103,-3.366,1.37453
99.546000,41.103,-3.366,1.37455
99.547000,41.103,-3.366,1.37460
99.548000,41.103,-3.366,1.37465
99.549000,41.103,-3.366,1.37451
99.550000,41.103,-3.366,1.37449
99.551000,41.103,-3.366,1.37432
99.552000,41.103,-3.366,1.37432
99.553000,41.103,-3.366,1.37441
99.554000,41.103,-3.366,1.37442
99.555000,41.103,-3.366,1.37428
99.556000,41.103,-3.366,1.37427
99.557000,41.103,-3.366,1.37423
99.558000,41.103,-3.366,1.37424
99.559000,41.103,-3.366,1.37419
99.560000,41.103,-3.366,1.37427
99.561000,41.103,-3.366,1.37441
99.562000,41.103,-3.366,1.37439
99.563000,41.103,-3.366,1.37440
99.564000,41.103,-3.366,1.37433
99.566000,41.103,-3.366,1.37442
99.567000,41.103,-3.366,1.37450
99.568000,41.103,-3.366,1.37453
99.569000,41.103,-3.366,1.37445
99.570000,41.103,-3.366,1.37450
99.571000,41.103,-3.366,1.37456
99.572000,41.103,-3.366,1.37457
99.573000,41.103,-3.366,1.37456
99.575000,41.103,-3.366,1.37465
99.576000,41.103,-3.366,1.37464
99.577000,41.103,-3.366,1.37471
99.578000,41.103,-3.366,1.37457
99.579000,41.103,-3.366,1.37453
99.580000,41.103,-3.366,1.37464
99.581000,41.103,-3.366,1.37463
99.582000,41.103,-3.366,1.37470
99.583000,41.103,-3.366,1.37467
99.584000,41.103,-3.366,1.37473
99.586000,41.103,-3.366,1.37480
99.587000,41.103,-3.366,1.37478
99.588000,41.103,-3.366,1.37486
99.589000,41.103,-3.366,1.37495
99.590000,41.103,-3.366,1.37498
99.591000,41.103,-3.366,1.37491
99.592000,41.103,-3.366,1.37499
99.593000,41.103,-3.366,1.37503
99.594000,41.103,-3.366,1.37517
99.595000,41.103,-3.366,1.37511
99.596000,41.103,-3.366,1.37514
99.597000,41.103,-3.366,1.37519
99.598000,41.103,-3.366,1.37521
99.599000,41.103,-3.366,1.37523
99.600000,41.103,-3.366,1.37513
99.601000,41.103,-3.366,1.37507
99.603000,41.103,-3.366,1.37500
99.604000,41.103,-3.366,1.37501
99.605000,41.103,-3.366,1.37495
99.606000,41.103,-3.366,1.37484
99.607000,41.103,-3.366,1.37476
99.608000,41.103,-3.366,1.37480
99.609000,41.103,-3.366,1.37487
99.610000,41.103,-3.366,1.37486
99.611000,41.103,-3.366,1.37494
99.612000,41.103,-3.366,1.37486
99.613000,41.103,-3.366,1.37485
99.614000,41.103,-3.366,1.37483
99.615000,41.103,-3.366,1.37476
99.616000,41.103,-3.366,1.37472
99.617000,41.103,-3.366,1.37468
99.618000,41.103,-3.366,1.37458
99.619000,41.103,-3.366,1.37460
99.620000,41.103,-3.366,1.37461
99.621000,41.103,-3.366,1.37457
99.622000,41.103,-3.366,1.37439
99.623000,41.103,-3.366,1.37443
99.624000,41.103,-3.366,1.37437
99.625000,41.103,-3.366,1.37427
99.626000,41.103,-3.366,1.37418
99.627000,41.103,-3.366,1.37435
99.628000,41.103,-3.366,1.37426
99.629000,41.103,-3.366,1.37451
99.630000,41.103,-3.366,1.37452
99.631000,41.103,-3.366,1.37449
99.632000,41.103,-3.366,1.37440
99.633000,41.103,-3.366,1.37442
99.634000,41.103,-3.366,1.37434
99.635000,41.103,-3.366,1.37431
99.636000,41.103,-3.366,1.37438
99.637000,41.103,-3.366,1.37438
99.638000,41.103,-3.366,1.37440
99.639000,41.103,-3.366,1.37442
99.640000,41.103,-3.366,1.37452
99.641000,41.103,-3.366,1.37445
99.643000,41.103,-3.366,1.37432
99.644000,41.103,-3.366,1.37438
99.645000,41.103,-3.366,1.37433
99.646000,41.103,-3.366,1.37436
99.647000,41.103,-3.366,1.37437
99.648000,41.103,-3.366,1.37432
99.650000,41.103,-3.366,1.37422
99.651000,41.103,-3.366,1.37415
99.652000,41.103,-3.366,1.37410
99.654000,41.103,-3.366,1.37399
99.655000,41.103,-3.366,1.37396
99.656000,41.103,-3.366,1.37409
99.657000,41.103,-3.366,1.37408
99.658000,41.103,-3.366,1.37411
99.659000,41.103,-3.366,1.37412
99.660000,41.103,-3.366,1.37413
99.661000,41.103,-3.366,1.37400
99.662000,41.103,-3.366,1.37410
99.663000,41.103,-3.366,1.37411
99.664000,41.103,-3.366,1.37388
99.665000,41.103,-3.366,1.37392
99.666000,41.103,-3.366,1.37413
99.667000,41.103,-3.366,1.37407
99.668000,41.103,-3.366,1.37404
99.669000,41.103,-3.366,1.37402
99.670000,41.103,-3.366,1.37396
99.671000,41.103,-3.366,1.37398
99.672000,41.103,-3.366,1.37386
99.673000,41.103,-3.366,1.37383
99.674000,41.103,-3.366,1.37383
99.675000,41.103,-3.366,1.37393
99.676000,41.103,-3.366,1.37382
99.677000,41.103,-3.366,1.37381
99.678000,41.103,-3.366,1.37378
99.679000,41.103,-3.366,1.37377
99.680000,41.103,-3.366,1.37383
99.681000,41.103,-3.366,1.37381
99.682000,41.103,-3.366,1.37381
99.683000,41.103,-3.366,1.37374
99.684000,41.103,-3.366,1.37385
99.685000,41.103,-3.366,1.37390
99.686000,41.103,-3.366,1.37407
99.687000,41.103,-3.366,1.37394
99.688000,41.103,-3.366,1.37393
99.689000,41.103,-3.366,1.37407
99.690000,41.103,-3.366,1.37402
99.691000,41.103,-3.366,1.37402
99.692000,41.103,-3.366,1.37401
99.693000,41.103,-3.366,1.37405
99.695000,41.103,-3.366,1.37387
99.696000,41.103,-3.366,1.37398
99.697000,41.103,-3.366,1.37398
99.699000,41.103,-3.366,1.37383
99.700000,41.103,-3.366,1.37390
99.701000,41.103,-3.366,1.37379
99.702000,41.103,-3.366,1.37387
99.703000,41.103,-3.366,1.37382
99.704000,41.103,-3.366,1.37383
99.705000,41.103,-3.366,1.37381
99.706000,41.103,-3.366,1.37379
99.707000,41.103,-3.366,1.37374
99.708000,41.103,-3.366,1.37384
99.709000,41.103,-3.366,1.37389
99.710000,41.103,-3.366,1.37369
99.711000,41.103,-3.366,1.37368
99.713000,41.103,-3.366,1.37354
99.714000,41.103,-3.366,1.37346
99.715000,41.103,-3.366,1.37342
99.716000,41.103,-3.366,1.37334
99.717000,41.103,-3.366,1.37338
99.718000,41.103,-3.366,1.37330
99.719000,41.103,-3.366,1.37335
99.720000,41.103,-3.366,1.37330
99.721000,41.103,-3.366,1.37342
99.722000,41.103,-3.366,1.37331
99.723000,41.103,-3.366,1.37338
99.724000,41.103,-3.366,1.37336
99.726000,41.103,-3.366,1.37349
99.727000,41.103,-3.366,1.37339
99.728000,41.103,-3.366,1.37327
99.729000,41.103,-3.366,1.37332
99.730000,41.103,-3.366,1.37327
99.731000,41.103,-3.366,1.37330
99.732000,41.103,-3.366,1.37324
99.733000,41.103,-3.366,1.37327
99.734000,41.103,-3.366,1.37328
99.735000,41.103,-3.366,1.37325
99.736000,41.103,-3.366,1.37326
99.737000,41.103,-3.366,1.37313
99.738000,41.103,-3.366,1.37320
99.739000,41.103,-3.366,1.37316
99.740000,41.103,-3.366,1.37313
99.741000,41.103,-3.366,1.37318
99.742000,41.103,-3.366,1.37324
99.743000,41.103,-3.366,1.37327
99.745000,41.103,-3.366,1.37323
99.746000,41.103,-3.366,1.37328
99.747000,41.103,-3.366,1.37330
99.748000,41.103,-3.366,1.37326
99.749000,41.103,-3.366,1.37316
99.750000,41.103,-3.366,1.37325
99.751000,41.103,-3.366,1.37322
99.752000,41.103,-3.366,1.37317
99.753000,41.103,-3.366,1.37312
99.754000,41.103,-3.366,1.37330
99.755000,41.103,-3.366,1.37328
99.756000,41.103,-3.366,1.37308
99.757000,41.103,-3.366,1.37303
99.758000,41.103,-3.366,1.37300
99.759000,41.103,-3.366,1.37303
99.760000,41.103,-3.366,1.37308
99.761000,41.103,-3.366,1.37300
99.763000,41.103,-3.366,1.37315
99.765000,41.103,-3.366,1.37335
99.766000,41.103,-3.366,1.37332
99.767000,41.103,-3.366,1.37328
99.768000,41.103,-3.366,1.37341
99.769000,41.103,-3.366,1.37328
99.770000,41.103,-3.366,1.37326
99.771000,41.103,-3.366,1.37323
99.772000,41.103,-3.366,1.37324
99.773000,41.104,-3.366,1.37317
99.774000,41.104,-3.366,1.37339
99.775000,41.104,-3.366,1.37347
99.776000,41.104,-3.366,1.37335
99.777000,41.104,-3.366,1.37334
99.778000,41.104,-3.366,1.37335
99.779000,41.104,-3.366,1.37327
99.780000,41.104,-3.366,1.37330
99.781000,41.104,-3.366,1.37319
99.783000,41.104,-3.366,1.37345
99.784000,41.104,-3.366,1.37353
99.785000,41.104,-3.366,1.37353
99.786000,41.104,-3.366,1.37370
99.787000,41.104,-3.366,1.37365
99.788000,41.104,-3.366,1.37354
99.789000,41.104,-3.366,1.37355
99.790000,41.104,-3.366,1.37353
99.791000,41.104,-3.366,1.37354
99.792000,41.104,-3.366,1.37351
99.793000,41.104,-3.366,1.37347
99.794000,41.104,-3.366,1.37355
99.795000,41.104,-3.366,1.37356
99.796000,41.104,-3.366,1.37355
99.797000,41.104,-3.366,1.37363
99.798000,41.104,-3.366,1.37355
99.799000,41.104,-3.366,1.37352
99.800000,41.104,-3.365,1.37355
99.801000,41.104,-3.365,1.37366
99.802000,41.104,-3.365,1.37356
99.803000,41.104,-3.365,1.37359
99.804000,41.104,-3.365,1.37353
99.805000,41.104,-3.365,1.37372
99.806000,41.104,-3.365,1.37378
99.807000,41.104,-3.365,1.37391
99.808000,41.104,-3.365,1.37390
99.809000,41.104,-3.365,1.37380
99.810000,41.104,-3.365,1.37389
99.811000,41.104,-3.365,1.37386
99.812000,41.104,-3.365,1.37387
99.813000,41.104,-3.365,1.37388
99.814000,41.104,-3.365,1.37381
99.815000,41.104,-3.365,1.37383
99.816000,41.104,-3.365,1.37394
99.817000,41.104,-3.365,1.37394
99.818000,41.104,-3.365,1.37405
99.820000,41.104,-3.365,1.37395
99.821000,41.104,-3.365,1.37394
99.823000,41.104,-3.365,1.37407
99.824000,41.104,-3.365,1.37395
99.825000,41.104,-3.365,1.37404
99.826000,41.104,-3.365,1.37409
99.827000,41.104,-3.365,1.37426
99.828000,41.104,-3.365,1.37425
99.829000,41.104,-3.365,1.37419
99.830000,41.104,-3.365,1.37421
99.831000,41.104,-3.365,1.37409
99.832000,41.104,-3.365,1.37416
99.833000,41.104,-3.365,1.37405
99.835000,41.104,-3.365,1.37378
99.836000,41.104,-3.365,1.37386
99.837000,41.104,-3.365,1.37382
99.838000,41.104,-3.365,1.37379
99.839000,41.104,-3.365,1.37374
99.840000,41.104,-3.365,1.37370
99.841000,41.104,-3.365,1.37377
99.842000,41.104,-3.365,1.37382
99.843000,41.104,-3.365,1.37378
99.844000,41.104,-3.365,1.37382
99.845000,41.104,-3.365,1.37382
99.846000,41.104,-3.365,1.37394
99.847000,41.104,-3.365,1.37397
99.848000,41.104,-3.365,1.37396
99.849000,41.104,-3.365,1.37392
99.850000,41.104,-3.365,1.37385
99.851000,41.104,-3.365,1.37392
99.852000,41.104,-3.365,1.37406
99.853000,41.104,-3.365,1.37425
99.854000,41.104,-3.365,1.37422
99.855000,41.104,-3.365,1.37425
99.856000,41.104,-3.365,1.37410
99.857000,41.104,-3.365,1.37411
99.858000,41.104,-3.365,1.37421
99.859000,41.104,-3.365,1.37412
99.860000,41.104,-3.365,1.37423
99.861000,41.104,-3.365,1.37423
99.862000,41.104,-3.365,1.37441
99.863000,41.104,-3.365,1.37446
99.864000,41.104,-3.365,1.37450
99.865000,41.104,-3.365,1.37452
99.866000,41.104,-3.365,1.37446
99.867000,41.104,-3.365,1.37456
99.868000,41.104,-3.365,1.37446
99.869000,41.104,-3.365,1.37439
99.870000,41.104,-3.365,1.37433
99.871000,41.104,-3.365,1.37441
99.872000,41.104,-3.365,1.37427
99.873000,41.104,-3.365,1.37435
99.874000,41.104,-3.365,1.37448
99.875000,41.104,-3.365,1.37448
99.876000,41.104,-3.365,1.37454
99.877000,41.104,-3.365,1.37447
