t,x,y,yaw,v
95.307000,-0.595,-10.379,-2.47796,3.697
95.308000,-0.598,-10.380,-2.47785,3.695
95.309000,-0.602,-10.382,-2.47794,3.695
95.310000,-0.605,-10.383,-2.47797,3.694
95.311000,-0.609,-10.385,-2.47812,3.693
95.312000,-0.612,-10.386,-2.47818,3.692
95.313000,-0.615,-10.388,-2.47823,3.691
95.314000,-0.619,-10.389,-2.47831,3.691
95.315000,-0.622,-10.391,-2.47823,3.691
95.316000,-0.626,-10.392,-2.47823,3.692
95.317000,-0.629,-10.394,-2.47828,3.694
95.318000,-0.632,-10.395,-2.47816,3.694
95.319000,-0.636,-10.397,-2.47820,3.696
95.320000,-0.639,-10.398,-2.47830,3.697
95.321000,-0.642,-10.400,-2.47830,3.698
95.322000,-0.646,-10.401,-2.47840,3.698
95.323000,-0.649,-10.402,-2.47834,3.698
95.324000,-0.653,-10.404,-2.47832,3.698
95.326000,-0.659,-10.407,-2.47822,3.689
95.327000,-0.663,-10.408,-2.47816,3.686
95.329000,-0.670,-10.411,-2.47825,3.679
95.330000,-0.673,-10.413,-2.47845,3.677
95.331000,-0.676,-10.414,-2.47858,3.675
95.333000,-0.683,-10.417,-2.47847,3.670
95.334000,-0.686,-10.419,-2.47827,3.667
95.335000,-0.690,-10.420,-2.47835,3.668
95.336000,-0.693,-10.421,-2.47835,3.666
95.337000,-0.696,-10.423,-2.47833,3.666
95.338000,-0.700,-10.424,-2.47825,3.665
95.339000,-0.703,-10.426,-2.47831,3.666
95.340000,-0.707,-10.427,-2.47829,3.664
95.341000,-0.710,-10.429,-2.47835,3.662
95.342000,-0.713,-10.430,-2.47816,3.660
95.343000,-0.717,-10.432,-2.47813,3.660
95.344000,-0.720,-10.433,-2.47806,3.657
95.345000,-0.723,-10.435,-2.47828,3.657
95.346000,-0.727,-10.436,-2.47833,3.656
95.347000,-0.730,-10.437,-2.47827,3.656
95.348000,-0.733,-10.439,-2.47838,3.656
95.349000,-0.737,-10.440,-2.47846,3.655
95.350000,-0.740,-10.442,-2.47841,3.655
95.351000,-0.743,-10.443,-2.47835,3.654
95.352000,-0.747,-10.445,-2.47826,3.652
95.353000,-0.750,-10.446,-2.47829,3.651
95.354000,-0.753,-10.448,-2.47816,3.649
95.355000,-0.757,-10.449,-2.47821,3.648
95.356000,-0.760,-10.450,-2.47822,3.647
95.357000,-0.764,-10.452,-2.47826,3.646
95.358000,-0.767,-10.453,-2.47832,3.644
95.359000,-0.770,-10.455,-2.47839,3.644
95.360000,-0.774,-10.456,-2.47839,3.641
95.361000,-0.777,-10.458,-2.47849,3.637
95.362000,-0.780,-10.459,-2.47841,3.635
95.363000,-0.784,-10.461,-2.47847,3.633
95.364000,-0.787,-10.462,-2.47841,3.631
95.365000,-0.790,-10.463,-2.47843,3.628
95.366000,-0.794,-10.465,-2.47839,3.627
95.367000,-0.797,-10.466,-2.47835,3.625
95.369000,-0.803,-10.469,-2.47848,3.622
95.370000,-0.807,-10.471,-2.47865,3.623
95.371000,-0.810,-10.472,-2.47867,3.623
95.372000,-0.813,-10.474,-2.47864,3.624
95.373000,-0.817,-10.475,-2.47862,3.626
95.374000,-0.820,-10.476,-2.47866,3.626
95.375000,-0.823,-10.478,-2.47863,3.627
95.376000,-0.827,-10.479,-2.47863,3.626
95.377000,-0.830,-10.481,-2.47850,3.625
95.378000,-0.833,-10.482,-2.47853,3.624
95.379000,-0.837,-10.484,-2.47853,3.625
95.380000,-0.840,-10.485,-2.47862,3.624
95.381000,-0.843,-10.486,-2.47869,3.621
95.382000,-0.847,-10.488,-2.47862,3.617
95.383000,-0.850,-10.489,-2.47851,3.615
95.384000,-0.853,-10.491,-2.47850,3.613
95.385000,-0.857,-10.492,-2.47865,3.610
95.386000,-0.860,-10.494,-2.47852,3.609
95.387000,-0.863,-10.495,-2.47849,3.611
95.388000,-0.867,-10.497,-2.47850,3.611
95.389000,-0.870,-10.498,-2.47841,3.611
95.390000,-0.873,-10.499,-2.47845,3.612
95.391000,-0.877,-10.501,-2.47855,3.606
95.392000,-0.880,-10.502,-2.47862,3.603
95.393000,-0.883,-10.504,-2.47858,3.600
95.394000,-0.886,-10.505,-2.47849,3.596
95.395000,-0.890,-10.507,-2.47847,3.592
95.396000,-0.893,-10.508,-2.47864,3.592
95.397000,-0.896,-10.509,-2.47874,3.592
95.398000,-0.900,-10.511,-2.47866,3.592
95.399000,-0.903,-10.512,-2.47864,3.592
95.400000,-0.906,-10.514,-2.47871,3.592
95.401000,-0.909,-10.515,-2.47861,3.592
95.402000,-0.913,-10.517,-2.47849,3.593
95.403000,-0.916,-10.518,-2.47844,3.592
95.404000,-0.919,-10.519,-2.47845,3.592
95.405000,-0.923,-10.521,-2.47842,3.593
95.406000,-0.926,-10.522,-2.47850,3.592
95.407000,-0.929,-10.524,-2.47850,3.592
95.408000,-0.933,-10.525,-2.47836,3.592
95.409000,-0.936,-10.527,-2.47837,3.591
95.410000,-0.939,-10.528,-2.47829,3.591
95.411000,-0.942,-10.529,-2.47836,3.591
95.412000,-0.946,-10.531,-2.47830,3.589
95.413000,-0.949,-10.532,-2.47829,3.589
95.414000,-0.952,-10.534,-2.47816,3.588
95.415000,-0.956,-10.535,-2.47803,3.587
95.416000,-0.959,-10.536,-2.47806,3.586
95.418000,-0.965,-10.539,-2.47800,3.584
95.419000,-0.969,-10.541,-2.47796,3.584
95.420000,-0.972,-10.542,-2.47788,3.583
95.421000,-0.975,-10.544,-2.47782,3.583
95.422000,-0.979,-10.545,-2.47791,3.581
95.423000,-0.982,-10.546,-2.47784,3.580
95.425000,-0.988,-10.549,-2.47791,3.581
95.426000,-0.992,-10.551,-2.47787,3.577
95.427000,-0.995,-10.552,-2.47789,3.574
95.428000,-0.998,-10.554,-2.47795,3.572
95.429000,-1.002,-10.555,-2.47792,3.569
95.430000,-1.005,-10.556,-2.47798,3.570
95.431000,-1.008,-10.558,-2.47772,3.565
95.432000,-1.011,-10.559,-2.47767,3.563
95.433000,-1.015,-10.561,-2.47774,3.560
95.434000,-1.018,-10.562,-2.47771,3.559
95.435000,-1.021,-10.563,-2.47778,3.556
95.436000,-1.024,-10.565,-2.47779,3.557
95.437000,-1.028,-10.566,-2.47759,3.555
95.438000,-1.031,-10.568,-2.47769,3.556
95.439000,-1.034,-10.569,-2.47783,3.554
95.440000,-1.037,-10.571,-2.47785,3.554
95.441000,-1.041,-10.572,-2.47782,3.552
95.442000,-1.044,-10.573,-2.47772,3.548
95.443000,-1.047,-10.575,-2.47770,3.547
95.444000,-1.050,-10.576,-2.47766,3.544
95.445000,-1.054,-10.578,-2.47770,3.543
95.446000,-1.057,-10.579,-2.47758,3.541
95.447000,-1.060,-10.580,-2.47755,3.539
95.448000,-1.063,-10.582,-2.47742,3.538
95.449000,-1.067,-10.583,-2.47735,3.537
95.450000,-1.070,-10.585,-2.47747,3.536
95.451000,-1.073,-10.586,-2.47765,3.536
95.452000,-1.076,-10.587,-2.47756,3.536
95.453000,-1.080,-10.589,-2.47766,3.538
95.454000,-1.083,-10.590,-2.47765,3.539
95.455000,-1.086,-10.592,-2.47759,3.539
95.456000,-1.089,-10.593,-2.47747,3.538
95.457000,-1.093,-10.595,-2.47733,3.537
95.459000,-1.099,-10.597,-2.47756,3.534
95.460000,-1.102,-10.599,-2.47759,3.533
95.461000,-1.106,-10.600,-2.47768,3.532
95.462000,-1.109,-10.602,-2.47769,3.531
95.463000,-1.112,-10.603,-2.47761,3.530
95.464000,-1.115,-10.604,-2.47759,3.527
95.465000,-1.118,-10.606,-2.47743,3.526
95.466000,-1.122,-10.607,-2.47737,3.524
95.467000,-1.125,-10.609,-2.47723,3.520
95.468000,-1.128,-10.610,-2.47727,3.517
95.469000,-1.131,-10.611,-2.47729,3.516
95.470000,-1.135,-10.613,-2.47723,3.512
95.471000,-1.138,-10.614,-2.47718,3.511
95.472000,-1.141,-10.616,-2.47710,3.509
95.474000,-1.147,-10.618,-2.47732,3.507
95.475000,-1.151,-10.620,-2.47716,3.505
95.476000,-1.154,-10.621,-2.47718,3.503
95.477000,-1.157,-10.623,-2.47702,3.503
95.478000,-1.160,-10.624,-2.47714,3.502
95.479000,-1.164,-10.625,-2.47707,3.502
95.480000,-1.167,-10.627,-2.47702,3.502
95.481000,-1.170,-10.628,-2.47712,3.503
95.483000,-1.176,-10.631,-2.47701,3.501
95.484000,-1.180,-10.632,-2.47724,3.502
95.485000,-1.183,-10.634,-2.47721,3.500
95.486000,-1.186,-10.635,-2.47728,3.500
95.487000,-1.189,-10.636,-2.47727,3.500
95.488000,-1.192,-10.638,-2.47741,3.500
95.489000,-1.196,-10.639,-2.47733,3.499
95.490000,-1.199,-10.641,-2.47741,3.499
95.491000,-1.202,-10.642,-2.47748,3.498
95.492000,-1.205,-10.643,-2.47735,3.498
95.493000,-1.208,-10.645,-2.47734,3.498
95.494000,-1.212,-10.646,-2.47721,3.498
95.495000,-1.215,-10.648,-2.47728,3.493
95.496000,-1.218,-10.649,-2.47721,3.489
95.497000,-1.221,-10.650,-2.47727,3.486
95.498000,-1.224,-10.652,-2.47720,3.482
95.499000,-1.228,-10.653,-2.47727,3.479
95.500000,-1.231,-10.655,-2.47721,3.478
95.501000,-1.234,-10.656,-2.47722,3.479
95.502000,-1.237,-10.657,-2.47730,3.478
95.503000,-1.240,-10.659,-2.47740,3.477
95.505000,-1.247,-10.662,-2.47736,3.476
95.506000,-1.250,-10.663,-2.47740,3.476
95.507000,-1.253,-10.664,-2.47732,3.476
95.508000,-1.256,-10.666,-2.47723,3.475
95.510000,-1.263,-10.668,-2.47732,3.472
95.511000,-1.266,-10.670,-2.47731,3.473
95.512000,-1.269,-10.671,-2.47726,3.471
95.513000,-1.272,-10.673,-2.47726,3.470
95.514000,-1.275,-10.674,-2.47720,3.471
95.515000,-1.279,-10.675,-2.47709,3.470
95.516000,-1.282,-10.677,-2.47705,3.469
95.517000,-1.285,-10.678,-2.47704,3.468
95.518000,-1.288,-10.679,-2.47696,3.467
95.519000,-1.291,-10.681,-2.47704,3.466
95.520000,-1.294,-10.682,-2.47712,3.467
95.521000,-1.298,-10.684,-2.47716,3.464
95.522000,-1.301,-10.685,-2.47703,3.462
95.523000,-1.304,-10.686,-2.47693,3.460
95.524000,-1.307,-10.688,-2.47688,3.459
95.525000,-1.310,-10.689,-2.47683,3.456
95.526000,-1.313,-10.691,-2.47682,3.453
95.527000,-1.317,-10.692,-2.47683,3.450
95.528000,-1.320,-10.693,-2.47698,3.447
95.529000,-1.323,-10.695,-2.47694,3.443
95.530000,-1.326,-10.696,-2.47692,3.442
95.531000,-1.329,-10.697,-2.47679,3.442
95.532000,-1.332,-10.699,-2.47687,3.441
95.533000,-1.336,-10.700,-2.47707,3.439
95.534000,-1.339,-10.702,-2.47716,3.438
95.535000,-1.342,-10.703,-2.47713,3.438
95.536000,-1.345,-10.704,-2.47721,3.439
95.537000,-1.348,-10.706,-2.47708,3.439
95.538000,-1.351,-10.707,-2.47720,3.437
95.540000,-1.358,-10.710,-2.47724,3.438
95.541000,-1.361,-10.711,-2.47714,3.439
95.542000,-1.364,-10.712,-2.47709,3.438
95.543000,-1.367,-10.714,-2.47708,3.438
95.544000,-1.370,-10.715,-2.47701,3.438
95.545000,-1.373,-10.717,-2.47695,3.439
95.546000,-1.377,-10.718,-2.47700,3.438
95.547000,-1.380,-10.719,-2.47699,3.438
95.548000,-1.383,-10.721,-2.47701,3.437
95.549000,-1.386,-10.722,-2.47695,3.438
95.550000,-1.389,-10.723,-2.47686,3.438
95.551000,-1.392,-10.725,-2.47682,3.435
95.552000,-1.395,-10.726,-2.47677,3.432
95.553000,-1.399,-10.728,-2.47661,3.431
95.554000,-1.402,-10.729,-2.47678,3.428
95.555000,-1.405,-10.730,-2.47668,3.427
95.556000,-1.408,-10.732,-2.47665,3.425
95.557000,-1.411,-10.733,-2.47659,3.426
95.558000,-1.414,-10.734,-2.47660,3.426
95.559000,-1.417,-10.736,-2.47650,3.424
95.560000,-1.421,-10.737,-2.47652,3.424
95.561000,-1.424,-10.738,-2.47654,3.423
95.562000,-1.427,-10.740,-2.47649,3.422
95.563000,-1.430,-10.741,-2.47659,3.421
95.565000,-1.436,-10.744,-2.47673,3.420
95.566000,-1.439,-10.745,-2.47661,3.419
95.567000,-1.442,-10.747,-2.47664,3.419
95.568000,-1.446,-10.748,-2.47671,3.418
95.569000,-1.449,-10.749,-2.47665,3.420
95.570000,-1.452,-10.751,-2.47666,3.418
95.571000,-1.455,-10.752,-2.47652,3.419
95.573000,-1.461,-10.755,-2.47674,3.417
95.574000,-1.464,-10.756,-2.47657,3.417
95.575000,-1.468,-10.758,-2.47642,3.417
95.576000,-1.471,-10.759,-2.47646,3.416
95.577000,-1.474,-10.760,-2.47648,3.414
95.578000,-1.477,-10.762,-2.47634,3.411
95.579000,-1.480,-10.763,-2.47642,3.410
95.580000,-1.483,-10.764,-2.47647,3.409
95.581000,-1.486,-10.766,-2.47647,3.409
95.582000,-1.489,-10.767,-2.47638,3.409
95.583000,-1.493,-10.768,-2.47639,3.409
95.584000,-1.496,-10.770,-2.47642,3.408
95.585000,-1.499,-10.771,-2.47652,3.409
95.586000,-1.502,-10.773,-2.47648,3.408
95.587000,-1.505,-10.774,-2.47640,3.406
95.588000,-1.508,-10.775,-2.47649,3.406
95.589000,-1.511,-10.777,-2.47637,3.408
95.590000,-1.514,-10.778,-2.47638,3.407
95.591000,-1.517,-10.779,-2.47640,3.405
95.592000,-1.521,-10.781,-2.47642,3.404
95.593000,-1.524,-10.782,-2.47639,3.400
95.594000,-1.527,-10.783,-2.47652,3.399
95.596000,-1.533,-10.786,-2.47617,3.399
95.597000,-1.536,-10.788,-2.47618,3.396
95.598000,-1.539,-10.789,-2.47622,3.398
95.599000,-1.542,-10.790,-2.47629,3.396
95.600000,-1.546,-10.792,-2.47627,3.392
95.601000,-1.549,-10.793,-2.47632,3.387
95.602000,-1.552,-10.794,-2.47637,3.385
95.603000,-1.555,-10.796,-2.47616,3.382
95.604000,-1.558,-10.797,-2.47609,3.378
95.605000,-1.561,-10.798,-2.47619,3.375
95.606000,-1.564,-10.800,-2.47608,3.374
95.607000,-1.567,-10.801,-2.47618,3.372
95.609000,-1.573,-10.804,-2.47645,3.369
95.610000,-1.576,-10.805,-2.47635,3.366
95.611000,-1.580,-10.806,-2.47621,3.366
95.612000,-1.583,-10.808,-2.47612,3.365
95.613000,-1.586,-10.809,-2.47613,3.364
95.614000,-1.589,-10.810,-2.47615,3.362
95.615000,-1.592,-10.812,-2.47618,3.361
95.616000,-1.595,-10.813,-2.47620,3.357
95.617000,-1.598,-10.814,-2.47610,3.354
95.619000,-1.604,-10.817,-2.47598,3.347
95.620000,-1.607,-10.818,-2.47592,3.346
95.621000,-1.610,-10.820,-2.47585,3.344
95.622000,-1.613,-10.821,-2.47590,3.343
95.623000,-1.616,-10.823,-2.47576,3.340
95.624000,-1.619,-10.824,-2.47577,3.340
95.625000,-1.622,-10.825,-2.47573,3.337
95.626000,-1.626,-10.827,-2.47566,3.338
95.627000,-1.629,-10.828,-2.47557,3.338
95.628000,-1.632,-10.829,-2.47559,3.340
95.629000,-1.635,-10.831,-2.47564,3.341
95.630000,-1.638,-10.832,-2.47562,3.339
95.631000,-1.641,-10.833,-2.47555,3.340
95.632000,-1.644,-10.835,-2.47558,3.339
95.633000,-1.647,-10.836,-2.47556,3.339
95.634000,-1.650,-10.837,-2.47555,3.339
95.635000,-1.653,-10.839,-2.47554,3.339
95.636000,-1.656,-10.840,-2.47547,3.339
95.637000,-1.659,-10.841,-2.47553,3.340
95.638000,-1.662,-10.843,-2.47564,3.340
95.639000,-1.665,-10.844,-2.47561,3.340
95.640000,-1.668,-10.845,-2.47554,3.340
95.641000,-1.671,-10.847,-2.47543,3.339
95.642000,-1.674,-10.848,-2.47549,3.339
95.643000,-1.678,-10.849,-2.47550,3.337
95.644000,-1.681,-10.851,-2.47554,3.337
95.645000,-1.684,-10.852,-2.47559,3.336
95.646000,-1.687,-10.853,-2.47547,3.336
95.647000,-1.690,-10.855,-2.47557,3.335
95.648000,-1.693,-10.856,-2.47564,3.335
95.650000,-1.699,-10.859,-2.47568,3.333
95.651000,-1.702,-10.860,-2.47567,3.332
95.652000,-1.705,-10.861,-2.47568,3.328
95.653000,-1.708,-10.863,-2.47562,3.327
95.654000,-1.711,-10.864,-2.47550,3.324
95.655000,-1.714,-10.865,-2.47554,3.323
95.656000,-1.717,-10.867,-2.47545,3.321
95.657000,-1.720,-10.868,-2.47534,3.320
95.658000,-1.723,-10.869,-2.47527,3.318
95.659000,-1.726,-10.871,-2.47532,3.318
95.660000,-1.729,-10.872,-2.47522,3.316
95.661000,-1.732,-10.873,-2.47519,3.315
95.662000,-1.735,-10.875,-2.47522,3.315
95.663000,-1.738,-10.876,-2.47521,3.315
95.664000,-1.741,-10.877,-2.47506,3.314
95.665000,-1.744,-10.879,-2.47511,3.314
95.666000,-1.748,-10.880,-2.47512,3.312
95.667000,-1.751,-10.881,-2.47514,3.310
95.668000,-1.754,-10.883,-2.47516,3.308
95.669000,-1.757,-10.884,-2.47510,3.307
95.670000,-1.760,-10.885,-2.47510,3.304
95.671000,-1.763,-10.886,-2.47501,3.303
95.672000,-1.766,-10.888,-2.47497,3.301
95.673000,-1.769,-10.889,-2.47491,3.298
95.674000,-1.772,-10.890,-2.47484,3.296
95.676000,-1.778,-10.893,-2.47517,3.293
95.677000,-1.781,-10.894,-2.47509,3.292
95.678000,-1.784,-10.896,-2.47500,3.292
95.679000,-1.787,-10.897,-2.47490,3.291
95.680000,-1.790,-10.898,-2.47472,3.290
95.681000,-1.793,-10.900,-2.47475,3.290
95.682000,-1.796,-10.901,-2.47486,3.289
95.683000,-1.799,-10.902,-2.47476,3.290
95.684000,-1.802,-10.904,-2.47454,3.291
95.685000,-1.805,-10.905,-2.47449,3.290
95.686000,-1.808,-10.906,-2.47451,3.289
95.687000,-1.811,-10.908,-2.47456,3.286
95.689000,-1.817,-10.910,-2.47447,3.284
95.690000,-1.820,-10.912,-2.47430,3.282
95.691000,-1.823,-10.913,-2.47430,3.282
95.692000,-1.826,-10.914,-2.47446,3.281
95.693000,-1.829,-10.915,-2.47445,3.281
95.694000,-1.832,-10.917,-2.47452,3.280
95.695000,-1.835,-10.918,-2.47456,3.280
95.696000,-1.838,-10.919,-2.47444,3.277
95.697000,-1.841,-10.921,-2.47443,3.274
95.699000,-1.847,-10.923,-2.47433,3.270
95.700000,-1.850,-10.925,-2.47433,3.267
95.701000,-1.853,-10.926,-2.47434,3.267
95.702000,-1.856,-10.927,-2.47444,3.265
95.703000,-1.859,-10.929,-2.47450,3.265
95.704000,-1.862,-10.930,-2.47474,3.263
95.705000,-1.865,-10.931,-2.47469,3.263
95.706000,-1.868,-10.933,-2.47466,3.262
95.708000,-1.874,-10.935,-2.47480,3.258
95.709000,-1.877,-10.936,-2.47483,3.256
95.710000,-1.880,-10.938,-2.47476,3.254
95.711000,-1.883,-10.939,-2.47464,3.255
95.712000,-1.886,-10.940,-2.47455,3.256
95.713000,-1.889,-10.942,-2.47449,3.257
95.714000,-1.892,-10.943,-2.47454,3.257
95.715000,-1.895,-10.944,-2.47450,3.258
95.716000,-1.898,-10.946,-2.47458,3.256
95.717000,-1.901,-10.947,-2.47467,3.254
95.718000,-1.904,-10.948,-2.47462,3.251
95.719000,-1.907,-10.950,-2.47457,3.250
95.720000,-1.909,-10.951,-2.47454,3.249
95.721000,-1.912,-10.952,-2.47449,3.248
95.722000,-1.915,-10.953,-2.47459,3.248
95.724000,-1.921,-10.956,-2.47452,3.249
95.725000,-1.924,-10.957,-2.47458,3.249
95.726000,-1.927,-10.959,-2.47462,3.248
95.727000,-1.930,-10.960,-2.47475,3.246
95.728000,-1.933,-10.961,-2.47480,3.246
95.729000,-1.936,-10.963,-2.47482,3.244
95.730000,-1.939,-10.964,-2.47481,3.243
95.731000,-1.942,-10.965,-2.47472,3.243
95.732000,-1.945,-10.966,-2.47472,3.242
95.733000,-1.948,-10.968,-2.47472,3.241
95.734000,-1.951,-10.969,-2.47472,3.240
95.735000,-1.954,-10.970,-2.47482,3.239
95.736000,-1.957,-10.972,-2.47476,3.238
95.738000,-1.963,-10.974,-2.47475,3.236
95.739000,-1.966,-10.976,-2.47485,3.237
95.740000,-1.969,-10.977,-2.47487,3.235
95.741000,-1.972,-10.978,-2.47490,3.234
95.742000,-1.975,-10.979,-2.47479,3.233
95.743000,-1.978,-10.981,-2.47470,3.232
95.744000,-1.981,-10.982,-2.47465,3.232
95.745000,-1.984,-10.983,-2.47467,3.231
95.746000,-1.987,-10.985,-2.47464,3.228
95.747000,-1.990,-10.986,-2.47467,3.225
95.748000,-1.992,-10.987,-2.47464,3.221
95.749000,-1.995,-10.989,-2.47457,3.218
95.750000,-1.998,-10.990,-2.47456,3.215
95.751000,-2.001,-10.991,-2.47463,3.217
95.752000,-2.004,-10.992,-2.47479,3.218
95.753000,-2.007,-10.994,-2.47488,3.220
95.754000,-2.010,-10.995,-2.47488,3.221
95.755000,-2.013,-10.996,-2.47478,3.222
95.756000,-2.016,-10.998,-2.47479,3.221
95.757000,-2.019,-10.999,-2.47476,3.220
95.758000,-2.022,-11.000,-2.47471,3.219
95.759000,-2.025,-11.001,-2.47459,3.218
95.760000,-2.028,-11.003,-2.47462,3.218
95.761000,-2.031,-11.004,-2.47468,3.215
95.762000,-2.034,-11.005,-2.47483,3.215
95.763000,-2.037,-11.007,-2.47474,3.214
95.764000,-2.040,-11.008,-2.47475,3.214
95.765000,-2.043,-11.009,-2.47470,3.213
95.766000,-2.045,-11.010,-2.47467,3.210
95.767000,-2.048,-11.012,-2.47462,3.210
95.768000,-2.051,-11.013,-2.47472,3.209
95.769000,-2.054,-11.014,-2.47461,3.209
95.770000,-2.057,-11.016,-2.47472,3.205
95.771000,-2.060,-11.017,-2.47461,3.204
95.772000,-2.063,-11.018,-2.47462,3.202
95.773000,-2.066,-11.019,-2.47463,3.200
95.774000,-2.069,-11.021,-2.47464,3.197
95.775000,-2.072,-11.022,-2.47465,3.196
95.776000,-2.075,-11.023,-2.47464,3.197
95.777000,-2.078,-11.025,-2.47467,3.197
95.778000,-2.081,-11.026,-2.47468,3.197
95.780000,-2.087,-11.028,-2.47499,3.197
95.781000,-2.089,-11.030,-2.47498,3.195
95.782000,-2.092,-11.031,-2.47493,3.194
95.783000,-2.095,-11.032,-2.47496,3.191
95.784000,-2.098,-11.034,-2.47510,3.191
95.785000,-2.101,-11.035,-2.47510,3.189
95.786000,-2.104,-11.036,-2.47484,3.186
95.787000,-2.107,-11.037,-2.47494,3.183
95.788000,-2.110,-11.039,-2.47499,3.182
95.790000,-2.116,-11.041,-2.47506,3.175
95.791000,-2.119,-11.043,-2.47505,3.175
95.792000,-2.121,-11.044,-2.47513,3.172
95.793000,-2.124,-11.045,-2.47507,3.170
95.794000,-2.127,-11.046,-2.47504,3.170
95.795000,-2.130,-11.048,-2.47502,3.167
95.796000,-2.133,-11.049,-2.47495,3.168
95.797000,-2.136,-11.050,-2.47504,3.169
95.798000,-2.139,-11.051,-2.47498,3.169
95.800000,-2.145,-11.054,-2.47487,3.170
95.801000,-2.148,-11.055,-2.47494,3.171
95.802000,-2.150,-11.057,-2.47498,3.167
95.803000,-2.153,-11.058,-2.47515,3.167
95.804000,-2.156,-11.059,-2.47512,3.166
95.805000,-2.159,-11.060,-2.47516,3.166
95.806000,-2.162,-11.062,-2.47504,3.163
95.807000,-2.165,-11.063,-2.47513,3.163
95.808000,-2.168,-11.064,-2.47523,3.162
95.809000,-2.171,-11.065,-2.47514,3.162
95.810000,-2.174,-11.067,-2.47501,3.161
95.811000,-2.177,-11.068,-2.47494,3.159
95.812000,-2.179,-11.069,-2.47488,3.156
95.813000,-2.182,-11.070,-2.47491,3.154
95.814000,-2.185,-11.072,-2.47496,3.152
95.815000,-2.188,-11.073,-2.47498,3.149
95.816000,-2.191,-11.074,-2.47495,3.149
95.817000,-2.194,-11.076,-2.47485,3.151
95.818000,-2.197,-11.077,-2.47475,3.149
95.819000,-2.200,-11.078,-2.47486,3.149
95.820000,-2.203,-11.079,-2.47499,3.149
95.821000,-2.205,-11.081,-2.47510,3.147
95.822000,-2.208,-11.082,-2.47507,3.145
95.823000,-2.211,-11.083,-2.47515,3.143
95.824000,-2.214,-11.084,-2.47528,3.140
95.825000,-2.217,-11.086,-2.47526,3.138
95.826000,-2.220,-11.087,-2.47520,3.139
95.827000,-2.223,-11.088,-2.47516,3.138
95.829000,-2.228,-11.091,-2.47498,3.139
95.830000,-2.231,-11.092,-2.47523,3.138
95.831000,-2.234,-11.093,-2.47522,3.135
95.832000,-2.237,-11.094,-2.47532,3.130
95.833000,-2.240,-11.096,-2.47530,3.128
95.834000,-2.243,-11.097,-2.47533,3.126
95.835000,-2.246,-11.098,-2.47534,3.124
95.836000,-2.248,-11.099,-2.47538,3.124
95.837000,-2.251,-11.101,-2.47545,3.122
95.838000,-2.254,-11.102,-2.47549,3.122
95.839000,-2.257,-11.103,-2.47551,3.123
95.840000,-2.260,-11.104,-2.47544,3.123
95.841000,-2.263,-11.106,-2.47540,3.119
95.842000,-2.266,-11.107,-2.47539,3.114
95.843000,-2.268,-11.108,-2.47528,3.112
95.844000,-2.271,-11.109,-2.47520,3.110
95.845000,-2.274,-11.111,-2.47522,3.106
95.846000,-2.277,-11.112,-2.47536,3.104
95.847000,-2.280,-11.113,-2.47529,3.101
95.848000,-2.283,-11.114,-2.47514,3.099
95.849000,-2.285,-11.116,-2.47504,3.097
95.850000,-2.288,-11.117,-2.47515,3.095
95.851000,-2.291,-11.118,-2.47479,3.095
95.852000,-2.294,-11.119,-2.47488,3.096
95.853000,-2.297,-11.121,-2.47485,3.098
95.854000,-2.300,-11.122,-2.47487,3.097
95.855000,-2.302,-11.123,-2.47488,3.098
95.856000,-2.305,-11.124,-2.47487,3.097
95.857000,-2.308,-11.126,-2.47466,3.096
95.858000,-2.311,-11.127,-2.47462,3.095
95.859000,-2.314,-11.128,-2.47476,3.094
95.860000,-2.317,-11.129,-2.47485,3.093
95.861000,-2.319,-11.131,-2.47495,3.094
95.862000,-2.322,-11.132,-2.47499,3.094
95.863000,-2.325,-11.133,-2.47505,3.095
95.864000,-2.328,-11.134,-2.47501,3.096
95.865000,-2.331,-11.136,-2.47496,3.095
95.866000,-2.334,-11.137,-2.47506,3.094
95.867000,-2.336,-11.138,-2.47502,3.091
95.868000,-2.339,-11.139,-2.47500,3.089
95.870000,-2.345,-11.142,-2.47533,3.089
95.871000,-2.348,-11.143,-2.47525,3.089
95.872000,-2.351,-11.144,-2.47529,3.088
95.873000,-2.353,-11.145,-2.47524,3.089
95.874000,-2.356,-11.147,-2.47527,3.090
95.876000,-2.362,-11.149,-2.47515,3.085
95.877000,-2.365,-11.150,-2.47527,3.083
95.879000,-2.370,-11.153,-2.47518,3.079
95.880000,-2.373,-11.154,-2.47513,3.077
95.881000,-2.376,-11.155,-2.47514,3.073
95.882000,-2.379,-11.157,-2.47506,3.069
95.883000,-2.382,-11.158,-2.47507,3.065
95.884000,-2.384,-11.159,-2.47501,3.063
95.885000,-2.387,-11.160,-2.47505,3.059
95.886000,-2.390,-11.161,-2.47494,3.058
95.887000,-2.393,-11.163,-2.47491,3.057
95.888000,-2.396,-11.164,-2.47494,3.058
95.889000,-2.398,-11.165,-2.47489,3.059
95.890000,-2.401,-11.166,-2.47494,3.058
95.891000,-2.404,-11.168,-2.47490,3.057
95.892000,-2.407,-11.169,-2.47488,3.056
95.894000,-2.412,-11.171,-2.47500,3.055
95.895000,-2.415,-11.172,-2.47493,3.055
95.896000,-2.418,-11.174,-2.47500,3.055
95.897000,-2.421,-11.175,-2.47500,3.054
